,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Chase Claypool (CHI),2021,5,5,6,130,26.0,59,5,1,0,0,0,0,19.0
Courtland Sutton (DEN),2021,5,7,11,120,17.1,39,3,1,0,0,0,0,18.0
Emmanuel Sanders (FA),2021,5,3,5,54,18.0,35,2,2,0,0,0,0,17.4
Chris Moore (FA),2021,5,5,5,109,21.8,67,5,1,0,0,0,0,16.9
Robert Woods (HOU),2021,5,12,14,150,12.5,25,4,0,0,0,0,0,15.0
Michael Pittman Jr. (IND),2021,5,6,7,89,14.8,42,4,1,0,0,0,0,14.9
CeeDee Lamb (DAL),2021,5,4,6,84,21.0,49,3,1,1,4,0,0,14.8
DeAndre Hopkins (ARI),2021,5,6,9,87,14.5,30,3,1,0,0,0,0,14.7
Deonte Harty (BUF),2021,5,1,1,72,72.0,72,4,1,0,0,0,0,13.2
Diontae Johnson (PIT),2021,5,2,2,72,36.0,50,5,1,0,0,0,0,13.2
Deebo Samuel (SF),2021,5,3,9,58,19.3,26,2,0,1,13,1,0,13.1
Justin Jefferson (MIN),2021,5,7,8,124,17.7,37,3,0,0,0,0,0,12.4
Chris Conley (TEN),2021,5,3,4,84,28.0,40,5,1,0,0,0,1,12.4
Amari Cooper (CLE),2021,5,3,6,60,20.0,24,2,1,0,0,0,0,12.0
Rondale Moore (ARI),2021,5,5,6,59,11.8,33,2,0,3,38,0,0,9.7
Cooper Kupp (LAR),2021,5,7,10,92,13.1,33,3,0,0,0,0,0,9.2
Tim Patrick (DEN),2021,5,7,9,89,12.7,23,1,0,0,0,0,0,8.9
Rashard Higgins (FA),2021,5,3,5,29,9.7,16,0,1,0,0,0,0,8.9
Kendall Hinton (DEN),2021,5,2,3,25,12.5,23,1,1,0,0,0,0,8.5
Tyreek Hill (MIA),2021,5,7,13,63,9.0,17,0,0,1,15,0,0,7.8
DeVonta Smith (PHI),2021,5,7,9,77,11.0,17,0,0,0,0,0,1,7.7
Mecole Hardman (FA),2021,5,9,12,76,8.4,26,1,0,0,0,0,0,7.6
Keenan Allen (LAC),2021,5,6,9,75,12.5,37,3,0,0,0,0,0,7.5
Adam Humphries (FA),2021,5,3,5,73,24.3,27,3,0,0,0,0,0,7.3
DeAndre Carter (FA),2021,5,4,8,62,15.5,26,1,0,1,11,0,0,7.3
Donovan Peoples-Jones (CLE),2021,5,5,6,70,14.0,42,3,0,0,0,0,0,7.0
Chris Godwin (TB),2021,5,7,11,70,10.0,18,0,0,0,0,0,0,7.0
Stefon Diggs (BUF),2021,5,2,5,69,34.5,61,4,0,0,0,0,0,6.9
DeSean Jackson (FA),2021,5,1,3,68,68.0,68,4,0,0,0,0,0,6.8
Preston Williams (CAR),2021,5,3,5,60,20.0,34,3,0,1,7,0,0,6.7
Amon-Ra St. Brown (DET),2021,5,7,8,65,9.3,18,0,0,0,0,0,0,6.5
Laviska Shenault Jr. (CAR),2021,5,1,3,58,58.0,58,4,0,0,0,0,0,5.8
Tyler Lockett (SEA),2021,5,5,10,57,11.4,25,1,0,0,0,0,0,5.7
Hunter Renfrow (LV),2021,5,6,8,56,9.3,17,0,0,0,0,0,0,5.6
Jakobi Meyers (LV),2021,5,4,5,56,14.0,24,1,0,0,0,0,0,5.6
Parris Campbell (NYG),2021,5,4,6,56,14.0,23,1,0,0,0,0,0,5.6
Tavon Austin (FA),2021,5,5,5,54,10.8,22,1,0,0,0,0,0,5.4
Tajae Sharpe (FA),2021,5,4,5,53,13.3,17,0,0,0,0,0,0,5.3
Marcus Johnson (FA),2021,5,3,5,52,17.3,22,2,0,0,0,0,0,5.2
Tee Higgins (CIN),2021,5,5,7,32,6.4,10,0,0,0,0,0,0,5.2
Henry Ruggs III (FA),2021,5,3,3,51,17.0,29,1,0,0,0,0,0,5.1
Byron Pringle (FA),2021,5,2,2,11,5.5,6,0,1,0,0,0,1,5.1
Christian Kirk (JAC),2021,5,5,5,39,7.8,9,0,0,1,11,0,0,5.0
Cedrick Wilson Jr. (MIA),2021,5,1,1,35,35.0,35,2,0,1,6,0,0,5.0
Jamal Agnew (JAC),2021,5,6,7,41,6.8,8,0,0,1,8,0,0,4.9
Zach Pascal (ARI),2021,5,3,5,48,16.0,31,2,0,0,0,0,0,4.8
Quez Watkins (PHI),2021,5,3,3,48,16.0,53,4,0,0,0,0,0,4.8
Terry McLaurin (WAS),2021,5,4,11,46,11.5,18,0,0,0,0,0,0,4.6
Corey Davis (NYJ),2021,5,4,7,45,11.3,20,1,0,0,0,0,0,4.5
Devin Duvernay (BAL),2021,5,4,4,45,11.3,17,0,0,0,0,0,0,4.5
Jamison Crowder (FA),2021,5,4,6,24,6.0,13,0,0,0,0,0,0,4.4
Tyler Johnson (LV),2021,5,3,3,42,14.0,19,0,0,0,0,0,0,4.2
Adam Thielen (CAR),2021,5,2,3,40,20.0,21,1,0,0,0,0,0,4.0
Keelan Cole Sr. (LV),2021,5,2,3,38,19.0,23,1,0,0,0,0,0,3.8
Kendrick Bourne (NE),2021,5,3,3,26,8.7,15,0,0,1,12,0,0,3.8
Quintez Cephus (DET),2021,5,3,3,38,12.7,21,1,0,0,0,0,0,3.8
A.J. Brown (PHI),2021,5,3,6,38,12.7,22,1,0,0,0,0,0,3.8
DJ Moore (CHI),2021,5,5,7,42,8.4,14,0,0,1,-4,0,0,3.8
KhaDarel Hodge (FA),2021,5,1,5,17,17.0,17,0,0,0,0,0,0,3.7
Noah Brown (HOU),2021,5,3,4,36,12.0,22,1,0,0,0,0,0,3.6
Chester Rogers (FA),2021,5,1,1,26,26.0,26,1,0,1,9,0,0,3.5
Sammy Watkins (FA),2021,5,2,3,35,17.5,28,1,0,0,0,0,0,3.5
Darnell Mooney (CHI),2021,5,3,5,35,11.7,15,0,0,0,0,0,0,3.5
Jalen Guyton (FA),2021,5,2,3,35,17.5,14,0,0,0,0,0,0,3.5
Jaylen Waddle (MIA),2021,5,2,6,31,15.5,21,1,0,1,2,0,0,3.3
Denzel Mims (NYJ),2021,5,2,3,33,16.5,27,1,0,0,0,0,0,3.3
Allen Robinson II (LAR),2021,5,4,5,32,8.0,12,0,0,0,0,0,0,3.2
Nelson Agholor (FA),2021,5,3,4,32,10.7,20,1,0,0,0,0,0,3.2
Brandon Aiyuk (SF),2021,5,2,4,32,16.0,26,1,0,0,0,0,0,3.2
Chosen Anderson (FA),2021,5,2,7,30,15.0,25,1,0,0,0,0,0,3.0
Randall Cobb (FA),2021,5,2,3,30,15.0,15,0,0,0,0,0,0,3.0
Marvin Jones Jr. (FA),2021,5,1,6,25,25.0,25,1,0,0,0,0,0,2.5
Jalen Reagor (MIN),2021,5,3,5,24,8.0,15,0,0,0,0,0,0,2.4
Tyler Boyd (CIN),2021,5,4,5,24,6.0,9,0,0,0,0,0,0,2.4
Brandin Cooks (DAL),2021,5,3,5,23,7.7,14,0,0,0,0,0,0,2.3
Bryan Edwards (FA),2021,5,2,6,22,11.0,12,0,0,0,0,0,0,2.2
Olamide Zaccheaus (FA),2021,5,2,4,20,10.0,15,0,0,0,0,0,0,2.0
Odell Beckham Jr. (FA),2021,5,2,3,20,10.0,13,0,0,0,0,0,0,2.0
Mohamed Sanu Sr. (FA),2021,5,2,3,19,9.5,13,0,0,0,0,0,0,1.9
Penny Hart (SEA),2021,5,2,2,19,9.5,14,0,0,0,0,0,0,1.9
Kenny Stills (FA),2021,5,2,5,17,8.5,11,0,0,1,1,0,0,1.8
Dede Westbrook (FA),2021,5,3,4,18,6.0,6,0,0,0,0,0,0,1.8
Van Jefferson (LAR),2021,5,1,4,16,16.0,16,0,0,0,0,0,0,1.6
Gabe Davis (BUF),2021,5,1,1,16,16.0,16,0,0,0,0,0,0,1.6
James Proche II (BAL),2021,5,2,2,15,7.5,11,0,0,0,0,0,0,1.5
Cameron Batson (FA),2021,5,0,0,0,0.0,0,0,0,2,15,0,0,1.5
Terrace Marshall Jr. (CAR),2021,5,2,3,14,7.0,8,0,0,0,0,0,0,1.4
K.J. Osborn (MIN),2021,5,3,4,14,4.7,8,0,0,0,0,0,0,1.4
Ashton Dulin (IND),2021,5,2,2,13,6.5,15,0,0,0,0,0,0,1.3
John Ross (FA),2021,5,1,5,13,13.0,13,0,0,0,0,0,0,1.3
A.J. Green (FA),2021,5,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Joshua Palmer (LAC),2021,5,2,3,12,6.0,7,0,0,0,0,0,0,1.2
Christian Blake (FA),2021,5,2,4,12,6.0,6,0,0,0,0,0,0,1.2
Josh Gordon (FA),2021,5,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Mack Hollins (ATL),2021,5,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Freddie Swain (MIA),2021,5,1,3,9,9.0,9,0,0,0,0,0,0,0.9
N'Keal Harry (FA),2021,5,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Demarcus Robinson (FA),2021,5,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Curtis Samuel (WAS),2021,5,0,1,0,0.0,0,0,0,1,8,0,0,0.8
Marquise Goodwin (FA),2021,5,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Josh Reynolds (DET),2021,5,1,1,8,8.0,8,0,0,0,0,0,0,0.8
C.J. Board (TEN),2021,5,2,3,7,3.5,5,0,0,0,0,0,0,0.7
Zay Jones (JAC),2021,5,1,2,6,6.0,6,0,0,0,0,0,0,0.6
JuJu Smith-Schuster (NE),2021,5,0,1,0,0.0,0,0,0,2,6,0,0,0.6
Braxton Berrios (MIA),2021,5,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Dax Milne (WAS),2021,5,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Allen Lazard (NYJ),2021,5,2,2,6,3.0,7,0,0,0,0,0,0,0.6
Cole Beasley (BUF),2021,5,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Isaiah Ford (FA),2021,5,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Willie Snead IV (FA),2021,5,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Ray-Ray McCloud III (SF),2021,5,1,2,1,1.0,1,0,0,0,0,0,0,0.1
Tutu Atwell (LAR),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Amari Rodgers (HOU),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Anthony Schwartz (CLE),2021,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Elijah Moore (NYJ),2021,5,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Demetric Felton Jr. (CLE),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malik Taylor (NYJ),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trinity Benson (DET),2021,5,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Collin Johnson (NYG),2021,5,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Morgan Jr. (CIN),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tylan Wallace (BAL),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyrie Cleveland (PHI),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cody White (PIT),2021,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KJ Hill Jr. (FA),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Skowronek (LAR),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Hogan (FA),2021,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Travis Benjamin (FA),2021,5,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kenny Golladay (FA),2021,5,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Jaydon Mickens (NYG),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kalif Raymond (DET),2021,5,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Zylstra (FA),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Greg Ward (PHI),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Equanimeous St. Brown (CHI),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Auden Tate (ARI),2021,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
David Moore (FA),2021,5,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Isaiah McKenzie (IND),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Kemp (WAS),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2021,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jakeem Grant Sr. (CLE),2021,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
CeeDee Lamb (DAL),2021,6,9,11,149,16.6,35,5,2,1,2,0,0,27.1
Cooper Kupp (LAR),2021,6,9,12,130,14.4,30,4,2,0,0,0,0,25.0
Donovan Peoples-Jones (CLE),2021,6,4,5,101,25.3,57,5,2,0,0,0,0,22.1
Jaylen Waddle (MIA),2021,6,10,13,70,7.0,14,0,2,0,0,0,0,19.0
Adam Thielen (CAR),2021,6,11,13,126,11.5,35,4,1,1,2,0,0,18.8
DeAndre Hopkins (ARI),2021,6,3,4,55,18.3,33,2,2,0,0,0,0,17.5
Marvin Jones Jr. (FA),2021,6,7,10,100,14.3,28,3,1,0,0,0,0,16.0
Henry Ruggs III (FA),2021,6,3,4,97,32.3,48,6,1,0,0,0,0,15.7
Courtland Sutton (DEN),2021,6,8,14,94,11.8,18,0,1,0,0,0,0,15.4
Antonio Brown (FA),2021,6,9,13,93,10.3,27,2,1,0,0,0,0,15.3
Stefon Diggs (BUF),2021,6,9,11,89,9.9,17,0,1,0,0,0,0,14.9
Cole Beasley (BUF),2021,6,7,9,88,12.6,29,1,1,0,0,0,0,14.8
A.J. Green (FA),2021,6,5,6,79,15.8,34,2,1,0,0,0,0,13.9
K.J. Osborn (MIN),2021,6,6,7,78,13.0,27,1,1,0,0,0,0,13.8
Tyreek Hill (MIA),2021,6,9,12,76,8.4,19,0,1,0,0,0,0,13.6
Christian Kirk (JAC),2021,6,5,8,75,15.0,21,2,1,0,0,0,0,13.5
Kendrick Bourne (NE),2021,6,1,2,75,75.0,75,4,1,0,0,0,0,13.5
Parris Campbell (NYG),2021,6,1,1,51,51.0,51,4,1,0,0,0,0,11.1
Demarcus Robinson (FA),2021,6,3,6,46,15.3,24,1,1,0,0,0,0,10.6
Darnell Mooney (CHI),2021,6,5,8,45,9.0,15,0,1,0,0,0,0,10.5
Tim Patrick (DEN),2021,6,3,6,42,14.0,23,1,1,0,0,0,0,10.2
Ja'Marr Chase (CIN),2021,6,4,6,97,24.3,53,6,0,0,0,0,0,9.7
Diontae Johnson (PIT),2021,6,9,13,71,7.9,23,1,0,1,25,0,0,9.6
A.J. Brown (PHI),2021,6,7,9,91,13.0,22,2,0,0,0,0,0,9.1
Emmanuel Sanders (FA),2021,6,5,8,91,18.2,31,3,0,0,0,0,0,9.1
Robert Woods (HOU),2021,6,2,5,31,15.5,16,0,1,0,0,0,0,9.1
Davante Adams (LV),2021,6,4,5,89,22.3,41,5,0,0,0,0,0,8.9
Brandin Cooks (DAL),2021,6,9,13,89,9.9,20,1,0,0,0,0,0,8.9
Allen Lazard (NYJ),2021,6,3,5,27,9.0,13,0,1,0,0,0,0,8.7
T.Y. Hilton (FA),2021,6,4,4,80,20.0,52,4,0,0,0,0,0,8.0
Odell Beckham Jr. (FA),2021,6,5,8,79,15.8,25,2,0,0,0,0,0,7.9
Jamal Agnew (JAC),2021,6,5,6,78,15.6,29,2,0,0,0,0,0,7.8
Sterling Shepard (NYG),2021,6,10,14,76,7.6,14,0,0,0,0,0,0,7.6
Chosen Anderson (FA),2021,6,3,11,11,3.7,7,0,1,0,0,0,0,7.1
Bryan Edwards (FA),2021,6,2,4,67,33.5,51,4,0,0,0,0,0,6.7
Auden Tate (ARI),2021,6,1,1,7,7.0,7,0,1,0,0,0,0,6.7
Jakobi Meyers (LV),2021,6,5,6,44,8.8,14,0,0,0,0,0,0,6.4
Quez Watkins (PHI),2021,6,3,5,44,14.7,24,2,0,0,0,0,0,6.4
Mack Hollins (ATL),2021,6,4,5,61,15.3,20,2,0,0,0,0,0,6.1
Justin Jefferson (MIN),2021,6,8,14,80,10.0,26,1,0,0,0,0,1,6.0
DJ Moore (CHI),2021,6,5,13,73,14.6,25,1,0,1,6,0,1,5.9
Julio Jones (FA),2021,6,3,5,59,19.7,48,3,0,0,0,0,0,5.9
DK Metcalf (SEA),2021,6,6,7,58,9.7,14,0,0,0,0,0,0,5.8
Amari Cooper (CLE),2021,6,5,8,55,11.0,17,0,0,0,0,0,0,5.5
Byron Pringle (FA),2021,6,3,3,55,18.3,27,2,0,0,0,0,0,5.5
Laviska Shenault Jr. (CAR),2021,6,6,10,54,9.0,12,0,0,0,0,0,0,5.4
Allen Robinson II (LAR),2021,6,4,7,53,13.3,20,2,0,0,0,0,0,5.3
Keenan Allen (LAC),2021,6,5,5,50,10.0,21,1,0,0,0,0,0,5.0
Mecole Hardman (FA),2021,6,4,5,62,15.5,49,3,0,1,6,0,1,4.8
Dante Pettis (FA),2021,6,5,11,48,9.6,15,0,0,0,0,0,0,4.8
Noah Brown (HOU),2021,6,2,2,47,23.5,27,2,0,0,0,0,0,4.7
Amon-Ra St. Brown (DET),2021,6,5,7,26,5.2,9,0,0,0,0,0,0,4.6
Tee Higgins (CIN),2021,6,3,6,44,14.7,23,1,0,0,0,0,0,4.4
Nico Collins (HOU),2021,6,4,6,44,11.0,18,0,0,0,0,0,0,4.4
Chris Godwin (TB),2021,6,5,5,43,8.6,16,0,0,0,0,0,0,4.3
Cedrick Wilson Jr. (MIA),2021,6,4,7,42,10.5,13,0,0,0,0,0,0,4.2
Michael Pittman Jr. (IND),2021,6,2,3,35,17.5,18,0,0,1,3,0,0,3.8
Kalif Raymond (DET),2021,6,6,7,37,6.2,10,0,0,0,0,0,0,3.7
Kendall Hinton (DEN),2021,6,5,5,37,7.4,12,0,0,0,0,0,0,3.7
Kadarius Toney (KC),2021,6,3,3,36,12.0,17,0,0,0,0,0,0,3.6
Hunter Renfrow (LV),2021,6,3,5,36,12.0,25,1,0,0,0,0,0,3.6
Tyler Lockett (SEA),2021,6,2,7,35,17.5,21,1,0,0,0,0,0,3.5
Marquise Brown (ARI),2021,6,4,5,35,8.8,20,1,0,0,0,0,0,3.5
Brandon Zylstra (FA),2021,6,3,3,32,10.7,21,1,0,0,0,0,0,3.2
DeVonta Smith (PHI),2021,6,2,4,31,15.5,25,1,0,0,0,0,0,3.1
Dyami Brown (WAS),2021,6,3,6,30,10.0,13,0,0,0,0,0,0,3.0
Rashod Bateman (BAL),2021,6,4,6,29,7.3,11,0,0,0,0,0,0,2.9
Terry McLaurin (WAS),2021,6,4,8,28,7.0,12,0,0,0,0,0,0,2.8
Nelson Agholor (FA),2021,6,1,4,27,27.0,27,1,0,1,1,0,0,2.8
Nick Westbrook-Ikhine (TEN),2021,6,3,3,27,9.0,14,0,0,0,0,0,0,2.7
Mike Evans (TB),2021,6,2,4,27,13.5,22,1,0,0,0,0,0,2.7
Mike Williams (LAC),2021,6,2,5,27,13.5,26,1,0,0,0,0,0,2.7
Rondale Moore (ARI),2021,6,3,4,16,5.3,10,0,0,3,10,0,0,2.6
Devin Duvernay (BAL),2021,6,2,3,15,7.5,8,0,0,1,11,0,0,2.6
Gabe Davis (BUF),2021,6,2,2,25,12.5,20,1,0,0,0,0,0,2.5
Collin Johnson (NYG),2021,6,2,5,21,10.5,11,0,0,0,0,0,0,2.1
Shi Smith (CAR),2021,6,2,2,20,10.0,16,0,0,0,0,0,0,2.0
Van Jefferson (LAR),2021,6,3,4,19,6.3,18,0,0,0,0,0,0,1.9
Ray-Ray McCloud III (SF),2021,6,2,2,18,9.0,15,0,0,0,0,0,0,1.8
Alex Erickson (WAS),2021,6,1,1,17,17.0,17,0,0,0,0,0,0,1.7
Chase Claypool (CHI),2021,6,2,7,17,8.5,12,0,0,0,0,0,0,1.7
Jalen Guyton (FA),2021,6,1,5,15,15.0,15,0,0,0,0,0,0,1.5
Tom Kennedy (DET),2021,6,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Albert Wilson (FA),2021,6,2,2,14,7.0,12,0,0,0,0,0,0,1.4
Chris Moore (FA),2021,6,4,5,14,3.5,11,0,0,0,0,0,0,1.4
Amari Rodgers (HOU),2021,6,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Dede Westbrook (FA),2021,6,2,3,13,6.5,7,0,0,0,0,0,0,1.3
Marquise Goodwin (FA),2021,6,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Penny Hart (SEA),2021,6,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Chris Conley (TEN),2021,6,1,2,10,10.0,10,0,0,0,0,0,0,1.0
James Washington (FA),2021,6,1,1,9,9.0,9,0,0,0,0,0,0,0.9
KhaDarel Hodge (FA),2021,6,2,4,9,4.5,7,0,0,0,0,0,0,0.9
Terrace Marshall Jr. (CAR),2021,6,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Anthony Schwartz (CLE),2021,6,2,3,11,5.5,6,0,0,1,-3,0,0,0.8
Isaiah McKenzie (IND),2021,6,1,1,3,3.0,3,0,0,1,5,0,0,0.8
Joshua Palmer (LAC),2021,6,1,4,8,8.0,8,0,0,0,0,0,0,0.8
Tyler Boyd (CIN),2021,6,1,3,7,7.0,7,0,0,0,0,0,0,0.7
Ashton Dulin (IND),2021,6,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Chester Rogers (FA),2021,6,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Miles Boykin (FA),2021,6,1,1,6,6.0,6,0,0,0,0,0,0,0.6
DeSean Jackson (FA),2021,6,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Phillip Dorsett II (LV),2021,6,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Demetric Felton Jr. (CLE),2021,6,2,2,14,7.0,10,0,0,0,0,0,0,0.0
Tutu Atwell (LAR),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tylan Wallace (BAL),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyrie Cleveland (PHI),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KJ Hill Jr. (FA),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malik Turner (IND),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Damion Ratley (FA),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cameron Batson (FA),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Proche II (BAL),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jalen Reagor (MIN),2021,6,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Stanley Morgan Jr. (CIN),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trenton Irwin (CIN),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Skowronek (LAR),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dax Milne (WAS),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tavon Austin (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Andre Roberts (FA),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaiah Ford (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
John Ross (FA),2021,6,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Jaydon Mickens (NYG),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Johnson (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Equanimeous St. Brown (CHI),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
C.J. Board (TEN),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Pascal (ARI),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Kemp (WAS),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Allen Hurns (FA),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Willie Snead IV (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Rashard Higgins (FA),2021,6,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Jakeem Grant Sr. (CLE),2021,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Laquon Treadwell (SEA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Damiere Byrd (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
DeAndre Carter (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jake Kumerow (FA),2021,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Freddie Swain (MIA),2021,6,2,3,-4,-2.0,0,0,0,0,0,0,0,-0.4
Adam Humphries (FA),2021,6,1,2,-4,-4.0,0,0,0,0,0,0,0,-0.4
Cooper Kupp (LAR),2021,7,10,13,156,15.6,59,6,2,0,0,0,0,27.6
Ja'Marr Chase (CIN),2021,7,8,10,201,25.1,82,7,1,0,0,0,0,26.1
Mike Evans (TB),2021,7,6,10,76,12.7,46,3,3,0,0,0,0,25.6
A.J. Brown (PHI),2021,7,8,9,133,16.6,46,5,1,0,0,0,0,19.3
Terry McLaurin (WAS),2021,7,7,12,122,17.4,40,4,1,0,0,0,0,18.2
Chris Godwin (TB),2021,7,8,11,111,13.9,34,3,1,0,0,0,0,17.1
Michael Pittman Jr. (IND),2021,7,4,4,105,26.3,57,5,1,0,0,0,0,16.5
DK Metcalf (SEA),2021,7,2,5,96,48.0,84,4,1,0,0,0,0,15.6
Deebo Samuel (SF),2021,7,7,11,100,14.3,29,2,1,0,0,0,1,14.0
Marquise Brown (ARI),2021,7,5,14,80,16.0,39,2,1,0,0,0,0,14.0
Davante Adams (LV),2021,7,6,7,76,12.7,26,1,1,0,0,0,0,13.6
Russell Gage (TB),2021,7,4,6,67,16.8,49,3,1,0,0,0,0,12.7
Allen Lazard (NYJ),2021,7,5,6,60,12.0,19,0,1,0,0,0,0,12.0
Kendrick Bourne (NE),2021,7,4,4,68,17.0,46,3,0,0,0,0,0,11.8
Kalif Raymond (DET),2021,7,6,8,115,19.2,37,3,0,1,1,0,0,11.6
DeAndre Hopkins (ARI),2021,7,7,9,53,7.6,15,0,1,0,0,0,0,11.3
Nelson Agholor (FA),2021,7,2,5,51,25.5,26,2,1,0,0,0,0,11.1
Christian Kirk (JAC),2021,7,4,5,50,12.5,19,0,1,0,0,0,0,11.0
Corey Davis (NYJ),2021,7,4,6,47,11.8,22,1,1,0,0,0,0,10.7
Dante Pettis (FA),2021,7,5,5,39,7.8,27,1,1,0,0,0,0,10.5
Van Jefferson (LAR),2021,7,4,7,43,10.8,22,1,1,0,0,0,0,10.3
Bryan Edwards (FA),2021,7,3,4,43,14.3,24,1,1,0,0,0,0,10.3
