,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Demarcus Robinson (FA),2019,4,4,9,35,8.8,15,0,0,0,0,0,0,3.5
Bisi Johnson (FA),2019,4,4,4,35,8.8,16,0,0,0,0,0,0,3.5
Sammy Watkins (FA),2019,4,3,6,54,18.0,30,2,0,0,0,0,1,3.4
Tyler Boyd (CIN),2019,4,3,6,33,11.0,15,0,0,0,0,0,0,3.3
Curtis Samuel (WAS),2019,4,3,7,32,10.7,12,0,0,1,1,0,0,3.3
Calvin Ridley (JAC),2019,4,3,6,32,10.7,21,1,0,0,0,0,0,3.2
DeAndre Hopkins (ARI),2019,4,5,8,41,8.2,14,0,0,0,0,0,0,3.1
Julian Edelman (FA),2019,4,4,7,30,7.5,10,0,0,0,0,0,0,3.0
Geremy Davis (FA),2019,4,2,2,25,12.5,19,0,0,0,0,0,0,2.5
Kenny Stills (FA),2019,4,2,2,24,12.0,14,0,0,0,0,0,0,2.4
William Fuller V (FA),2019,4,3,6,23,7.7,12,0,0,0,0,0,0,2.3
Andre Patton (FA),2019,4,2,4,22,11.0,15,0,0,0,0,0,0,2.2
Marquise Brown (ARI),2019,4,4,7,22,5.5,10,0,0,0,0,0,0,2.2
Josh Reynolds (DET),2019,4,1,2,22,22.0,22,1,0,0,0,0,0,2.2
Keke Coutee (FA),2019,4,1,3,11,11.0,11,0,0,1,10,0,0,2.1
Odell Beckham Jr. (FA),2019,4,2,7,20,10.0,17,0,0,0,0,0,0,2.0
Keelan Cole Sr. (LV),2019,4,1,1,19,19.0,19,0,0,0,0,0,0,1.9
Phillip Dorsett II (LV),2019,4,2,9,10,5.0,5,0,0,1,9,0,0,1.9
Ted Ginn Jr. (FA),2019,4,3,5,19,6.3,8,0,0,0,0,0,0,1.9
KeeSean Johnson (BUF),2019,4,2,3,19,9.5,11,0,0,0,0,0,0,1.9
Hunter Renfrow (LV),2019,4,2,3,18,9.0,10,0,0,0,0,0,0,1.8
Chris Conley (TEN),2019,4,1,4,17,17.0,17,0,0,0,0,0,0,1.7
Adam Humphries (FA),2019,4,2,3,15,7.5,9,0,0,0,0,0,0,1.5
JuJu Smith-Schuster (NE),2019,4,3,4,15,5.0,9,0,0,0,0,0,0,1.5
Trent Sherfield (BUF),2019,4,1,3,15,15.0,15,0,0,0,0,0,0,1.5
Paul Richardson Jr. (FA),2019,4,3,5,14,4.7,6,0,0,0,0,0,0,1.4
Keelan Doss (LAC),2019,4,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Kelvin Harmon (FA),2019,4,2,2,14,7.0,9,0,0,0,0,0,0,1.4
Bobo Wilson (FA),2019,4,1,4,14,14.0,14,0,0,0,0,0,0,1.4
Byron Pringle (FA),2019,4,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Darius Slayton (NYG),2019,4,2,2,13,6.5,8,0,0,0,0,0,0,1.3
Mack Hollins (ATL),2019,4,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Justin Watson (FA),2019,4,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Anthony Miller (PIT),2019,4,2,3,11,5.5,6,0,0,0,0,0,0,1.1
Robert Davis (FA),2019,4,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Damion Ratley (FA),2019,4,1,3,10,10.0,10,0,0,0,0,0,0,1.0
Deonte Harty (BUF),2019,4,0,0,0,0.0,0,0,0,1,10,0,0,1.0
Trey Quinn (FA),2019,4,2,4,10,5.0,6,0,0,0,0,0,0,1.0
David Moore (FA),2019,4,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Isaiah Ford (FA),2019,4,2,3,9,4.5,7,0,0,0,0,0,0,0.9
Diontae Spencer (NYJ),2019,4,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Tavon Austin (FA),2019,4,1,1,5,5.0,5,0,0,1,3,0,0,0.8
Damion Willis (FA),2019,4,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Adam Thielen (CAR),2019,4,2,6,6,3.0,6,0,0,0,0,0,0,0.6
Darius Jennings (FA),2019,4,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Chris Hogan (FA),2019,4,1,1,6,6.0,6,0,0,0,0,0,0,0.6
DK Metcalf (SEA),2019,4,1,4,6,6.0,6,0,0,0,0,0,0,0.6
Andre Roberts (FA),2019,4,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Marqise Lee (FA),2019,4,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Parris Campbell (NYG),2019,4,5,8,25,5.0,15,0,0,0,0,0,1,0.5
Andy Isabella (BAL),2019,4,0,0,0,0.0,0,0,0,1,5,0,0,0.5
Zay Jones (JAC),2019,4,2,8,4,2.0,3,0,0,0,0,0,0,0.4
Jakeem Grant Sr. (CLE),2019,4,1,1,6,6.0,6,0,0,1,-2,0,0,0.4
Bennie Fowler III (FA),2019,4,1,2,3,3.0,3,0,0,0,0,0,0,0.3
J.J. Arcega-Whiteside (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malik Turner (IND),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KhaDarel Hodge (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jakobi Meyers (LV),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lil'Jordan Humphrey (DEN),2019,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Scotty Miller (FA),2019,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ashton Dulin (IND),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tom Kennedy (DET),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrius Shepherd (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Steven Sims Jr. (HOU),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cody Latimer (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
T.J. Jones (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Donte Moncrief (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
De'Anthony Thomas (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taywan Taylor (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaiah McKenzie (IND),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Austin Carr (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mike Thomas (BAL),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Holton (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Washington (FA),2019,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Fred Brown (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Russell Gage (TB),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ray-Ray McCloud III (SF),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cedrick Wilson Jr. (MIA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Allen Lazard (NYJ),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deon Cain (FA),2019,4,0,5,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Switzer (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
JoJo Natson (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jamal Agnew (JAC),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Breshad Perriman (FA),2019,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Devin Smith (FA),2019,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardy (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nelson Agholor (BAL),2019,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Moore (FA),2019,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cody Core (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tajae Sharpe (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Laquon Treadwell (SEA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DeAndre Carter (FA),2019,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mecole Hardman (NYJ),2019,4,2,5,9,4.5,7,0,0,0,0,0,1,-1.1
William Fuller V (FA),2019,5,14,16,217,15.5,44,9,3,0,0,0,0,39.7
Michael Thomas (NO),2019,5,11,13,182,16.5,42,6,2,0,0,0,0,30.2
Amari Cooper (CLE),2019,5,11,14,226,20.5,53,10,1,0,0,0,0,28.6
DJ Chark Jr. (CAR),2019,5,8,11,164,20.5,37,7,2,0,0,0,0,28.4
Adam Thielen (CAR),2019,5,7,8,130,18.6,44,4,2,0,0,0,0,25.0
Chris Godwin (TB),2019,5,7,9,125,17.9,26,3,2,0,0,0,0,24.5
Allen Robinson II (LAR),2019,5,7,9,97,13.9,32,2,2,0,0,0,0,21.7
Tyler Boyd (CIN),2019,5,10,14,123,12.3,42,4,1,0,0,0,0,18.3
Cooper Kupp (LAR),2019,5,9,17,117,13.0,26,2,1,0,0,0,0,17.7
Michael Gallup (DAL),2019,5,7,14,113,16.1,40,4,1,0,0,0,0,17.3
Julian Edelman (FA),2019,5,8,9,110,13.8,31,2,1,0,0,0,0,17.0
Byron Pringle (FA),2019,5,6,8,103,17.2,28,3,1,0,0,0,0,16.3
Courtland Sutton (DEN),2019,5,4,7,92,23.0,70,4,1,0,0,0,0,15.2
Calvin Ridley (JAC),2019,5,5,9,88,17.6,29,2,1,0,0,0,0,14.8
Steven Sims Jr. (HOU),2019,5,2,3,1,0.5,5,0,0,1,65,1,0,12.6
Darius Slayton (NYG),2019,5,4,5,62,15.5,35,2,1,0,0,0,0,12.2
JuJu Smith-Schuster (NE),2019,5,7,7,75,10.7,35,2,1,0,0,0,1,11.5
DK Metcalf (SEA),2019,5,2,3,44,22.0,40,3,1,0,0,0,0,10.4
Mohamed Sanu Sr. (FA),2019,5,5,5,42,8.4,14,0,1,1,1,0,0,10.3
Tyler Lockett (SEA),2019,5,4,4,51,12.8,17,0,1,1,-8,0,0,10.3
Ted Ginn Jr. (FA),2019,5,2,2,35,17.5,33,2,1,1,1,0,0,9.6
DJ Moore (CHI),2019,5,6,8,91,15.2,52,4,0,0,0,0,0,9.1
Duke Williams (FA),2019,5,4,4,29,7.3,11,0,1,0,0,0,0,8.9
DeAndre Hopkins (ARI),2019,5,7,8,88,12.6,29,2,0,0,0,0,0,8.8
Auden Tate (ARI),2019,5,3,6,26,8.7,15,0,1,0,0,0,0,8.6
Marquise Brown (ARI),2019,5,3,5,22,7.3,11,0,1,0,0,0,0,8.2
Dede Westbrook (FA),2019,5,7,11,82,11.7,30,2,0,0,0,0,0,8.2
Vyncint Smith (IND),2019,5,0,0,0,0.0,0,0,0,1,19,1,0,7.9
Jarvis Landry (FA),2019,5,4,6,75,18.8,25,2,0,0,0,0,0,7.5
John Brown (FA),2019,5,5,5,75,15.0,21,1,0,0,0,0,0,7.5
Mike Williams (LAC),2019,5,6,13,74,12.3,20,1,0,0,0,0,0,7.4
Mecole Hardman (NYJ),2019,5,4,6,79,19.8,31,2,0,1,-6,0,0,7.3
Keke Coutee (FA),2019,5,3,4,72,24.0,51,4,0,0,0,0,0,7.2
David Moore (FA),2019,5,1,2,10,10.0,10,0,1,0,0,0,0,7.0
Josh Gordon (FA),2019,5,5,8,59,11.8,24,1,0,0,0,0,0,5.9
Larry Fitzgerald (FA),2019,5,6,8,58,9.7,17,0,0,0,0,0,0,5.8
Brandin Cooks (DAL),2019,5,1,3,29,29.0,29,1,0,1,27,0,0,5.6
Marquise Goodwin (CLE),2019,5,3,4,41,13.7,17,0,0,1,15,0,0,5.6
Randall Cobb (FA),2019,5,3,6,53,17.7,25,1,0,0,0,0,0,5.3
Anthony Miller (PIT),2019,5,4,7,52,13.0,32,2,0,0,0,0,0,5.2
James Washington (FA),2019,5,3,6,52,17.3,26,2,0,0,0,0,0,5.2
Isaiah McKenzie (IND),2019,5,2,2,52,26.0,46,3,0,0,0,0,0,5.2
Alshon Jeffery (FA),2019,5,6,8,52,8.7,13,0,0,0,0,0,0,5.2
Willie Snead IV (FA),2019,5,4,5,51,12.8,23,1,0,0,0,0,0,5.1
Terry McLaurin (WAS),2019,5,3,7,51,17.0,22,1,0,0,0,0,0,5.1
Robert Woods (HOU),2019,5,5,9,48,9.6,17,0,0,0,0,0,0,4.8
Demaryius Thomas (FA),2019,5,4,9,47,11.8,16,0,0,0,0,0,0,4.7
Sterling Shepard (NYG),2019,5,5,9,49,9.8,18,0,0,1,-2,0,0,4.7
Stefon Diggs (BUF),2019,5,3,4,44,14.7,20,1,0,0,0,0,0,4.4
Curtis Samuel (WAS),2019,5,3,6,19,6.3,7,0,0,2,25,0,0,4.4
Bisi Johnson (FA),2019,5,4,4,43,10.8,23,1,0,0,0,0,0,4.3
Julio Jones (FA),2019,5,3,7,42,14.0,20,1,0,0,0,0,0,4.2
Damion Willis (FA),2019,5,4,4,38,9.5,12,0,0,0,0,0,0,3.8
T.Y. Hilton (FA),2019,5,4,4,37,9.3,14,0,0,0,0,0,0,3.7
Pharoh Cooper (ARI),2019,5,2,2,33,16.5,28,1,0,0,0,0,0,3.3
Demarcus Robinson (FA),2019,5,3,6,31,10.3,14,0,0,0,0,0,0,3.1
Odell Beckham Jr. (FA),2019,5,2,6,27,13.5,20,1,0,2,15,0,1,3.0
Adam Humphries (FA),2019,5,4,6,30,7.5,10,0,0,0,0,0,0,3.0
Corey Davis (NYJ),2019,5,2,4,28,14.0,23,1,0,0,0,0,0,2.8
Geronimo Allison (FA),2019,5,2,6,28,14.0,22,1,0,0,0,0,0,2.8
Diontae Johnson (PIT),2019,5,5,8,27,5.4,13,0,0,0,0,0,0,2.7
A.J. Brown (PHI),2019,5,2,2,27,13.5,14,0,0,0,0,0,0,2.7
Tavon Austin (FA),2019,5,1,1,13,13.0,13,0,0,1,14,0,0,2.7
Chris Conley (TEN),2019,5,1,3,26,26.0,26,1,0,0,0,0,0,2.6
KeeSean Johnson (BUF),2019,5,3,7,22,7.3,9,0,0,1,3,0,0,2.5
Kendrick Bourne (NE),2019,5,2,2,24,12.0,14,0,0,0,0,0,0,2.4
Trent Sherfield (BUF),2019,5,1,3,23,23.0,23,1,0,0,0,0,0,2.3
Trevor Davis (FA),2019,5,4,4,42,10.5,21,1,0,0,0,0,1,2.2
Cole Beasley (BUF),2019,5,3,4,21,7.0,8,0,0,0,0,0,0,2.1
Nelson Agholor (BAL),2019,5,1,3,20,20.0,20,1,0,0,0,0,0,2.0
Zach Pascal (ARI),2019,5,1,2,8,8.0,8,0,0,1,12,0,0,2.0
Scotty Miller (FA),2019,5,0,2,0,0.0,0,0,0,1,18,0,0,1.8
Keenan Allen (LAC),2019,5,4,6,18,4.5,10,0,0,0,0,0,0,1.8
Marquez Valdes-Scantling (KC),2019,5,1,4,18,18.0,18,0,0,0,0,0,0,1.8
Jaron Brown (FA),2019,5,2,4,36,18.0,21,1,0,0,0,0,1,1.6
Chosen Anderson (FA),2019,5,1,3,16,16.0,16,0,0,0,0,0,0,1.6
Paul Richardson Jr. (FA),2019,5,2,2,14,7.0,8,0,0,0,0,0,0,1.4
Travis Benjamin (FA),2019,5,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Golden Tate (FA),2019,5,3,6,13,4.3,5,0,0,0,0,0,0,1.3
Russell Gage (TB),2019,5,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Hunter Renfrow (LV),2019,5,1,5,12,12.0,12,0,0,0,0,0,0,1.2
Josh Reynolds (DET),2019,5,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Tajae Sharpe (FA),2019,5,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Bobo Wilson (FA),2019,5,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Dante Pettis (FA),2019,5,1,3,11,11.0,11,0,0,0,0,0,0,1.1
Andy Isabella (BAL),2019,5,0,0,0,0.0,0,0,0,2,11,0,0,1.1
Keelan Doss (LAC),2019,5,2,2,11,5.5,7,0,0,0,0,0,0,1.1
Jamison Crowder (NYG),2019,5,2,3,10,5.0,5,0,0,0,0,0,0,1.0
Diontae Spencer (NYJ),2019,5,0,0,0,0.0,0,0,0,1,9,0,0,0.9
Jake Kumerow (FA),2019,5,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Emmanuel Sanders (FA),2019,5,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Deon Cain (FA),2019,5,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Alex Erickson (WAS),2019,5,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Andre Roberts (FA),2019,5,0,0,0,0.0,0,0,0,1,7,0,0,0.7
Stanley Morgan Jr. (CIN),2019,5,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Jarius Wright (FA),2019,5,1,3,6,6.0,6,0,0,0,0,0,0,0.6
Jakobi Meyers (LV),2019,5,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Marqise Lee (FA),2019,5,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Justin Hardy (FA),2019,5,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Kelvin Harmon (FA),2019,5,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Johnny Holton (FA),2019,5,0,1,4,0.0,4,0,0,0,0,0,0,0.4
Deebo Samuel (SF),2019,5,1,3,3,3.0,3,0,0,0,0,0,0,0.3
J.J. Arcega-Whiteside (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malik Turner (IND),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KhaDarel Hodge (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cam Sims (LV),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ashton Dulin (IND),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Miles Boykin (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ventell Bryant (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrius Shepherd (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deonte Harty (BUF),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tre'Quan Smith (NO),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Watson (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Bellamy (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cody Latimer (FA),2019,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Sammy Watkins (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mike Evans (TB),2019,5,0,3,0,0.0,0,0,0,0,0,0,0,0.0
De'Anthony Thomas (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Slater (NE),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Austin Carr (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mack Hollins (ATL),2019,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Zay Jones (JAC),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mike Thomas (BAL),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chester Rogers (FA),2019,5,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Zylstra (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Fred Brown (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcell Ateman (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Javon Wims (ARI),2019,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Damion Ratley (FA),2019,5,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Ray-Ray McCloud III (SF),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DaeSean Hamilton (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Richie James Jr. (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Allen Lazard (NYJ),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Braxton Berrios (MIA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antonio Callaway (DAL),2019,5,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Keelan Cole Sr. (LV),2019,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
JoJo Natson (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Switzer (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andre Patton (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Phillip Dorsett II (LV),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ty Montgomery (NE),2019,5,0,0,0,0.0,0,0,0,2,1,0,0,0.0
Seth Roberts (FA),2019,5,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Darius Jennings (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Moore (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cody Core (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Laquon Treadwell (SEA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Geremy Davis (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trey Quinn (FA),2019,5,3,4,18,6.0,7,0,0,0,0,0,1,-0.2
DeAndre Carter (FA),2019,5,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Stefon Diggs (BUF),2019,6,7,11,167,23.9,62,8,3,2,18,0,0,36.5
Terry McLaurin (WAS),2019,6,4,7,100,25.0,33,5,2,0,0,0,0,22.0
Tyreek Hill (MIA),2019,6,5,10,80,16.0,46,3,2,0,0,0,0,20.0
Curtis Samuel (WAS),2019,6,4,6,70,17.5,30,3,1,1,8,1,0,19.8
Chosen Anderson (FA),2019,6,5,8,125,25.0,92,4,1,0,0,0,0,18.5
Golden Tate (FA),2019,6,6,9,102,17.0,64,4,1,0,0,0,0,16.2
Chris Godwin (TB),2019,6,10,12,151,15.1,26,3,0,0,0,0,0,15.1
Jaron Brown (FA),2019,6,3,5,29,9.7,17,0,2,0,0,0,0,14.9
Alshon Jeffery (FA),2019,6,10,12,76,7.6,26,2,1,0,0,0,0,13.6
Allen Lazard (NYJ),2019,6,4,5,65,16.3,35,2,1,0,0,0,0,12.5
Kenny Golladay (FA),2019,6,5,9,121,24.2,66,5,0,0,0,0,0,12.1
Adam Thielen (CAR),2019,6,6,8,57,9.5,20,1,1,1,0,0,0,11.7
Mike Evans (TB),2019,6,9,17,96,10.7,17,0,0,0,0,0,0,11.6
Julian Edelman (FA),2019,6,9,15,113,12.6,36,3,0,0,0,0,0,11.3
Julio Jones (FA),2019,6,8,9,108,13.5,22,2,0,0,0,0,0,10.8
Calvin Ridley (JAC),2019,6,4,6,48,12.0,23,1,1,0,0,0,0,10.8
Odell Beckham Jr. (FA),2019,6,6,11,101,16.8,41,3,0,0,0,0,0,10.1
Jamison Crowder (NYG),2019,6,6,9,98,16.3,30,4,0,0,0,0,0,9.8
Auden Tate (ARI),2019,6,5,11,91,18.2,29,1,0,0,0,0,0,9.1
Michael Thomas (NO),2019,6,8,12,89,11.1,26,1,0,0,0,0,0,8.9
DeVante Parker (NE),2019,6,3,4,28,9.3,12,0,1,0,0,0,0,8.8
DJ Moore (CHI),2019,6,7,10,73,10.4,23,1,0,1,13,0,0,8.6
Tyler Lockett (SEA),2019,6,5,5,75,15.0,22,2,0,1,3,0,0,7.8
Courtland Sutton (DEN),2019,6,4,8,76,19.0,41,3,0,0,0,0,0,7.6
Robert Woods (HOU),2019,6,0,4,0,0.0,0,0,0,2,16,1,0,7.6
DeAndre Hopkins (ARI),2019,6,9,12,55,6.1,18,0,0,0,0,0,0,7.5
DK Metcalf (SEA),2019,6,4,5,69,17.3,30,2,0,1,4,0,0,7.3
Mike Williams (LAC),2019,6,5,10,72,14.4,20,1,0,0,0,0,0,7.2
Larry Fitzgerald (FA),2019,6,6,8,69,11.5,22,1,0,0,0,0,0,6.9
Tavon Austin (FA),2019,6,5,6,64,12.8,23,1,0,0,0,0,0,6.4
Alex Erickson (WAS),2019,6,4,6,47,11.8,21,1,0,1,17,0,0,6.4
Demaryius Thomas (FA),2019,6,4,4,62,15.5,33,2,0,0,0,0,0,6.2
Damiere Byrd (FA),2019,6,2,2,60,30.0,58,4,0,0,0,0,0,6.0
Marvin Hall (FA),2019,6,1,1,58,58.0,58,4,0,0,0,0,0,5.8
Marquez Valdes-Scantling (KC),2019,6,2,2,48,24.0,46,3,0,1,9,0,0,5.7
Jakobi Meyers (LV),2019,6,4,4,54,13.5,23,2,0,0,0,0,0,5.4
Dede Westbrook (FA),2019,6,3,8,53,17.7,23,2,0,0,0,0,0,5.3
Ted Ginn Jr. (FA),2019,6,2,6,36,18.0,27,1,0,1,12,0,0,4.8
Michael Gallup (DAL),2019,6,4,7,48,12.0,17,0,0,0,0,0,0,4.8
Adam Humphries (FA),2019,6,6,6,47,7.8,16,0,0,0,0,0,0,4.7
Cedrick Wilson Jr. (MIA),2019,6,5,6,46,9.2,14,0,0,0,0,0,0,4.6
Dante Pettis (FA),2019,6,3,6,45,15.0,21,1,0,0,0,0,0,4.5
Mecole Hardman (NYJ),2019,6,4,4,45,11.3,14,0,0,0,0,0,0,4.5
William Fuller V (FA),2019,6,5,9,44,8.8,12,0,0,0,0,0,0,4.4
Jason Moore Jr. (FA),2019,6,2,2,43,21.5,32,2,0,0,0,0,0,4.3
DJ Chark Jr. (CAR),2019,6,3,7,43,14.3,22,1,0,0,0,0,0,4.3
Nelson Agholor (BAL),2019,6,4,7,42,10.5,23,1,0,0,0,0,0,4.2
Geronimo Allison (FA),2019,6,3,7,40,13.3,21,1,0,0,0,0,0,4.0
Scotty Miller (FA),2019,6,3,7,39,13.0,19,0,0,0,0,0,0,3.9
Keke Coutee (FA),2019,6,4,6,39,9.8,23,1,0,0,0,0,0,3.9
Trent Sherfield (BUF),2019,6,1,1,38,38.0,38,2,0,0,0,0,0,3.8
David Moore (FA),2019,6,3,4,36,12.0,14,0,0,0,0,0,0,3.6
Corey Davis (NYJ),2019,6,3,5,36,12.0,18,0,0,0,0,0,0,3.6
Jarvis Landry (FA),2019,6,3,5,36,12.0,27,1,0,0,0,0,0,3.6
Gunner Olszewski (PIT),2019,6,2,3,34,17.0,29,1,0,0,0,0,0,3.4
Keenan Allen (LAC),2019,6,2,6,33,16.5,19,0,0,0,0,0,0,3.3
Darius Slayton (NYG),2019,6,3,8,32,10.7,12,0,0,0,0,0,0,3.2
Brandin Cooks (DAL),2019,6,3,3,18,6.0,8,0,0,2,14,0,0,3.2
Preston Williams (CAR),2019,6,2,6,31,15.5,21,1,0,0,0,0,0,3.1
