,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Player,Season,Week,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,FPTS
Phillip Dorsett II (LV),2022,7,2,3,45,22.5,25,2,1,0,0,0,0,10.5
Mack Hollins (ATL),2022,7,2,3,44,22.0,26,1,1,0,0,0,0,10.4
DeAndre Hopkins (ARI),2022,7,10,14,103,10.3,18,0,0,0,0,0,0,10.3
Christian Kirk (JAC),2022,7,7,10,96,13.7,34,2,0,1,5,0,0,10.1
Jerry Jeudy (DEN),2022,7,7,11,96,13.7,45,3,0,0,0,0,0,9.6
Mike Evans (TB),2022,7,9,15,96,10.7,20,1,0,0,0,0,0,9.6
Davante Adams (LV),2022,7,8,9,95,11.9,16,0,0,0,0,0,0,9.5
Kalif Raymond (DET),2022,7,5,6,75,15.0,20,1,0,2,20,0,0,9.5
Jakobi Meyers (LV),2022,7,2,2,34,17.0,30,2,1,0,0,0,0,9.4
Tee Higgins (CIN),2022,7,5,7,93,18.6,25,3,0,0,0,0,0,9.3
Jaylen Waddle (MIA),2022,7,4,5,88,22.0,25,3,0,0,0,0,0,8.8
Brandon Aiyuk (SF),2022,7,7,11,82,11.7,21,1,0,0,0,0,0,8.2
Chris Moore (FA),2022,7,2,4,20,10.0,13,0,1,0,0,0,0,8.0
Curtis Samuel (WAS),2022,7,5,8,53,10.6,26,1,0,5,26,0,0,7.9
Amari Cooper (CLE),2022,7,3,4,74,24.7,55,4,0,0,0,0,0,7.4
Tyreek Hill (MIA),2022,7,7,13,72,10.3,21,1,0,0,0,0,0,7.2
Zay Jones (JAC),2022,7,4,10,54,13.5,20,1,0,1,14,0,0,6.8
DeVante Parker (NE),2022,7,3,5,68,22.7,43,3,0,0,0,0,0,6.8
Greg Dortch (ARI),2022,7,1,1,5,5.0,5,0,1,1,1,0,0,6.6
CeeDee Lamb (DAL),2022,7,4,6,70,17.5,24,2,0,1,-4,0,0,6.6
Kevin White (FA),2022,7,1,1,64,64.0,64,4,0,0,0,0,0,6.4
Justin Watson (FA),2022,7,1,2,4,4.0,4,0,1,0,0,0,0,6.4
Tre'Quan Smith (NO),2022,7,5,6,59,11.8,20,1,0,0,0,0,0,5.9
Marvin Jones Jr. (FA),2022,7,4,8,57,14.3,28,1,0,0,0,0,0,5.7
Allen Lazard (NYJ),2022,7,6,7,55,9.2,17,0,0,0,0,0,0,5.5
Hunter Renfrow (LV),2022,7,3,3,55,18.3,27,2,0,0,0,0,0,5.5
Darnell Mooney (CHI),2022,7,3,6,53,17.7,20,1,0,0,0,0,0,5.3
Donovan Peoples-Jones (CLE),2022,7,6,6,71,11.8,37,2,0,0,0,0,1,5.1
Wan'Dale Robinson (NYG),2022,7,6,8,50,8.3,17,0,0,0,0,0,0,5.0
Equanimeous St. Brown (CHI),2022,7,4,7,48,12.0,19,0,0,0,0,0,0,4.8
Brandin Cooks (DAL),2022,7,4,5,46,11.5,24,1,0,0,0,0,0,4.6
Tyler Lockett (SEA),2022,7,7,8,45,6.4,14,0,0,0,0,0,0,4.5
Diontae Johnson (PIT),2022,7,5,10,42,8.4,14,0,0,1,3,0,0,4.5
Chris Godwin (TB),2022,7,7,13,43,6.1,10,0,0,1,2,0,0,4.5
Trent Sherfield (BUF),2022,7,3,3,44,14.7,32,2,0,0,0,0,0,4.4
Deebo Samuel (SF),2022,7,5,7,42,8.4,22,1,0,1,2,0,0,4.4
Devin Duvernay (BAL),2022,7,2,3,42,21.0,31,2,0,0,0,0,0,4.2
Rashod Bateman (BAL),2022,7,4,5,42,10.5,26,1,0,0,0,0,0,4.2
Braxton Berrios (MIA),2022,7,3,4,15,5.0,8,0,0,2,27,0,0,4.2
Chase Claypool (CHI),2022,7,5,8,41,8.2,12,0,0,0,0,0,0,4.1
Russell Gage (TB),2022,7,4,5,39,9.8,20,1,0,0,0,0,0,3.9
Michael Pittman Jr. (IND),2022,7,6,9,58,9.7,14,0,0,0,0,0,1,3.8
Alec Pierce (IND),2022,7,3,4,37,12.3,20,1,0,0,0,0,0,3.7
DeAndre Carter (FA),2022,7,3,7,37,12.3,22,1,0,0,0,0,0,3.7
Sammy Watkins (FA),2022,7,2,4,36,18.0,28,1,0,0,0,0,0,3.6
Nico Collins (HOU),2022,7,3,3,33,11.0,15,0,0,0,0,0,0,3.3
Cody Hollister (TEN),2022,7,2,2,32,16.0,27,1,0,0,0,0,0,3.2
Dante Pettis (FA),2022,7,1,1,2,2.0,2,0,0,1,29,0,0,3.1
Rondale Moore (ARI),2022,7,1,2,31,31.0,31,2,0,0,0,0,0,3.1
Terrace Marshall Jr. (CAR),2022,7,2,3,31,15.5,20,1,0,0,0,0,0,3.1
Olamide Zaccheaus (FA),2022,7,3,4,31,10.3,12,0,0,0,0,0,0,3.1
Noah Brown (HOU),2022,7,5,7,50,10.0,15,0,0,0,0,0,1,3.0
Robert Woods (HOU),2022,7,3,4,26,8.7,13,0,0,0,0,0,0,2.6
Jauan Jennings (SF),2022,7,2,4,24,12.0,13,0,0,0,0,0,0,2.4
Garrett Wilson (NYJ),2022,7,4,4,24,6.0,12,0,0,0,0,0,0,2.4
Courtland Sutton (DEN),2022,7,3,9,23,7.7,11,0,0,0,0,0,0,2.3
Marquez Callaway (DEN),2022,7,2,6,20,10.0,12,0,0,0,0,0,0,2.0
DJ Turner (LV),2022,7,0,0,0,0.0,0,0,0,3,20,0,0,2.0
David Sills V (NYG),2022,7,1,1,19,19.0,19,0,0,0,0,0,0,1.9
Tyquan Thornton (NE),2022,7,1,5,19,19.0,19,0,0,0,0,0,0,1.9
KJ Hamler (DEN),2022,7,1,4,4,4.0,4,0,0,1,14,0,0,1.8
Tom Kennedy (DET),2022,7,2,3,14,7.0,9,0,0,0,0,0,0,1.4
Kendall Hinton (DEN),2022,7,1,1,14,14.0,14,0,0,0,0,0,0,1.4
N'Keal Harry (FA),2022,7,1,1,14,14.0,14,0,0,0,0,0,0,1.4
DK Metcalf (SEA),2022,7,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Cam Sims (LV),2022,7,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Keenan Allen (LAC),2022,7,2,2,11,5.5,10,0,0,0,0,0,0,1.1
Drake London (ATL),2022,7,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Josh Reynolds (DET),2022,7,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Laviska Shenault Jr. (CAR),2022,7,1,1,8,8.0,8,0,0,0,0,0,0,0.8
David Bell (CLE),2022,7,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Tim Jones (JAC),2022,7,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Scotty Miller (FA),2022,7,2,2,6,3.0,4,0,0,0,0,0,0,0.6
Jason Moore Jr. (FA),2022,7,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Dax Milne (WAS),2022,7,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Dee Eskridge (SEA),2022,7,0,1,0,0.0,0,0,0,1,4,0,0,0.4
Denzel Mims (NYJ),2022,7,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Samori Toure (GB),2022,7,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Amon-Ra St. Brown (DET),2022,7,1,1,4,4.0,4,0,0,0,0,0,0,0.4
KaVontae Turpin (DAL),2022,7,0,0,0,0.0,0,0,0,1,3,0,0,0.3
Mason Kinsey (TEN),2022,7,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Richie James Jr. (FA),2022,7,1,2,2,2.0,2,0,0,0,0,0,0,0.2
Montrell Washington (DEN),2022,7,0,0,0,0.0,0,0,0,1,2,0,0,0.2
Jaelon Darden (CLE),2022,7,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Nick Westbrook-Ikhine (TEN),2022,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Justyn Ross (KC),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Proche II (BAL),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Shi Smith (CAR),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Elijah Moore (CLE),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KhaDarel Hodge (FA),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Smith (NYJ),2022,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Romeo Doubs (GB),2022,7,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Danny Gray (SF),2022,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Corey Davis (NYJ),2022,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Johnson (FA),2022,7,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Chosen Anderson (FA),2022,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cedrick Wilson Jr. (MIA),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Michael Gallup (DAL),2022,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Trent Taylor (CIN),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcus Kemp (WAS),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nelson Agholor (BAL),2022,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Michael Bandy (FA),2022,7,1,6,-5,-5.0,0,0,0,0,0,0,0,-0.5
Amari Rodgers (HOU),2022,7,2,3,14,7.0,11,0,0,0,0,0,1,-0.6
Skyy Moore (KC),2022,7,0,1,0,0.0,0,0,0,0,0,0,1,-2.0
A.J. Brown (PHI),2022,8,6,10,156,26.0,43,7,3,0,0,0,0,33.6
Jaylen Waddle (MIA),2022,8,8,9,106,13.3,29,1,2,0,0,0,0,22.6
DeAndre Hopkins (ARI),2022,8,12,13,159,13.3,33,3,1,0,0,0,0,21.9
DJ Moore (CHI),2022,8,6,11,152,25.3,62,6,1,1,3,0,0,21.5
Tyreek Hill (MIA),2022,8,12,14,188,15.7,42,6,0,1,7,0,0,19.5
Amari Cooper (CLE),2022,8,5,7,131,26.2,53,6,1,0,0,0,0,18.1
Stefon Diggs (BUF),2022,8,6,8,108,18.0,53,5,1,0,0,0,0,16.8
Rondale Moore (ARI),2022,8,7,8,92,13.1,38,3,1,2,12,0,0,16.4
Cooper Kupp (LAR),2022,8,8,12,79,9.9,23,2,1,2,10,0,0,14.9
Brandon Aiyuk (SF),2022,8,6,6,81,13.5,34,2,1,0,0,0,0,14.1
CeeDee Lamb (DAL),2022,8,5,7,77,15.4,22,2,1,1,1,0,0,13.8
Damiere Byrd (FA),2022,8,3,6,67,22.3,47,3,1,0,0,0,0,12.7
Devin Duvernay (BAL),2022,8,4,4,31,7.8,13,0,0,2,33,1,0,12.4
Mike Evans (TB),2022,8,6,11,123,20.5,51,6,0,0,0,0,0,12.3
Jerry Jeudy (DEN),2022,8,6,7,63,10.5,25,1,1,0,0,0,0,12.3
Romeo Doubs (GB),2022,8,4,7,62,15.5,26,1,1,0,0,0,0,12.2
Jakobi Meyers (LV),2022,8,9,13,60,6.7,16,0,1,0,0,0,0,12.0
Zach Pascal (ARI),2022,8,2,2,57,28.5,34,3,1,0,0,0,0,11.7
DK Metcalf (SEA),2022,8,6,10,55,9.2,15,0,1,0,0,0,0,11.5
Garrett Wilson (NYJ),2022,8,6,7,115,19.2,54,5,0,0,0,0,0,11.5
Tee Higgins (CIN),2022,8,3,6,49,16.3,41,3,1,0,0,0,0,10.9
Terry McLaurin (WAS),2022,8,6,8,113,18.8,42,5,0,1,-7,0,0,10.6
Tyler Lockett (SEA),2022,8,5,8,63,12.6,33,2,1,0,0,0,1,10.3
Justin Jefferson (MIN),2022,8,6,8,98,16.3,29,2,0,0,0,0,0,9.8
Tyler Boyd (CIN),2022,8,3,5,38,12.7,14,0,1,0,0,0,0,9.8
Samori Toure (GB),2022,8,1,4,37,37.0,37,2,1,0,0,0,0,9.7
Terrace Marshall Jr. (CAR),2022,8,4,9,87,21.8,39,3,0,0,0,0,0,8.7
Chase Claypool (CHI),2022,8,4,6,45,11.3,25,1,0,0,0,0,0,8.5
N'Keal Harry (FA),2022,8,2,2,24,12.0,17,0,1,0,0,0,0,8.4
Julio Jones (FA),2022,8,2,4,21,10.5,13,0,1,1,0,0,0,8.1
Donovan Peoples-Jones (CLE),2022,8,4,4,81,20.3,37,3,0,0,0,0,0,8.1
Curtis Samuel (WAS),2022,8,3,4,50,16.7,20,1,0,4,29,0,0,7.9
Denzel Mims (NYJ),2022,8,2,3,76,38.0,63,4,0,0,0,0,0,7.6
Kalif Raymond (DET),2022,8,3,4,76,25.3,43,4,0,0,0,0,0,7.6
Chris Godwin (TB),2022,8,6,11,75,12.5,44,3,0,0,0,0,0,7.5
Brandin Cooks (DAL),2022,8,4,6,73,18.3,44,4,0,0,0,0,0,7.3
Parris Campbell (NYG),2022,8,2,2,43,21.5,38,2,0,1,28,0,0,7.1
Darnell Mooney (CHI),2022,8,5,5,70,14.0,36,2,0,0,0,0,0,7.0
Isaiah McKenzie (IND),2022,8,1,1,8,8.0,8,0,0,2,2,1,0,7.0
Amon-Ra St. Brown (DET),2022,8,7,10,69,9.9,21,1,0,0,0,0,0,6.9
K.J. Osborn (MIN),2022,8,2,5,8,4.0,5,0,1,0,0,0,0,6.8
Adam Thielen (CAR),2022,8,6,7,67,11.2,18,0,0,0,0,0,0,6.7
Darius Slayton (NYG),2022,8,5,6,66,13.2,21,1,0,0,0,0,0,6.6
Alec Pierce (IND),2022,8,3,5,65,21.7,47,3,0,0,0,0,0,6.5
Demarcus Robinson (FA),2022,8,6,8,64,10.7,16,0,0,0,0,0,0,6.4
Mack Hollins (ATL),2022,8,7,8,64,9.1,14,0,0,0,0,0,0,6.4
KJ Hamler (DEN),2022,8,2,3,52,26.0,47,3,0,1,9,0,0,6.1
Allen Robinson II (LAR),2022,8,5,7,54,10.8,23,1,0,0,0,0,0,5.4
Michael Pittman Jr. (IND),2022,8,7,9,53,7.6,16,0,0,0,0,0,0,5.3
Chris Olave (NO),2022,8,5,7,52,10.4,14,0,0,0,0,0,0,5.2
Michael Gallup (DAL),2022,8,4,6,49,12.3,17,0,0,0,0,0,0,4.9
Christian Kirk (JAC),2022,8,3,7,40,13.3,25,1,0,0,0,0,0,4.0
Rashid Shaheed (NO),2022,8,3,3,38,12.7,30,2,0,0,0,0,0,3.8
Velus Jones Jr. (CHI),2022,8,1,3,5,5.0,5,0,0,2,33,0,0,3.8
Zay Jones (JAC),2022,8,3,3,28,9.3,17,0,0,1,7,0,0,3.5
Diontae Johnson (PIT),2022,8,5,9,35,7.0,14,0,0,0,0,0,0,3.5
Gabe Davis (BUF),2022,8,2,7,35,17.5,29,1,0,0,0,0,0,3.5
Marquise Goodwin (CLE),2022,8,4,5,33,8.3,16,0,0,0,0,0,0,3.3
Drake London (ATL),2022,8,4,5,31,7.8,17,0,0,0,0,0,0,3.1
Keelan Cole Sr. (LV),2022,8,2,5,30,15.0,18,0,0,0,0,0,0,3.0
Trenton Irwin (CIN),2022,8,2,3,27,13.5,18,0,0,0,0,0,0,2.7
David Bell (CLE),2022,8,2,2,27,13.5,14,0,0,0,0,0,0,2.7
Laviska Shenault Jr. (CAR),2022,8,5,6,26,5.2,13,0,0,0,0,0,0,2.6
Trent Sherfield (BUF),2022,8,2,2,25,12.5,14,0,0,0,0,0,0,2.5
James Proche II (BAL),2022,8,3,4,24,8.0,12,0,0,0,0,0,0,2.4
Jeff Smith (NYJ),2022,8,1,1,23,23.0,23,1,0,0,0,0,0,2.3
DeVonta Smith (PHI),2022,8,5,8,23,4.6,14,0,0,0,0,0,0,2.3
Amari Rodgers (HOU),2022,8,1,3,22,22.0,22,1,0,0,0,0,0,2.2
Cam Sims (LV),2022,8,1,2,21,21.0,21,1,0,0,0,0,0,2.1
Steven Sims Jr. (HOU),2022,8,2,3,-1,-0.5,2,0,0,2,21,0,0,2.0
Dante Pettis (FA),2022,8,4,5,18,4.5,12,0,0,0,0,0,0,1.8
Wan'Dale Robinson (NYG),2022,8,2,3,15,7.5,9,0,0,0,0,0,0,1.5
Josh Reynolds (DET),2022,8,2,6,14,7.0,9,0,0,0,0,0,0,1.4
Tyquan Thornton (NE),2022,8,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Scotty Miller (FA),2022,8,2,2,13,6.5,7,0,0,0,0,0,0,1.3
Courtland Sutton (DEN),2022,8,1,4,13,13.0,13,0,0,0,0,0,0,1.3
Christian Watson (GB),2022,8,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Breshad Perriman (FA),2022,8,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Ray-Ray McCloud III (SF),2022,8,1,2,11,11.0,11,0,0,0,0,0,0,1.1
KaVontae Turpin (DAL),2022,8,0,0,0,0.0,0,0,0,1,11,0,0,1.1
Ben Skowronek (LAR),2022,8,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Marquez Callaway (DEN),2022,8,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Maurice Alexander (DET),2022,8,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Phillip Dorsett II (LV),2022,8,1,5,6,6.0,6,0,0,0,0,0,0,0.6
Equanimeous St. Brown (CHI),2022,8,1,3,6,6.0,6,0,0,0,0,0,0,0.6
Robert Woods (HOU),2022,8,2,2,26,13.0,16,0,0,0,0,0,1,0.6
Hunter Renfrow (LV),2022,8,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Michael Woods II (CLE),2022,8,1,2,6,6.0,6,0,0,0,0,0,0,0.6
David Sills V (NYG),2022,8,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Trent Taylor (CIN),2022,8,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Olamide Zaccheaus (FA),2022,8,1,1,10,10.0,10,0,0,1,-6,0,0,0.4
Dax Milne (WAS),2022,8,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Marcus Johnson (FA),2022,8,1,6,3,3.0,3,0,0,0,0,0,0,0.3
Dee Eskridge (SEA),2022,8,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Bryan Edwards (NO),2022,8,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Sammy Watkins (FA),2022,8,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Nelson Agholor (BAL),2022,8,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Davante Adams (LV),2022,8,1,5,3,3.0,3,0,0,1,-1,0,0,0.2
Montrell Washington (DEN),2022,8,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Keke Coutee (FA),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demetric Felton Jr. (CLE),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Elijah Moore (CLE),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Shi Smith (CAR),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Rashod Bateman (BAL),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Nick Westbrook-Ikhine (TEN),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Quez Watkins (PHI),2022,8,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Lawrence Cager (NYG),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Miles Boykin (FA),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jalen Reagor (MIN),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Gunner Olszewski (PIT),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Powell (MIN),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Britain Covey (PHI),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DJ Turner (LV),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Khalil Shakir (BUF),2022,8,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Dareke Young (SEA),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaelon Darden (CLE),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
George Pickens (PIT),2022,8,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Tre'Quan Smith (NO),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Marvin Jones Jr. (FA),2022,8,0,3,0,0.0,0,0,0,0,0,0,0,0.0
A.J. Green (FA),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chosen Anderson (FA),2022,8,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Mike Thomas (BAL),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kendrick Bourne (NE),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Braxton Berrios (MIA),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cedrick Wilson Jr. (MIA),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cody Hollister (TEN),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kevin White (FA),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DeVante Parker (NE),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jake Kumerow (FA),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Braylon Sanders (MIA),2022,8,2,2,17,8.5,13,0,0,0,0,0,1,-0.3
Greg Dortch (ARI),2022,8,2,3,12,6.0,8,0,0,0,0,0,1,-0.8
Richie James Jr. (FA),2022,8,0,0,0,0.0,0,0,0,0,0,0,2,-4.0
Davante Adams (LV),2022,9,10,17,146,14.6,38,4,2,0,0,0,0,26.6
Tyreek Hill (MIA),2022,9,7,8,143,20.4,39,5,1,0,0,0,0,20.3
Cooper Kupp (LAR),2022,9,8,9,127,15.9,69,6,1,3,1,0,0,18.8
Justin Jefferson (MIN),2022,9,7,13,115,16.4,47,3,1,1,10,0,0,18.5
Allen Lazard (NYJ),2022,9,4,10,87,21.8,47,4,1,0,0,0,0,14.7
Jaylen Waddle (MIA),2022,9,5,7,85,17.0,26,1,1,0,0,0,0,14.5
Curtis Samuel (WAS),2022,9,3,4,65,21.7,49,3,1,1,16,0,0,14.1
Mecole Hardman (NYJ),2022,9,6,9,79,13.2,33,2,1,0,0,0,0,13.9
Christian Kirk (JAC),2022,9,8,9,76,9.5,23,1,1,0,0,0,0,13.6
Tyler Lockett (SEA),2022,9,5,5,67,13.4,30,2,1,0,0,0,0,12.7
A.J. Brown (PHI),2022,9,4,6,59,14.8,31,2,1,0,0,0,0,11.9
Terrace Marshall Jr. (CAR),2022,9,3,6,53,17.7,21,1,1,0,0,0,0,11.3
Joshua Palmer (LAC),2022,9,8,10,106,13.3,25,3,0,0,0,0,0,10.6
Darnell Mooney (CHI),2022,9,7,8,43,6.1,16,0,1,1,2,0,0,10.5
Chris Moore (FA),2022,9,4,5,43,10.8,25,1,1,1,2,0,0,10.5
Garrett Wilson (NYJ),2022,9,8,9,92,11.5,24,1,0,1,7,0,0,9.9
DK Metcalf (SEA),2022,9,5,6,37,7.4,9,0,1,0,0,0,0,9.7
DeAndre Hopkins (ARI),2022,9,4,5,36,9.0,22,1,1,0,0,0,0,9.6
Stefon Diggs (BUF),2022,9,5,10,93,18.6,42,3,0,0,0,0,0,9.3
JuJu Smith-Schuster (NE),2022,9,10,12,88,8.8,17,0,0,0,0,0,0,8.8
Chris Olave (NO),2022,9,6,9,71,11.8,16,0,0,0,0,0,0,7.1
Rondale Moore (ARI),2022,9,8,10,69,8.6,18,0,0,0,0,0,0,6.9
Phillip Dorsett II (LV),2022,9,3,5,69,23.0,34,3,0,0,0,0,0,6.9
Adam Thielen (CAR),2022,9,3,7,67,22.3,36,3,0,0,0,0,0,6.7
Dax Milne (WAS),2022,9,1,1,6,6.0,6,0,1,0,0,0,0,6.6
Tee Higgins (CIN),2022,9,7,8,60,8.6,17,0,0,0,0,0,0,6.0
Terry McLaurin (WAS),2022,9,5,9,56,11.2,18,0,0,0,0,0,0,5.6
Amon-Ra St. Brown (DET),2022,9,4,9,55,13.8,25,1,0,0,0,0,0,5.5
Scotty Miller (FA),2022,9,7,8,53,7.6,14,0,0,0,0,0,0,5.3
DeAndre Carter (FA),2022,9,5,6,53,10.6,23,1,0,0,0,0,0,5.3
Marvin Jones Jr. (FA),2022,9,5,6,48,9.6,15,0,0,0,0,0,0,4.8
Tyler Boyd (CIN),2022,9,5,6,44,8.8,15,0,0,0,0,0,0,4.4
Zay Jones (JAC),2022,9,5,5,40,8.0,22,1,0,0,0,0,0,4.0
Mike Evans (TB),2022,9,5,11,40,8.0,13,0,0,0,0,0,0,4.0
Justin Watson (FA),2022,9,2,5,37,18.5,31,2,0,0,0,0,0,3.7
Chris Godwin (TB),2022,9,7,10,36,5.1,9,0,0,1,1,0,0,3.7
Samori Toure (GB),2022,9,2,4,34,17.0,32,2,0,0,0,0,0,3.4
Gabe Davis (BUF),2022,9,2,5,33,16.5,18,0,0,0,0,0,0,3.3
Trent Taylor (CIN),2022,9,2,2,14,7.0,9,0,0,3,18,0,0,3.2
Tre'Quan Smith (NO),2022,9,3,4,29,9.7,13,0,0,0,0,0,0,2.9
Julio Jones (FA),2022,9,2,5,28,14.0,19,0,0,0,0,0,0,2.8
Trent Sherfield (BUF),2022,9,3,3,27,9.0,18,0,0,0,0,0,0,2.7
Michael Bandy (FA),2022,9,5,8,26,5.2,11,0,0,0,0,0,0,2.6
Hunter Renfrow (LV),2022,9,3,4,26,8.7,14,0,0,0,0,0,0,2.6
Trenton Irwin (CIN),2022,9,1,1,14,14.0,14,0,0,1,11,0,0,2.5
Quez Watkins (PHI),2022,9,2,2,25,12.5,23,1,0,0,0,0,0,2.5
Christian Watson (GB),2022,9,2,2,24,12.0,18,0,0,0,0,0,0,2.4
Jakobi Meyers (LV),2022,9,5,6,42,8.4,17,0,0,1,2,0,1,2.4
DJ Moore (CHI),2022,9,2,6,24,12.0,14,0,0,0,0,0,0,2.4
Allen Robinson II (LAR),2022,9,3,5,24,8.0,15,0,0,0,0,0,0,2.4
Marquez Callaway (DEN),2022,9,3,5,24,8.0,12,0,0,0,0,0,0,2.4
Alec Pierce (IND),2022,9,1,2,23,23.0,23,1,0,0,0,0,0,2.3
Cedrick Wilson Jr. (MIA),2022,9,2,2,23,11.5,14,0,0,0,0,0,0,2.3
Michael Pittman Jr. (IND),2022,9,3,6,22,7.3,10,0,0,0,0,0,0,2.2
James Proche II (BAL),2022,9,2,2,22,11.0,12,0,0,0,0,0,0,2.2
DeVonta Smith (PHI),2022,9,2,2,22,11.0,22,1,0,0,0,0,0,2.2
Isaiah McKenzie (IND),2022,9,2,3,12,6.0,9,0,0,1,9,0,0,2.1
Shi Smith (CAR),2022,9,1,2,20,20.0,20,1,0,0,0,0,0,2.0
KhaDarel Hodge (FA),2022,9,1,2,19,19.0,19,0,0,0,0,0,0,1.9
Olamide Zaccheaus (FA),2022,9,2,2,19,9.5,15,0,0,0,0,0,0,1.9
Romeo Doubs (GB),2022,9,1,1,18,18.0,18,0,0,0,0,0,0,1.8
Chase Claypool (CHI),2022,9,2,6,13,6.5,12,0,0,1,4,0,0,1.7
Mack Hollins (ATL),2022,9,2,4,17,8.5,13,0,0,0,0,0,0,1.7
Kalif Raymond (DET),2022,9,3,3,17,5.7,9,0,0,0,0,0,0,1.7
