,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Lynn Bowden Jr. (NE),2020,4,0,0,0,0.0,0,0,0,1,5,0,0,0.5
Mike Thomas (BAL),2020,4,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Devin Duvernay (BAL),2020,4,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Larry Fitzgerald (FA),2020,4,2,3,4,2.0,6,0,0,0,0,0,0,0.4
Andre Roberts (FA),2020,4,1,1,6,6.0,6,0,0,1,-3,0,0,0.3
C.J. Board (TEN),2020,4,0,1,0,0.0,0,0,0,1,3,0,0,0.3
A.J. Green (FA),2020,4,1,5,3,3.0,3,0,0,0,0,0,0,0.3
Jamal Agnew (JAC),2020,4,1,2,1,1.0,1,0,0,1,2,0,0,0.3
Andy Isabella (BAL),2020,4,2,3,3,1.5,2,0,0,0,0,0,0,0.3
Dan Chisena (PIT),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
K.J. Osborn (MIN),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Malik Turner (IND),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Collin Johnson (NYG),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Powell (MIN),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chad Beebe (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trent Sherfield (BUF),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Donovan Peoples-Jones (CLE),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KJ Hamler (DEN),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Reggie Begelton (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antonio Gandy-Golden (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
KJ Hill Jr. (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lawrence Cager (NYG),2020,4,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Tyrie Cleveland (PHI),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Proche II (BAL),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Van Jefferson (LAR),2020,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Quintez Cephus (DET),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Johnson (LV),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Bisi Johnson (FA),2020,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Quinton Bell (ATL),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ashton Dulin (IND),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Keelan Doss (LAC),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jason Moore Jr. (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nsimba Webster (CHI),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mohamed Sanu Sr. (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandin Cooks (DAL),2020,4,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Trent Taylor (CIN),2020,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Mack Hollins (ATL),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaydon Mickens (NYG),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marvin Hall (FA),2020,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Josh Malone (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Zylstra (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daurice Fountain (CHI),2020,4,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Javon Wims (ARI),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Braxton Berrios (MIA),2020,4,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Dante Pettis (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Calvin Ridley (JAC),2020,4,0,5,0,0.0,0,0,0,0,0,0,0,0.0
Deontay Burnett (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Hardee (NYJ),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Spencer (NYJ),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Bennie Fowler III (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharoh Cooper (ARI),2020,4,0,0,0,0.0,0,0,0,0,0,0,0,0.0
DeAndre Carter (FA),2020,4,0,0,0,0.0,0,0,0,0,0,0,1,-2.0
Chase Claypool (CHI),2020,5,7,11,110,15.7,35,4,3,3,6,1,0,35.6
Mike Williams (LAC),2020,5,5,8,109,21.8,64,5,2,0,0,0,0,22.9
Brandin Cooks (DAL),2020,5,8,12,161,20.1,36,7,1,0,0,0,0,22.1
DK Metcalf (SEA),2020,5,6,11,93,15.5,39,2,2,0,0,0,0,21.3
Travis Fulgham (FA),2020,5,10,13,152,15.2,31,3,1,0,0,0,0,21.2
Adam Thielen (CAR),2020,5,9,13,80,8.9,14,0,2,1,3,0,0,20.3
DeAndre Hopkins (ARI),2020,5,6,7,131,21.8,45,5,1,0,0,0,0,19.1
Henry Ruggs III (FA),2020,5,2,3,118,59.0,72,7,1,0,0,0,0,17.8
Jamison Crowder (NYG),2020,5,8,10,116,14.5,52,4,1,0,0,0,0,17.6
Preston Williams (CAR),2020,5,4,5,106,26.5,47,5,1,0,0,0,0,16.6
Tyreek Hill (MIA),2020,5,3,6,78,26.0,37,3,0,3,15,1,0,15.3
DJ Moore (CHI),2020,5,4,5,93,23.3,57,4,1,0,0,0,0,15.3
A.J. Brown (PHI),2020,5,7,9,82,11.7,16,0,1,0,0,0,0,14.2
Marquise Brown (ARI),2020,5,6,10,77,12.8,30,2,1,1,1,0,0,13.8
Calvin Ridley (JAC),2020,5,8,10,136,17.0,26,4,0,0,0,0,0,13.6
Robert Woods (HOU),2020,5,4,5,71,17.8,56,4,1,0,0,0,0,13.1
Darius Slayton (NYG),2020,5,8,11,129,16.1,39,2,0,0,0,0,0,12.9
Nelson Agholor (BAL),2020,5,2,2,67,33.5,59,4,1,0,0,0,0,12.7
CeeDee Lamb (DAL),2020,5,8,11,124,15.5,26,3,0,0,0,0,0,12.4
Emmanuel Sanders (FA),2020,5,12,14,122,10.2,19,0,0,0,0,0,0,12.2
William Fuller V (FA),2020,5,4,8,58,14.5,19,0,1,0,0,0,0,11.8
Chosen Anderson (FA),2020,5,8,12,112,14.0,29,2,0,1,3,0,0,11.5
DeVante Parker (NE),2020,5,2,3,50,25.0,28,2,1,0,0,0,0,11.0
Stefon Diggs (BUF),2020,5,10,16,106,10.6,19,0,0,0,0,0,0,10.6
Mike Evans (TB),2020,5,5,9,41,8.2,14,0,1,0,0,0,0,10.1
Rashard Higgins (FA),2020,5,3,3,31,10.3,15,0,1,0,0,0,0,9.1
Allen Robinson II (LAR),2020,5,10,16,90,9.0,24,1,0,0,0,0,0,9.0
Kendrick Bourne (NE),2020,5,2,4,30,15.0,19,0,1,0,0,0,0,9.0
Collin Johnson (NYG),2020,5,3,4,30,10.0,19,0,1,0,0,0,0,9.0
Keenan Allen (LAC),2020,5,2,2,29,14.5,17,0,1,0,0,0,0,8.9
Jarvis Landry (FA),2020,5,4,9,88,22.0,32,4,0,0,0,0,0,8.8
Keelan Cole Sr. (LV),2020,5,2,6,25,12.5,13,0,1,1,2,0,0,8.7
Greg Ward (PHI),2020,5,4,5,26,6.5,11,0,1,0,0,0,0,8.6
Sammy Watkins (FA),2020,5,2,2,24,12.0,16,0,1,0,0,0,0,8.4
Laviska Shenault Jr. (CAR),2020,5,7,8,79,11.3,25,1,0,0,0,0,0,7.9
Christian Kirk (JAC),2020,5,5,7,78,15.6,24,2,0,0,0,0,0,7.8
Ray-Ray McCloud III (SF),2020,5,3,3,12,4.0,8,0,0,2,63,0,0,7.5
Michael Gallup (DAL),2020,5,4,4,73,18.3,38,2,0,0,0,0,0,7.3
T.Y. Hilton (FA),2020,5,6,10,69,11.5,18,0,0,0,0,0,0,6.9
Isaiah McKenzie (IND),2020,5,4,4,7,1.8,9,0,1,0,0,0,0,6.7
Cooper Kupp (LAR),2020,5,5,8,66,13.2,49,3,0,0,0,0,0,6.6
Cedrick Wilson Jr. (MIA),2020,5,4,4,22,5.5,10,0,0,0,0,0,0,6.6
Curtis Samuel (WAS),2020,5,5,5,36,7.2,17,0,0,4,28,0,0,6.4
Odell Beckham Jr. (FA),2020,5,5,9,58,11.6,26,1,0,1,-1,0,0,6.4
Tee Higgins (CIN),2020,5,4,8,62,15.5,26,1,0,0,0,0,0,6.2
Tyler Johnson (LV),2020,5,4,6,61,15.3,35,2,0,0,0,0,0,6.1
Devin Duvernay (BAL),2020,5,2,2,17,8.5,9,0,0,1,42,0,0,5.9
Gabe Davis (BUF),2020,5,5,9,58,11.6,15,0,0,0,0,0,0,5.8
Chris Conley (TEN),2020,5,2,2,58,29.0,51,4,0,0,0,0,0,5.8
Cole Beasley (BUF),2020,5,6,6,53,8.8,14,0,0,0,0,0,0,5.3
Marcus Johnson (FA),2020,5,3,3,53,17.7,36,2,0,0,0,0,0,5.3
Mecole Hardman (NYJ),2020,5,2,3,50,25.0,37,2,0,0,0,0,0,5.0
Randall Cobb (FA),2020,5,6,6,47,7.8,17,0,0,0,0,0,0,4.7
Josh Reynolds (DET),2020,5,2,4,46,23.0,29,1,0,0,0,0,0,4.6
Jalen Guyton (FA),2020,5,1,3,49,49.0,49,3,0,1,-4,0,0,4.5
Brandon Aiyuk (SF),2020,5,3,6,44,14.7,20,1,0,0,0,0,0,4.4
Tyler Lockett (SEA),2020,5,4,5,44,11.0,17,0,0,0,0,0,0,4.4
Hunter Renfrow (LV),2020,5,1,2,42,42.0,42,3,0,0,0,0,0,4.2
Golden Tate (FA),2020,5,4,5,42,10.5,21,1,0,0,0,0,0,4.2
Tyler Boyd (CIN),2020,5,4,6,42,10.5,14,0,0,0,0,0,0,4.2
John Hightower (LAC),2020,5,2,6,18,9.0,9,0,0,0,0,0,0,3.8
J.J. Arcega-Whiteside (FA),2020,5,1,1,37,37.0,37,2,0,0,0,0,0,3.7
Ashton Dulin (IND),2020,5,1,1,34,34.0,34,2,0,1,3,0,0,3.7
Larry Fitzgerald (FA),2020,5,4,7,35,8.8,12,0,0,0,0,0,0,3.5
Marquez Callaway (DEN),2020,5,4,6,34,8.5,14,0,0,0,0,0,0,3.4
Andy Isabella (BAL),2020,5,2,3,30,15.0,24,1,0,0,0,0,0,3.0
JuJu Smith-Schuster (NE),2020,5,4,5,28,7.0,14,0,0,0,0,0,0,2.8
Anthony Miller (PIT),2020,5,4,4,28,7.0,10,0,0,0,0,0,0,2.8
Kalif Raymond (DET),2020,5,2,2,26,13.0,20,1,0,0,0,0,0,2.6
Terry McLaurin (WAS),2020,5,3,7,26,8.7,12,0,0,0,0,0,0,2.6
James Washington (FA),2020,5,3,4,25,8.3,12,0,0,0,0,0,0,2.5
Jeff Smith (NYJ),2020,5,3,11,23,7.7,11,0,0,0,0,0,0,2.3
Byron Pringle (FA),2020,5,1,1,23,23.0,23,1,0,0,0,0,0,2.3
Justin Jefferson (MIN),2020,5,3,5,23,7.7,11,0,0,0,0,0,0,2.3
Isaiah Ford (FA),2020,5,2,2,23,11.5,15,0,0,0,0,0,0,2.3
Jaydon Mickens (NYG),2020,5,2,2,22,11.0,11,0,0,0,0,0,0,2.2
Deebo Samuel (SF),2020,5,2,8,19,9.5,15,0,0,1,3,0,0,2.2
Amari Cooper (CLE),2020,5,2,4,23,11.5,15,0,0,1,-2,0,0,2.1
Chris Hogan (FA),2020,5,3,3,20,6.7,10,0,0,0,0,0,0,2.0
DJ Chark Jr. (CAR),2020,5,3,4,16,5.3,11,0,0,0,0,0,0,1.6
Russell Gage (TB),2020,5,2,5,16,8.0,8,0,0,0,0,0,0,1.6
Darnell Mooney (CHI),2020,5,2,5,15,7.5,10,0,0,0,0,0,0,1.5
Zach Pascal (ARI),2020,5,2,2,15,7.5,14,0,0,0,0,0,0,1.5
Freddie Swain (MIA),2020,5,2,2,14,7.0,12,0,0,0,0,0,0,1.4
Kenny Stills (FA),2020,5,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Bisi Johnson (FA),2020,5,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Braxton Berrios (MIA),2020,5,0,2,0,0.0,0,0,0,1,13,0,0,1.3
Olamide Zaccheaus (FA),2020,5,1,4,13,13.0,13,0,0,0,0,0,0,1.3
Cody Hollister (TEN),2020,5,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Pharoh Cooper (ARI),2020,5,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Auden Tate (ARI),2020,5,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Chad Beebe (FA),2020,5,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Bennie Fowler III (FA),2020,5,2,6,11,5.5,7,0,0,0,0,0,0,1.1
Tre'Quan Smith (NO),2020,5,2,3,8,4.0,4,0,0,0,0,0,0,0.8
KJ Hill Jr. (FA),2020,5,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Nick Westbrook-Ikhine (TEN),2020,5,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Tyron Johnson (SF),2020,5,0,0,0,0.0,0,0,0,1,7,0,0,0.7
Trent Sherfield (BUF),2020,5,1,1,6,6.0,6,0,0,0,0,0,0,0.6
KeeSean Johnson (BUF),2020,5,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Lynn Bowden Jr. (NE),2020,5,0,0,0,0.0,0,0,0,3,4,0,0,0.4
Isaiah Wright (FA),2020,5,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Zay Jones (JAC),2020,5,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Demarcus Robinson (FA),2020,5,2,4,2,1.0,3,0,0,0,0,0,0,0.2
Dan Chisena (PIT),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Damion Ratley (FA),2020,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cam Sims (LV),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Miles Boykin (FA),2020,5,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Penny Hart (SEA),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Rico Gafford (FA),2020,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Scotty Miller (FA),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Quinton Bell (ATL),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Van Jefferson (LAR),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Proche II (BAL),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antonio Gandy-Golden (FA),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Donovan Peoples-Jones (CLE),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Christian Blake (FA),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Quez Watkins (PHI),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Powell (MIN),2020,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Nsimba Webster (CHI),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daurice Fountain (CHI),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
A.J. Green (FA),2020,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ted Ginn Jr. (FA),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mack Hollins (ATL),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Noah Brown (HOU),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trent Taylor (CIN),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Alex Erickson (WAS),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cyril Grayson Jr. (FA),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Javon Wims (ARI),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brandon Zylstra (FA),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Austin Carr (FA),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
C.J. Board (TEN),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
David Moore (FA),2020,5,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Kevin White (FA),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Seth Roberts (FA),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Willie Snead IV (FA),2020,5,0,3,0,0.0,0,0,0,0,0,0,0,0.0
DeAndre Carter (FA),2020,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Diontae Johnson (PIT),2020,5,1,1,-2,-2.0,0,0,0,0,0,0,0,-0.2
Dontrelle Inman (FA),2020,5,1,1,-2,-2.0,0,0,0,0,0,0,0,-0.2
Andre Roberts (FA),2020,5,1,2,16,16.0,16,0,0,0,0,0,1,-0.4
Jakeem Grant Sr. (CLE),2020,5,1,3,6,6.0,6,0,0,1,-12,0,0,-0.6
Mike Thomas (BAL),2020,5,1,1,6,6.0,6,0,0,1,1,0,1,-1.3
Justin Jefferson (MIN),2020,6,9,11,166,18.4,49,5,2,0,0,0,0,30.6
Julio Jones (FA),2020,6,8,10,137,17.1,40,7,2,0,0,0,0,25.7
Christian Kirk (JAC),2020,6,2,3,86,43.0,80,4,2,0,0,0,0,20.6
William Fuller V (FA),2020,6,6,11,123,20.5,53,5,1,0,0,0,0,18.3
A.J. Brown (PHI),2020,6,5,7,58,11.6,18,0,2,0,0,0,0,17.8
Keelan Cole Sr. (LV),2020,6,6,9,143,23.8,51,7,0,0,0,0,0,14.3
Chase Claypool (CHI),2020,6,4,4,74,18.5,36,3,0,2,7,1,0,14.1
Amari Cooper (CLE),2020,6,7,10,79,11.3,26,1,1,0,0,0,0,13.9
Travis Fulgham (FA),2020,6,6,10,75,12.5,19,0,1,0,0,0,0,13.5
Calvin Ridley (JAC),2020,6,6,7,61,10.2,18,0,1,1,8,0,0,12.9
James Washington (FA),2020,6,4,7,68,17.0,28,2,1,0,0,0,0,12.8
Brandin Cooks (DAL),2020,6,9,9,68,7.6,19,0,1,0,0,0,0,12.8
Tee Higgins (CIN),2020,6,6,8,125,20.8,67,5,0,1,2,0,0,12.7
Adam Humphries (FA),2020,6,6,6,64,10.7,22,1,1,0,0,0,0,12.4
Deebo Samuel (SF),2020,6,6,6,66,11.0,35,2,1,1,-6,0,0,12.0
Zach Pascal (ARI),2020,6,4,7,54,13.5,22,1,1,0,0,0,0,11.4
Adam Thielen (CAR),2020,6,3,5,51,17.0,35,2,1,0,0,0,0,11.1
Marcus Johnson (FA),2020,6,5,8,108,21.6,55,6,0,0,0,0,0,10.8
Stefon Diggs (BUF),2020,6,6,8,46,7.7,15,0,1,0,0,0,0,10.6
Josh Reynolds (DET),2020,6,2,5,45,22.5,40,3,1,0,0,0,0,10.5
Cole Beasley (BUF),2020,6,4,7,45,11.3,22,1,1,0,0,0,0,10.5
Kenny Golladay (FA),2020,6,4,6,105,26.3,48,5,0,0,0,0,0,10.5
Tim Patrick (DEN),2020,6,4,8,101,25.3,41,5,0,0,0,0,0,10.1
Robert Woods (HOU),2020,6,4,10,29,7.3,12,0,1,2,11,0,0,10.0
Darius Slayton (NYG),2020,6,2,4,41,20.5,23,1,1,1,-3,0,0,9.8
A.J. Green (FA),2020,6,8,11,96,12.0,19,0,0,0,0,0,0,9.6
DJ Moore (CHI),2020,6,5,11,93,18.6,38,3,0,0,0,0,0,9.3
Cam Sims (LV),2020,6,1,1,22,22.0,22,1,1,0,0,0,0,8.2
Tyler Boyd (CIN),2020,6,5,8,54,10.8,23,2,0,1,25,0,0,7.9
Preston Williams (CAR),2020,6,2,3,18,9.0,15,0,1,0,0,0,0,7.8
Randall Cobb (FA),2020,6,3,4,17,5.7,7,0,1,0,0,0,0,7.7
Chosen Anderson (FA),2020,6,4,5,77,19.3,39,3,0,0,0,0,0,7.7
Terry McLaurin (WAS),2020,6,7,12,74,10.6,20,1,0,0,0,0,0,7.4
Rashard Higgins (FA),2020,6,1,2,13,13.0,13,0,1,0,0,0,0,7.3
DeAndre Hopkins (ARI),2020,6,2,8,73,36.5,60,4,0,0,0,0,0,7.3
Brandon Aiyuk (SF),2020,6,2,3,12,6.0,10,0,1,0,0,0,0,7.2
Demarcus Robinson (FA),2020,6,5,6,69,13.8,22,2,0,0,0,0,0,6.9
Tyler Johnson (LV),2020,6,1,1,7,7.0,7,0,1,0,0,0,0,6.7
Russell Gage (TB),2020,6,4,4,65,16.3,27,1,0,0,0,0,0,6.5
CeeDee Lamb (DAL),2020,6,7,11,64,9.1,27,1,0,0,0,0,0,6.4
Breshad Perriman (FA),2020,6,4,8,62,15.5,22,2,0,0,0,0,0,6.2
Davante Adams (LV),2020,6,6,10,61,10.2,18,0,0,0,0,0,0,6.1
Marquise Brown (ARI),2020,6,4,6,57,14.3,20,1,0,0,0,0,0,5.7
Allen Robinson II (LAR),2020,6,5,9,53,10.6,23,1,0,0,0,0,0,5.3
John Hightower (LAC),2020,6,1,4,50,50.0,50,4,0,0,0,0,0,5.0
Chris Godwin (TB),2020,6,5,7,48,9.6,25,1,0,0,0,0,0,4.8
Jamison Crowder (NYG),2020,6,7,13,48,6.9,13,0,0,0,0,0,0,4.8
Jakeem Grant Sr. (CLE),2020,6,4,4,48,12.0,30,2,0,0,0,0,0,4.8
Byron Pringle (FA),2020,6,2,2,46,23.0,37,2,0,0,0,0,0,4.6
Dontrelle Inman (FA),2020,6,5,5,45,9.0,15,0,0,0,0,0,0,4.5
DJ Chark Jr. (CAR),2020,6,7,14,45,6.4,14,0,0,0,0,0,0,4.5
Kendrick Bourne (NE),2020,6,2,3,44,22.0,25,1,0,0,0,0,0,4.4
Jarvis Landry (FA),2020,6,3,5,40,13.3,24,1,0,0,0,0,0,4.0
Greg Ward (PHI),2020,6,2,3,19,9.5,13,0,0,0,0,0,0,3.9
Damiere Byrd (FA),2020,6,3,4,38,12.7,19,0,0,0,0,0,0,3.8
Darnell Mooney (CHI),2020,6,3,5,36,12.0,18,0,0,0,0,0,0,3.6
DeVante Parker (NE),2020,6,3,8,35,11.7,18,0,0,0,0,0,0,3.5
Kalif Raymond (DET),2020,6,3,4,32,10.7,20,1,0,0,0,0,0,3.2
Jerry Jeudy (DEN),2020,6,2,5,32,16.0,16,0,0,0,0,0,0,3.2
Marquez Valdes-Scantling (KC),2020,6,3,5,32,10.7,15,0,0,0,0,0,0,3.2
Willie Snead IV (FA),2020,6,1,2,32,32.0,32,2,0,0,0,0,0,3.2
Danny Amendola (FA),2020,6,2,2,31,15.5,19,0,0,0,0,0,0,3.1
Devin Duvernay (BAL),2020,6,3,3,31,10.3,17,0,0,0,0,0,0,3.1
DeMichael Harris (FA),2020,6,3,3,29,9.7,13,0,0,0,0,0,0,2.9
Isaiah Wright (FA),2020,6,4,5,25,6.3,12,0,0,1,1,0,0,2.6
Odell Beckham Jr. (FA),2020,6,2,3,25,12.5,13,0,0,0,0,0,0,2.5
Tyreek Hill (MIA),2020,6,3,3,20,6.7,8,0,0,1,5,0,0,2.5
Michael Gallup (DAL),2020,6,2,6,23,11.5,17,0,0,0,0,0,0,2.3
Julian Edelman (FA),2020,6,2,6,8,4.0,10,0,0,0,0,0,0,2.3
Larry Fitzgerald (FA),2020,6,3,4,22,7.3,11,0,0,0,0,0,0,2.2
Nick Westbrook-Ikhine (TEN),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,2.0
J.J. Arcega-Whiteside (FA),2020,6,0,1,0,0.0,0,0,0,0,0,0,0,2.0
Braxton Berrios (MIA),2020,6,1,3,18,18.0,18,0,0,0,0,0,0,1.8
Jamal Agnew (JAC),2020,6,2,2,17,8.5,11,0,0,0,0,0,0,1.7
Darrius Shepherd (FA),2020,6,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Isaiah Zuber (LV),2020,6,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Noah Brown (HOU),2020,6,2,2,15,7.5,14,0,0,0,0,0,0,1.5
Cameron Batson (FA),2020,6,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Chad Beebe (FA),2020,6,2,6,13,6.5,9,0,0,0,0,0,0,1.3
Keith Kirkwood (NO),2020,6,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Golden Tate (FA),2020,6,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Laviska Shenault Jr. (CAR),2020,6,3,7,10,3.3,4,0,0,1,1,0,0,1.1
Miles Boykin (FA),2020,6,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Cooper Kupp (LAR),2020,6,3,9,11,3.7,7,0,0,0,0,0,0,1.1
T.Y. Hilton (FA),2020,6,1,5,11,11.0,11,0,0,0,0,0,0,1.1
Mike Evans (TB),2020,6,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Cedrick Wilson Jr. (MIA),2020,6,2,3,10,5.0,5,0,0,0,0,0,0,1.0
Mike Thomas (BAL),2020,6,1,3,10,10.0,10,0,0,0,0,0,0,1.0
Diontae Spencer (NYJ),2020,6,0,1,0,0.0,0,0,0,1,9,0,0,0.9
Anthony Miller (PIT),2020,6,3,3,8,2.7,4,0,0,0,0,0,0,0.8
Van Jefferson (LAR),2020,6,1,1,8,8.0,8,0,0,0,0,0,0,0.8
C.J. Board (TEN),2020,6,1,3,8,8.0,8,0,0,0,0,0,0,0.8
Jeff Smith (NYJ),2020,6,1,4,8,8.0,8,0,0,0,0,0,0,0.8
Marvin Jones Jr. (FA),2020,6,2,5,8,4.0,6,0,0,0,0,0,0,0.8
Trent Taylor (CIN),2020,6,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Marvin Hall (FA),2020,6,1,2,6,6.0,6,0,0,1,1,0,0,0.7
Gabe Davis (BUF),2020,6,1,1,7,7.0,7,0,0,0,0,0,0,0.7
JuJu Smith-Schuster (NE),2020,6,2,4,6,3.0,5,0,0,0,0,0,0,0.6
Scotty Miller (FA),2020,6,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Chris Conley (TEN),2020,6,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Christian Blake (FA),2020,6,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Isaiah McKenzie (IND),2020,6,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Austin Mack (FA),2020,6,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Vyncint Smith (IND),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dan Chisena (PIT),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Justin Watson (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyrie Cleveland (PHI),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andy Isabella (BAL),2020,6,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Bisi Johnson (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ashton Dulin (IND),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trent Sherfield (BUF),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
