Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Marquez Callaway,DEN,WR,4.0,17,46,2.71,84,4.94,698,41.06,15.17,58,22.0,18,1.06,6,0.35,0,0.0,0,0.0,0.0,0,0.0,46,2.71,84,4.94,0,0.0,0.0,1.0,105.8,6.22,4.6,5.25,6.54,9,3,4,0,1,0.42,0.11,5.74,128.8,7.58,6.6,5.78,8.0,9,4,3,0,1,0.31,0.11,7.25,151.8,8.93,8.6,6.38,9.47,8,5,2,1,1,0.31,0.25,8.84
Jerry Jeudy,DEN,WR,1.0,10,38,3.8,56,5.6,467,46.7,12.29,40,21.6,10,1.0,0,0.0,2,0.2,3,0.3,1.5,0,0.0,40,4.0,58,5.8,0,0.0,0.0,0.96,47.0,4.7,4.9,2.41,6.0,6,4,0,0,0,0.0,0.0,5.29,66.0,6.6,7.35,3.29,8.02,4,6,0,0,0,0.0,0.0,7.24,85.0,8.5,9.35,4.23,9.99,4,4,2,0,0,0.25,0.0,9.08
Jamison Crowder,NYG,WR,2.0,12,51,4.25,71,5.92,447,37.25,8.76,29,15.83,3,0.25,2,0.17,0,0.0,0,0.0,0.0,0,0.0,51,4.25,71,5.92,1,0.08,0.02,1.0,58.7,4.89,3.9,3.67,5.62,8,2,2,0,0,0.2,0.0,4.98,84.2,7.02,6.35,4.62,7.84,8,1,2,1,0,0.33,0.12,7.17,109.7,9.14,8.6,5.61,10.01,5,4,2,1,0,0.33,0.2,9.18
Emmanuel Sanders,FA,WR,11.0,14,42,3.0,72,5.14,626,44.71,14.9,41,21.36,15,1.07,4,0.29,2,0.14,31,2.21,15.5,0,0.0,44,3.14,74,5.29,0,0.0,0.0,1.0,89.7,6.41,4.95,6.09,6.48,9,3,0,1,1,0.17,0.22,5.81,110.7,7.91,5.95,6.57,8.08,8,3,1,1,1,0.27,0.25,7.04,131.7,9.41,6.95,7.11,9.71,8,2,2,1,1,0.4,0.25,8.29
Cole Beasley,BUF,WR,2.0,16,82,5.12,112,7.0,693,43.31,8.45,29,13.81,5,0.31,1,0.06,0,0.0,0,0.0,0.0,0,0.0,82,5.12,112,7.0,0,0.0,0.0,1.0,77.3,4.83,3.55,3.96,5.44,11,2,2,1,0,0.23,0.09,4.89,118.3,7.39,5.55,5.31,7.97,9,3,1,3,0,0.33,0.33,7.04,159.3,9.96,7.55,6.78,10.4,9,2,2,3,0,0.45,0.33,9.09
Rashod Bateman,BAL,WR,1.0,12,46,3.83,68,5.67,515,42.92,11.2,36,17.08,12,1.0,1,0.08,0,0.0,0,0.0,0.0,0,0.0,46,3.83,68,5.67,0,0.0,0.0,1.0,57.5,4.79,4.15,3.37,5.62,8,3,1,0,0,0.09,0.0,5.01,80.5,6.71,6.4,4.27,7.64,6,4,2,0,0,0.2,0.0,6.98,103.5,8.62,8.65,5.25,9.6,6,2,3,1,0,0.5,0.17,9.07
K.J. Osborn,MIN,WR,2.0,17,50,2.94,82,4.82,655,38.53,13.1,64,22.47,18,1.06,7,0.41,1,0.06,10,0.59,10.0,0,0.0,51,3.0,83,4.88,0,0.0,0.0,1.0,108.5,6.38,3.6,5.52,6.62,9,2,3,3,0,0.55,0.33,5.44,133.5,7.85,5.1,6.22,8.14,9,1,3,4,0,0.7,0.44,6.91,158.5,9.32,6.6,6.99,9.66,9,1,3,4,0,0.7,0.44,8.27
DJ Chark Jr.,CAR,WR,2.0,3,7,2.33,22,7.33,154,51.33,22.0,41,28.33,5,1.67,2,0.67,0,0.0,0,0.0,0.0,0,0.0,7,2.33,22,7.33,0,0.0,0.0,0.56,27.4,9.13,10.9,6.53,9.08,1,0,1,1,0,2.0,1.0,6.12,30.9,10.3,12.4,7.09,10.33,1,0,1,1,0,2.0,1.0,6.81,34.4,11.47,13.9,7.65,11.62,1,0,1,1,0,2.0,1.0,7.51
Tre'Quan Smith,NO,WR,1.0,10,32,3.2,50,5.0,377,37.7,11.78,34,17.7,7,0.7,3,0.3,0,0.0,0,0.0,0.0,0,0.0,32,3.2,50,5.0,0,0.0,0.0,0.96,55.7,5.57,4.3,4.29,6.16,6,2,1,1,0,0.25,0.17,5.18,71.7,7.17,5.95,4.79,7.94,6,1,2,1,0,0.43,0.17,6.76,87.7,8.77,7.7,5.32,9.73,5,2,2,1,0,0.43,0.2,8.31
Quintez Cephus,DET,WR,4.0,5,15,3.0,22,4.4,204,40.8,13.6,46,23.0,8,1.6,2,0.4,0,0.0,0,0.0,0.0,0,0.0,15,3.0,22,4.4,0,0.0,0.0,0.72,34.4,6.88,8.3,4.56,7.49,2,2,1,0,0,0.25,0.0,5.53,41.9,8.38,10.3,5.09,9.13,2,2,1,0,0,0.25,0.0,6.71,49.4,9.88,12.2,5.64,10.8,2,0,3,0,0,1.5,0.0,8.32
Mecole Hardman,NYJ,WR,2.0,17,59,3.47,83,4.88,693,40.76,11.75,53,22.41,17,1.0,2,0.12,8,0.47,46,2.71,5.75,0,0.0,67,3.94,91,5.35,2,0.12,0.03,1.0,81.9,4.82,4.8,3.19,5.73,12,3,2,0,0,0.13,0.0,5.34,111.4,6.55,5.8,3.92,7.62,11,3,2,1,0,0.21,0.09,6.71,140.9,8.29,6.3,4.8,9.43,10,3,3,1,0,0.31,0.1,7.79
Laquon Treadwell,SEA,WR,3.0,12,33,2.75,51,4.25,434,36.17,13.15,41,17.75,10,0.83,1,0.08,0,0.0,0,0.0,0.0,0,0.0,33,2.75,51,4.25,0,0.0,0.0,1.0,49.4,4.12,5.35,3.33,4.85,8,4,0,0,0,0.0,0.0,5.01,65.9,5.49,7.35,4.36,6.22,5,6,1,0,0,0.09,0.0,6.58,82.4,6.87,9.35,5.43,7.58,5,6,1,0,0,0.09,0.0,8.09
Laviska Shenault Jr.,CAR,WR,3.0,16,63,3.94,100,6.25,619,38.69,9.83,58,18.38,11,0.69,0,0.0,11,0.69,41,2.56,3.73,0,0.0,74,4.62,111,6.94,1,0.06,0.01,1.0,64.0,4.0,3.35,2.63,4.99,14,1,1,0,0,0.07,0.0,4.48,95.5,5.97,5.65,3.19,7.31,12,3,1,0,0,0.07,0.0,6.56,127.0,7.94,7.7,3.86,9.54,8,6,1,1,0,0.14,0.12,8.56
Gabe Davis,BUF,WR,4.0,15,35,2.33,63,4.2,549,36.6,15.69,49,20.6,17,1.13,6,0.4,0,0.0,0,0.0,0.0,0,0.0,35,2.33,63,4.2,0,0.0,0.0,1.0,90.9,6.06,4.0,5.48,6.3,9,2,3,0,1,0.36,0.11,5.26,108.4,7.23,5.5,6.11,7.52,9,1,4,0,1,0.5,0.11,6.56,125.9,8.39,6.9,6.78,8.77,9,1,4,0,1,0.5,0.11,7.75
Chosen Anderson,FA,WR,5.0,17,53,3.12,110,6.47,519,30.53,9.79,57,15.18,6,0.35,5,0.29,3,0.18,36,2.12,12.0,0,0.0,56,3.29,113,6.65,0,0.0,0.0,1.0,85.5,5.03,3.8,4.43,5.51,11,2,3,1,0,0.31,0.09,5.03,112.0,6.59,5.5,5.17,7.15,9,4,3,1,0,0.31,0.11,6.54,138.5,8.15,8.0,6.01,8.77,8,5,2,2,0,0.31,0.25,8.43
Allen Robinson II,LAR,WR,2.0,12,38,3.17,66,5.5,410,34.17,10.79,39,16.5,6,0.5,1,0.08,0,0.0,0,0.0,0.0,0,0.0,38,3.17,66,5.5,0,0.0,0.0,1.0,49.0,4.08,3.5,2.2,5.33,9,3,0,0,0,0.0,0.0,4.52,68.0,5.67,5.35,2.34,7.5,8,4,0,0,0,0.0,0.0,6.33,87.0,7.25,7.35,2.64,9.59,7,5,0,0,0,0.0,0.0,8.17
Courtland Sutton,DEN,WR,2.0,17,58,3.41,98,5.76,776,45.65,13.38,55,22.35,19,1.12,2,0.12,0,0.0,0,0.0,0.0,0,0.0,58,3.41,98,5.76,0,0.0,0.0,1.0,92.2,5.42,3.3,5.53,5.62,12,2,0,2,1,0.21,0.25,4.76,121.2,7.13,5.0,6.71,7.25,12,2,0,1,2,0.21,0.25,6.26,150.2,8.84,6.0,7.92,8.87,11,3,0,0,3,0.21,0.27,7.45
Julio Jones,FA,WR,12.0,10,31,3.1,48,4.8,434,43.4,14.0,51,20.9,9,0.9,1,0.1,0,0.0,0,0.0,0.0,0,0.0,31,3.1,48,4.8,0,0.0,0.0,0.96,49.4,4.94,3.65,4.25,5.47,8,0,2,0,0,0.25,0.0,4.54,64.9,6.49,5.4,5.04,7.09,7,1,1,1,0,0.25,0.14,6.04,80.4,8.04,7.4,5.86,8.71,7,1,0,2,0,0.25,0.29,7.65
Sammy Watkins,FA,WR,14.0,11,27,2.45,49,4.45,394,35.82,14.59,49,19.18,9,0.82,1,0.09,0,0.0,0,0.0,0.0,0,0.0,27,2.45,49,4.45,1,0.09,0.04,1.0,43.4,3.95,4.4,3.82,4.49,8,1,2,0,0,0.22,0.0,4.56,56.9,5.17,6.3,4.58,5.79,8,1,2,0,0,0.22,0.0,6.0,70.4,6.4,7.8,5.37,7.08,6,3,2,0,0,0.22,0.0,7.25
Sterling Shepard,NYG,WR,1.0,7,36,5.14,53,7.57,366,52.29,10.17,37,19.29,5,0.71,1,0.14,1,0.14,-9,-1.29,-9.0,0,0.0,37,5.29,54,7.71,0,0.0,0.0,0.84,41.7,5.96,2.7,5.76,6.11,4,2,0,1,0,0.17,0.25,4.09,59.7,8.53,4.5,7.05,8.57,4,0,2,0,1,0.75,0.25,5.93,77.7,11.1,6.5,8.5,10.95,4,0,0,2,1,0.75,0.75,7.69
Kalif Raymond,DET,WR,2.0,16,48,3.0,71,4.44,576,36.0,12.0,75,17.94,12,0.75,4,0.25,4,0.25,28,1.75,7.0,0,0.0,52,3.25,75,4.69,0,0.0,0.0,1.0,84.4,5.28,3.1,5.64,5.44,11,2,1,2,0,0.23,0.18,4.47,108.4,6.78,4.6,6.22,7.02,10,2,2,2,0,0.33,0.2,5.92,132.4,8.28,6.1,6.9,8.6,9,2,2,3,0,0.45,0.33,7.4
Donovan Peoples-Jones,CLE,WR,3.0,14,34,2.43,58,4.14,597,42.64,17.56,60,24.64,22,1.57,3,0.21,0,0.0,0,0.0,0.0,0,0.0,34,2.43,58,4.14,1,0.07,0.03,1.0,75.7,5.41,3.85,6.43,5.4,9,3,0,1,1,0.17,0.22,4.72,92.7,6.62,5.1,6.93,6.68,9,2,1,1,1,0.27,0.22,5.91,109.7,7.84,6.35,7.48,7.98,8,2,3,0,1,0.4,0.12,7.1
Kadarius Toney,KC,WR,1.0,9,39,4.33,57,6.33,420,46.67,10.77,38,13.89,7,0.78,0,0.0,3,0.33,6,0.67,2.0,0,0.0,42,4.67,60,6.67,0,0.0,0.0,0.93,43.4,4.82,3.4,6.01,4.9,7,1,0,0,1,0.12,0.14,4.17,62.9,6.99,5.1,7.31,6.96,6,1,1,0,1,0.29,0.17,5.82,82.4,9.16,6.8,8.66,8.99,6,1,1,0,1,0.29,0.17,7.37
Byron Pringle,FA,WR,22.0,16,42,2.62,60,3.75,568,35.5,13.52,40,20.06,14,0.88,5,0.31,0,0.0,0,0.0,0.0,0,0.0,42,2.62,60,3.75,1,0.06,0.02,1.0,84.8,5.3,3.6,5.06,5.62,12,1,2,0,1,0.23,0.08,4.66,105.8,6.61,4.6,5.66,7.02,10,3,2,0,1,0.23,0.1,5.74,126.8,7.92,5.85,6.31,8.43,10,2,3,0,1,0.33,0.1,6.99
Randall Cobb,FA,WR,25.0,11,28,2.55,39,3.55,375,34.09,13.39,54,20.0,11,1.0,5,0.45,1,0.09,1,0.09,1.0,0,0.0,29,2.64,40,3.64,1,0.09,0.03,1.0,65.6,5.96,3.0,6.27,5.99,8,0,0,2,1,0.38,0.38,4.69,79.6,7.24,4.0,6.84,7.33,8,0,1,1,1,0.38,0.25,5.71,93.6,8.51,5.2,7.43,8.69,7,1,1,1,1,0.38,0.29,6.87
Braxton Berrios,MIA,WR,3.5,16,46,2.88,65,4.06,431,26.94,9.37,46,12.56,7,0.44,2,0.12,7,0.44,40,2.5,5.71,2,0.12,53,3.31,72,4.5,1,0.06,0.02,1.0,75.1,4.69,3.65,4.82,5.04,11,2,2,1,0,0.23,0.09,4.5,98.1,6.13,4.65,5.8,6.47,9,4,2,0,1,0.23,0.11,5.6,121.1,7.57,5.8,6.88,7.88,9,4,2,0,1,0.23,0.11,6.75
Bryan Edwards,NO,WR,2.0,16,34,2.12,59,3.69,571,35.69,16.79,51,18.62,19,1.19,3,0.19,1,0.06,0,0.0,0.0,0,0.0,35,2.19,60,3.75,0,0.0,0.0,1.0,75.1,4.69,3.5,4.36,5.16,9,5,1,1,0,0.14,0.11,4.37,92.1,5.76,5.0,4.89,6.34,9,5,1,1,0,0.14,0.11,5.58,109.1,6.82,6.5,5.44,7.52,9,4,2,1,0,0.23,0.11,6.83
Josh Reynolds,DET,WR,3.0,11,29,2.64,49,4.45,396,36.0,13.66,39,15.82,7,0.64,2,0.18,0,0.0,0,0.0,0.0,0,0.0,29,2.64,49,4.45,0,0.0,0.0,1.0,51.6,4.69,3.6,4.69,5.07,8,1,2,0,0,0.22,0.0,4.46,66.1,6.01,4.6,5.53,6.41,7,2,1,1,0,0.22,0.14,5.55,80.6,7.33,5.6,6.43,7.75,6,3,1,1,0,0.22,0.17,6.61
Nick Westbrook-Ikhine,TEN,WR,1.0,15,38,2.53,57,3.8,476,31.73,12.53,46,17.2,8,0.53,4,0.27,0,0.0,0,0.0,0.0,0,0.0,38,2.53,57,3.8,1,0.07,0.03,1.0,69.6,4.64,3.1,4.25,5.14,10,3,1,1,0,0.15,0.1,4.19,88.6,5.91,4.6,4.91,6.5,10,2,2,1,0,0.25,0.1,5.52,107.6,7.17,5.9,5.63,7.85,10,2,1,2,0,0.25,0.2,6.74
Quez Watkins,PHI,WR,3.0,17,43,2.53,62,3.65,647,38.06,15.05,91,26.29,22,1.29,1,0.06,1,0.06,3,0.18,3.0,0,0.0,44,2.59,63,3.71,0,0.0,0.0,1.0,73.0,4.29,3.3,3.76,4.9,13,2,1,1,0,0.13,0.08,4.15,94.5,5.56,4.8,4.1,6.39,13,2,1,1,0,0.13,0.08,5.49,116.0,6.82,6.3,4.48,7.9,13,2,1,1,0,0.13,0.08,6.85
T.Y. Hilton,FA,WR,23.0,10,23,2.3,37,3.7,331,33.1,14.39,52,24.5,11,1.1,3,0.3,0,0.0,0,0.0,0.0,0,0.0,23,2.3,37,3.7,0,0.0,0.0,0.96,51.1,5.11,3.25,4.04,5.73,6,2,2,0,0,0.25,0.0,4.38,62.6,6.26,4.25,4.45,7.06,6,1,3,0,0,0.43,0.0,5.47,74.1,7.41,5.25,4.9,8.39,6,1,3,0,0,0.43,0.0,6.49
Marquez Valdes-Scantling,KC,WR,2.0,11,26,2.36,55,5.0,430,39.09,16.54,75,23.55,17,1.55,3,0.27,0,0.0,0,0.0,0.0,0,0.0,26,2.36,55,5.0,0,0.0,0.0,1.0,61.0,5.55,2.0,6.64,5.49,8,0,1,1,1,0.38,0.25,4.12,74.0,6.73,3.5,7.28,6.7,7,1,1,1,1,0.38,0.29,5.35,87.0,7.91,5.0,7.97,7.93,7,1,1,1,1,0.38,0.29,6.58
Jamal Agnew,JAC,WR,4.0,12,24,2.0,39,3.25,229,19.08,9.54,29,8.67,4,0.33,1,0.08,7,0.58,111,9.25,15.86,1,0.08,31,2.58,46,3.83,0,0.0,0.0,1.0,52.0,4.33,3.8,4.45,4.74,8,2,1,1,0,0.2,0.12,4.36,64.0,5.33,4.8,5.04,5.83,8,2,2,0,0,0.2,0.0,5.27,76.0,6.33,5.5,5.83,6.87,8,1,3,0,0,0.33,0.0,6.11
Kenny Golladay,FA,WR,9.0,14,37,2.64,76,5.43,521,37.21,14.08,36,15.0,6,0.43,0,0.0,0,0.0,0,0.0,0.0,0,0.0,37,2.64,76,5.43,0,0.0,0.0,1.0,52.1,3.72,3.25,3.1,4.46,11,2,1,0,0,0.08,0.0,4.05,70.6,5.04,4.5,3.85,5.89,11,2,1,0,0,0.08,0.0,5.26,89.1,6.36,5.95,4.62,7.32,9,4,0,1,0,0.08,0.11,6.58
Rondale Moore,ARI,WR,3.0,14,54,3.86,64,4.57,435,31.07,8.06,77,17.5,7,0.5,1,0.07,18,1.29,76,5.43,4.22,0,0.0,72,5.14,82,5.86,1,0.07,0.01,1.0,55.1,3.94,2.1,4.71,4.25,11,1,1,1,0,0.17,0.09,3.55,82.1,5.86,3.6,5.54,6.26,10,2,1,0,1,0.17,0.1,5.13,109.1,7.79,5.1,6.52,8.22,10,1,2,0,1,0.27,0.1,6.74
Nelson Agholor,BAL,WR,2.0,15,37,2.47,64,4.27,473,31.53,12.78,44,17.87,12,0.8,3,0.2,3,0.2,11,0.73,3.67,0,0.0,40,2.67,67,4.47,0,0.0,0.0,1.0,66.4,4.43,2.8,4.01,4.97,11,1,3,0,0,0.25,0.0,4.07,84.9,5.66,3.6,4.57,6.34,10,2,2,1,0,0.25,0.1,5.07,103.4,6.89,5.1,5.18,7.7,10,2,2,1,0,0.25,0.1,6.36
Zay Jones,JAC,WR,3.0,15,47,3.13,70,4.67,546,36.4,11.62,43,20.2,14,0.93,1,0.07,2,0.13,3,0.2,1.5,0,0.0,49,3.27,72,4.8,1,0.07,0.02,1.0,58.9,3.93,2.2,3.57,4.54,11,2,2,0,0,0.15,0.0,3.59,82.4,5.49,3.6,4.38,6.22,10,3,1,1,0,0.15,0.1,5.0,105.9,7.06,5.3,5.35,7.82,10,2,2,1,0,0.25,0.1,6.54
Antoine Wesley,FA,WR,18.0,8,19,2.38,32,4.0,208,26.0,10.95,33,14.88,5,0.62,3,0.38,0,0.0,0,0.0,0.0,0,0.0,19,2.38,32,4.0,0,0.0,0.0,0.88,38.8,4.85,3.15,5.08,5.14,5,2,0,1,0,0.14,0.2,3.76,48.3,6.04,4.9,5.55,6.44,5,2,0,1,0,0.14,0.2,4.97,57.8,7.22,6.65,6.07,7.76,4,3,0,1,0,0.14,0.25,6.2
Nico Collins,HOU,WR,2.0,14,33,2.36,60,4.29,446,31.86,13.52,32,17.5,11,0.79,1,0.07,0,0.0,0,0.0,0.0,0,0.0,33,2.36,60,4.29,0,0.0,0.0,1.0,50.6,3.61,3.0,2.68,4.49,11,3,0,0,0,0.0,0.0,3.8,67.1,4.79,3.9,3.23,5.85,10,3,1,0,0,0.08,0.0,4.86,83.6,5.97,5.15,3.83,7.19,9,4,1,0,0,0.08,0.0,6.02
Lil'Jordan Humphrey,DEN,WR,6.0,8,13,1.62,18,2.25,249,31.12,19.15,56,22.5,9,1.12,2,0.25,0,0.0,0,0.0,0.0,0,0.0,13,1.62,18,2.25,0,0.0,0.0,0.88,36.9,4.61,3.7,3.41,5.4,5,2,1,0,0,0.14,0.0,3.88,43.4,5.42,4.9,3.73,6.39,6,1,1,0,0,0.14,0.0,4.75,49.9,6.24,6.0,4.09,7.39,6,1,1,0,0,0.14,0.0,5.59
Danny Amendola,FA,WR,13.0,8,24,3.0,38,4.75,248,31.0,10.33,39,14.62,6,0.75,3,0.38,0,0.0,0,0.0,0.0,0,0.0,24,3.0,38,4.75,0,0.0,0.0,0.88,44.8,5.6,2.0,8.54,5.21,6,1,0,0,1,0.14,0.17,3.39,56.8,7.1,3.5,9.54,6.61,6,0,1,0,1,0.33,0.17,4.63,68.8,8.6,5.0,10.56,8.04,6,0,1,0,1,0.33,0.17,5.79
Keelan Cole Sr.,LV,WR,4.0,14,28,2.0,51,3.64,449,32.07,16.04,54,20.14,12,0.86,1,0.07,0,0.0,0,0.0,0.0,0,0.0,28,2.0,51,3.64,0,0.0,0.0,1.0,50.9,3.64,2.6,3.27,4.3,11,2,1,0,0,0.08,0.0,3.51,64.9,4.64,3.75,3.73,5.46,11,2,1,0,0,0.08,0.0,4.55,78.9,5.64,4.75,4.23,6.62,11,1,2,0,0,0.17,0.0,5.56
Damiere Byrd,FA,WR,27.0,11,26,2.36,38,3.45,329,29.91,12.65,54,16.36,6,0.55,1,0.09,0,0.0,0,0.0,0.0,0,0.0,26,2.36,38,3.45,1,0.09,0.04,1.0,38.9,3.54,3.1,3.71,4.05,10,0,0,1,0,0.1,0.1,3.64,51.9,4.72,3.6,4.06,5.44,9,1,1,0,0,0.1,0.0,4.46,64.9,5.9,4.9,4.55,6.81,7,3,1,0,0,0.1,0.0,5.66
Jalen Guyton,FA,WR,28.0,16,31,1.94,48,3.0,448,28.0,14.45,59,16.88,10,0.62,3,0.19,7,0.44,34,2.12,4.86,0,0.0,38,2.38,55,3.44,0,0.0,0.0,1.0,66.2,4.14,2.25,4.54,4.51,13,1,0,2,0,0.14,0.15,3.49,81.7,5.11,3.25,5.05,5.58,12,2,0,2,0,0.14,0.17,4.43,97.2,6.08,4.05,5.61,6.65,12,2,0,2,0,0.14,0.17,5.27
Joshua Palmer,LAC,WR,3.0,15,33,2.2,49,3.27,353,23.53,10.7,36,15.27,4,0.27,4,0.27,1,0.07,6,0.4,6.0,0,0.0,34,2.27,50,3.33,0,0.0,0.0,1.0,59.9,3.99,2.2,4.16,4.45,11,1,3,0,0,0.25,0.0,3.45,76.4,5.09,3.1,4.76,5.65,11,1,2,1,0,0.25,0.09,4.42,92.9,6.19,4.2,5.4,6.85,11,1,2,1,0,0.25,0.09,5.45
Olamide Zaccheaus,FA,WR,26.0,15,31,2.07,53,3.53,406,27.07,13.1,49,19.27,9,0.6,3,0.2,1,0.07,2,0.13,2.0,0,0.0,32,2.13,54,3.6,0,0.0,0.0,1.0,58.8,3.92,2.2,4.45,4.29,13,1,0,1,0,0.07,0.08,3.34,74.3,4.95,3.2,4.71,5.5,13,1,0,1,0,0.07,0.08,4.33,89.8,5.99,4.2,4.98,6.75,13,0,1,1,0,0.15,0.08,5.38
Darius Slayton,NYG,WR,3.0,13,26,2.0,58,4.46,339,26.08,13.04,42,14.62,7,0.54,2,0.15,1,0.08,-13,-1.0,-13.0,0,0.0,27,2.08,59,4.54,1,0.08,0.04,1.0,42.6,3.28,1.7,3.76,3.74,9,3,1,0,0,0.08,0.0,2.94,55.6,4.28,3.3,4.27,4.87,9,3,1,0,0,0.08,0.0,4.17,68.6,5.28,4.3,4.85,5.99,9,3,1,0,0,0.08,0.0,5.13
Zach Pascal,ARI,WR,4.0,16,38,2.38,69,4.31,384,24.0,10.11,41,15.25,9,0.56,3,0.19,2,0.12,21,1.31,10.5,0,0.0,40,2.5,71,4.44,1,0.06,0.02,1.0,56.5,3.53,2.05,4.32,3.89,14,0,1,1,0,0.14,0.07,3.21,75.5,4.72,2.85,4.92,5.19,13,1,1,1,0,0.14,0.08,4.15,94.5,5.91,3.85,5.58,6.47,11,3,1,1,0,0.14,0.09,5.18
Jauan Jennings,SF,WR,4.0,13,24,1.85,38,2.92,282,21.69,11.75,34,12.23,5,0.38,5,0.38,0,0.0,0,0.0,0.0,0,0.0,24,1.85,38,2.92,0,0.0,0.0,1.0,58.2,4.48,1.9,6.05,4.54,9,3,0,0,1,0.08,0.11,3.26,70.2,5.4,2.9,6.78,5.48,9,3,0,0,1,0.08,0.11,4.13,82.2,6.32,3.9,7.52,6.43,9,3,0,0,1,0.08,0.11,5.01
Breshad Perriman,FA,WR,21.0,5,11,2.2,18,3.6,167,33.4,15.18,58,26.6,7,1.4,1,0.2,1,0.2,-3,-0.6,-3.0,0,0.0,12,2.4,19,3.8,0,0.0,0.0,0.72,22.4,4.48,4.1,4.41,4.91,4,0,1,0,0,0.25,0.0,3.29,27.9,5.58,5.1,4.39,6.31,4,0,1,0,0,0.25,0.0,4.07,33.4,6.68,6.1,4.51,7.72,3,1,1,0,0,0.25,0.0,4.85
Rashard Higgins,FA,WR,20.0,12,24,2.0,47,3.92,275,22.92,11.46,21,11.5,1,0.08,1,0.08,0,0.0,0,0.0,0.0,0,0.0,24,2.0,47,3.92,0,0.0,0.0,1.0,33.5,2.79,2.4,2.84,3.42,10,2,0,0,0,0.0,0.0,3.01,45.5,3.79,3.55,3.49,4.54,9,3,0,0,0,0.0,0.0,4.03,57.5,4.79,4.55,4.19,5.64,9,3,0,0,0,0.0,0.0,4.98
Dante Pettis,FA,WR,10.0,3,10,3.33,16,5.33,87,29.0,8.7,27,14.0,1,0.33,1,0.33,0,0.0,0,0.0,0.0,0,0.0,10,3.33,16,5.33,0,0.0,0.0,0.56,15.3,5.1,4.8,5.26,5.36,2,0,1,0,0,0.5,0.0,2.99,20.3,6.77,7.3,6.52,6.93,1,1,1,0,0,0.5,0.0,4.01,25.3,8.43,9.8,7.84,8.49,1,1,1,0,0,0.5,0.0,5.03
Devin Duvernay,BAL,WR,3.0,16,33,2.06,47,2.94,272,17.0,8.24,21,10.44,1,0.06,2,0.12,7,0.44,50,3.12,7.14,0,0.0,40,2.5,54,3.38,0,0.0,0.0,1.0,44.2,2.76,2.2,2.33,3.55,14,2,0,0,0,0.0,0.0,2.93,60.7,3.79,3.2,2.73,4.83,14,2,0,0,0,0.0,0.0,3.95,77.2,4.82,4.3,3.21,6.07,12,4,0,0,0,0.0,0.0,5.01
JuJu Smith-Schuster,NE,WR,2.0,5,15,3.0,28,5.6,129,25.8,8.6,24,13.2,1,0.2,0,0.0,3,0.6,9,1.8,3.0,1,0.2,18,3.6,31,6.2,0,0.0,0.0,0.72,19.8,3.96,2.5,4.02,4.45,4,0,1,0,0,0.25,0.0,2.79,27.3,5.46,4.0,5.08,5.95,3,1,1,0,0,0.25,0.0,3.77,34.8,6.96,5.5,6.16,7.45,3,1,1,0,0,0.25,0.0,4.74
DeAndre Carter,FA,WR,31.0,17,24,1.41,44,2.59,296,17.41,12.33,26,9.29,5,0.29,3,0.18,10,0.59,89,5.24,8.9,0,0.0,34,2.0,54,3.18,0,0.0,0.0,1.0,62.5,3.68,2.0,4.09,4.11,12,3,2,0,0,0.13,0.0,3.13,74.5,4.38,2.5,4.62,4.89,12,3,2,0,0,0.13,0.0,3.71,86.5,5.09,3.2,5.19,5.68,11,4,2,0,0,0.13,0.0,4.38
Freddie Swain,MIA,WR,5.0,17,25,1.47,40,2.35,343,20.18,13.72,68,16.71,13,0.76,4,0.24,5,0.29,32,1.88,6.4,0,0.0,30,1.76,45,2.65,0,0.0,0.0,1.0,61.5,3.62,1.8,4.57,3.93,12,4,0,1,0,0.06,0.08,2.9,74.0,4.35,2.6,5.11,4.74,12,4,0,1,0,0.06,0.08,3.62,86.5,5.09,3.1,5.7,5.55,11,5,0,1,0,0.06,0.09,4.21
Tyler Johnson,LV,WR,5.0,16,36,2.25,55,3.44,360,22.5,10.0,31,11.75,6,0.38,0,0.0,0,0.0,0,0.0,0.0,0,0.0,36,2.25,55,3.44,0,0.0,0.0,1.0,36.0,2.25,1.65,2.24,2.92,14,2,0,0,0,0.0,0.0,2.4,54.0,3.38,2.9,2.98,4.2,13,3,0,0,0,0.0,0.0,3.54,72.0,4.5,4.15,3.77,5.44,12,4,0,0,0,0.0,0.0,4.66
