Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Auden Tate ,ARI,WR,2.0,13,40,3.08,80,6.15,575,44.23,14.38,33,18.85,10,0.77,1,0.08,0,0.0,0,0.0,0.0,0,0.0,40,3.08,80,6.15,1,0.08,0.02,1.0,61.5,4.73,5.6,3.07,5.68,7,6,0,0,0,0.0,0.0,5.69,81.5,6.27,7.6,3.89,7.31,5,7,1,0,0,0.08,0.0,7.37,101.5,7.81,9.5,4.74,8.92,5,6,2,0,0,0.18,0.0,8.99
Mecole Hardman ,NYJ,WR,3.0,16,26,1.62,41,2.56,538,33.62,20.69,83,24.25,22,1.38,6,0.38,4,0.25,17,1.06,4.25,0,0.0,30,1.88,45,2.81,2,0.12,0.07,1.0,93.5,5.84,5.9,5.82,5.98,8,3,4,1,0,0.45,0.12,5.89,106.5,6.66,7.9,6.14,6.92,8,3,4,1,0,0.45,0.12,7.21,119.5,7.47,9.25,6.52,7.87,7,5,3,1,0,0.33,0.14,8.19
Sammy Watkins ,FA,WR,15.0,14,52,3.71,90,6.43,673,48.07,12.94,68,20.86,16,1.14,3,0.21,2,0.14,12,0.86,6.0,0,0.0,54,3.86,92,6.57,1,0.07,0.02,1.0,86.5,6.18,4.7,9.38,5.61,10,3,0,0,1,0.08,0.1,5.36,112.5,8.04,7.0,10.39,7.33,6,7,0,0,1,0.08,0.17,7.18,138.5,9.89,9.25,11.45,9.06,6,6,1,0,1,0.17,0.17,9.02
James Washington ,FA,WR,23.0,15,44,2.93,80,5.33,735,49.0,16.7,79,26.0,27,1.8,3,0.2,0,0.0,0,0.0,0.0,0,0.0,44,2.93,80,5.33,1,0.07,0.02,1.0,89.5,5.97,4.9,5.41,6.22,10,2,1,2,0,0.25,0.2,5.71,111.5,7.43,6.4,6.01,7.77,10,1,1,3,0,0.36,0.3,7.17,133.5,8.9,7.9,6.67,9.33,8,3,1,3,0,0.36,0.38,8.56
Taylor Gabriel ,FA,WR,22.0,9,29,3.22,48,5.33,353,39.22,12.17,53,22.33,8,0.89,4,0.44,3,0.33,20,2.22,6.67,0,0.0,32,3.56,51,5.67,0,0.0,0.0,0.93,61.3,6.81,5.3,7.82,6.48,6,1,1,0,1,0.29,0.17,5.61,75.8,8.42,7.3,8.58,8.05,4,3,1,0,1,0.29,0.25,7.12,90.3,10.03,9.3,9.42,9.65,4,2,2,0,1,0.5,0.25,8.72
Hunter Renfrow ,LV,WR,2.0,13,49,3.77,71,5.46,605,46.54,12.35,65,22.62,14,1.08,4,0.31,0,0.0,0,0.0,0.0,0,0.0,49,3.77,71,5.46,0,0.0,0.0,1.0,84.5,6.5,3.1,6.04,6.59,8,1,1,3,0,0.44,0.38,5.22,109.0,8.38,5.0,6.83,8.49,8,1,1,2,1,0.44,0.38,6.93,133.5,10.27,7.0,7.65,10.4,7,2,0,2,2,0.44,0.57,8.74
Danny Amendola ,FA,WR,16.0,15,62,4.13,97,6.47,678,45.2,10.94,47,19.13,11,0.73,1,0.07,0,0.0,0,0.0,0.0,0,0.0,62,4.13,97,6.47,0,0.0,0.0,1.0,78.6,5.24,3.4,4.52,5.71,10,1,3,1,0,0.36,0.1,4.95,109.6,7.31,5.7,5.64,7.76,10,1,3,1,0,0.36,0.1,6.91,140.6,9.37,7.7,6.82,9.77,8,3,0,3,1,0.36,0.5,8.82
Demaryius Thomas ,FA,WR,24.0,11,36,3.27,58,5.27,433,39.36,12.03,47,18.91,7,0.64,1,0.09,0,0.0,0,0.0,0.0,0,0.0,36,3.27,58,5.27,0,0.0,0.0,1.0,49.3,4.48,4.4,2.79,5.51,7,4,0,0,0,0.0,0.0,4.99,67.3,6.12,6.4,3.32,7.42,7,3,1,0,0,0.1,0.0,6.8,85.3,7.75,8.4,3.93,9.28,5,5,1,0,0,0.1,0.0,8.53
Brandin Cooks ,DAL,WR,2.0,14,42,3.0,72,5.14,583,41.64,13.88,57,20.71,12,0.86,2,0.14,6,0.43,52,3.71,8.67,0,0.0,48,3.43,78,5.57,0,0.0,0.0,1.0,75.5,5.39,4.3,4.07,6.04,10,1,2,1,0,0.27,0.1,5.37,96.5,6.89,5.8,4.9,7.58,9,2,1,2,0,0.27,0.22,6.77,117.5,8.39,6.8,5.81,9.11,8,2,3,1,0,0.4,0.12,7.95
John Ross ,FA,WR,9.0,8,28,3.5,56,7.0,506,63.25,18.07,66,32.0,19,2.38,3,0.38,3,0.38,4,0.5,1.33,0,0.0,31,3.88,59,7.38,1,0.12,0.03,0.88,67.0,8.38,3.8,9.5,7.59,5,1,0,1,1,0.33,0.4,5.42,81.0,10.12,5.05,10.36,9.24,5,0,1,1,1,0.6,0.4,6.69,95.0,11.88,6.3,11.24,10.93,5,0,1,1,1,0.6,0.4,7.86
JuJu Smith-Schuster ,NE,WR,2.0,12,42,3.5,70,5.83,552,46.0,13.14,76,25.42,14,1.17,3,0.25,0,0.0,0,0.0,0.0,0,0.0,42,3.5,70,5.83,1,0.08,0.02,1.0,71.2,5.93,3.3,5.56,6.14,7,2,1,2,0,0.33,0.29,5.07,92.2,7.68,4.55,6.22,7.96,7,0,3,2,0,0.71,0.29,6.64,113.2,9.43,6.0,6.95,9.79,7,0,2,3,0,0.71,0.43,8.15
Breshad Perriman ,FA,WR,26.0,14,36,2.57,69,4.93,645,46.07,17.92,44,18.93,23,1.64,6,0.43,2,0.14,16,1.14,8.0,0,0.0,38,2.71,71,5.07,0,0.0,0.0,1.0,102.1,7.29,3.2,8.73,6.75,8,1,3,0,2,0.56,0.25,5.32,120.1,8.58,3.8,9.6,7.98,8,0,4,0,2,0.75,0.25,6.24,138.1,9.86,4.55,10.53,9.23,8,0,3,1,2,0.75,0.38,7.18
Corey Davis ,NYJ,WR,1.0,15,43,2.87,69,4.6,601,40.07,13.98,38,20.2,11,0.73,2,0.13,0,0.0,0,0.0,0.0,0,0.0,43,2.87,69,4.6,0,0.0,0.0,1.0,72.1,4.81,3.8,4.22,5.33,13,0,0,2,0,0.15,0.15,4.69,93.6,6.24,5.3,4.88,6.87,12,1,0,2,0,0.15,0.17,6.06,115.1,7.67,6.8,5.57,8.42,10,3,0,2,0,0.15,0.2,7.44
Tre'Quan Smith ,NO,WR,2.0,11,18,1.64,25,2.27,234,21.27,13.0,32,14.64,4,0.36,5,0.45,0,0.0,0,0.0,0.0,0,0.0,18,1.64,25,2.27,0,0.0,0.0,1.0,53.4,4.85,4.9,4.2,5.39,6,4,1,0,0,0.1,0.0,4.91,62.4,5.67,6.4,4.72,6.3,6,4,1,0,0,0.1,0.0,5.99,71.4,6.49,7.9,5.29,7.21,6,4,1,0,0,0.1,0.0,7.08
Adam Humphries ,FA,WR,38.0,12,37,3.08,47,3.92,374,31.17,10.11,30,13.83,5,0.42,2,0.17,1,0.08,1,0.08,1.0,0,0.0,38,3.17,48,4.0,0,0.0,0.0,1.0,49.5,4.12,3.5,3.11,4.94,8,4,0,0,0,0.0,0.0,4.2,68.0,5.67,5.5,3.47,6.8,7,4,1,0,0,0.09,0.0,5.98,86.5,7.21,7.5,4.0,8.59,6,5,1,0,0,0.09,0.0,7.68
Greg Ward ,PHI,WR,1.0,7,28,4.0,40,5.71,254,36.29,9.07,38,13.29,2,0.29,1,0.14,1,0.14,5,0.71,5.0,0,0.0,29,4.14,41,5.86,0,0.0,0.0,0.84,31.9,4.56,4.0,4.19,5.07,5,1,1,0,0,0.17,0.0,3.97,45.9,6.56,7.0,5.28,7.08,3,3,0,1,0,0.17,0.33,5.93,59.9,8.56,10.0,6.45,9.05,3,3,0,1,0,0.17,0.33,7.8
Anthony Miller ,PIT,WR,2.0,16,52,3.25,85,5.31,656,41.0,12.62,35,16.19,16,1.0,2,0.12,1,0.06,-1,-0.06,-1.0,0,0.0,53,3.31,86,5.38,1,0.06,0.02,1.0,75.5,4.72,2.9,5.44,4.91,11,2,1,2,0,0.23,0.18,4.21,101.5,6.34,4.45,6.81,6.43,9,4,1,1,1,0.23,0.22,5.6,127.5,7.97,6.15,8.21,7.93,8,4,2,0,2,0.33,0.25,7.1
Mohamed Sanu Sr. ,FA,WR,18.0,15,59,3.93,89,5.93,520,34.67,8.81,28,13.4,3,0.2,2,0.13,3,0.2,11,0.73,3.67,0,0.0,62,4.13,92,6.13,0,0.0,0.0,1.0,65.1,4.34,2.4,4.12,4.84,11,2,1,1,0,0.15,0.09,3.97,94.6,6.31,3.9,5.38,6.78,10,2,2,1,0,0.25,0.1,5.57,124.1,8.27,5.6,6.66,8.68,10,1,2,1,1,0.36,0.2,7.27
Nelson Agholor ,BAL,WR,1.0,11,39,3.55,69,6.27,363,33.0,9.31,43,17.55,7,0.64,3,0.27,2,0.18,7,0.64,3.5,0,0.0,41,3.73,71,6.45,1,0.09,0.02,1.0,55.0,5.0,2.4,5.63,5.16,8,1,0,2,0,0.22,0.25,4.22,74.5,6.77,3.6,6.81,6.86,8,1,0,1,1,0.22,0.25,5.53,94.0,8.55,5.4,8.02,8.56,6,3,0,0,2,0.22,0.33,7.12
Josh Gordon ,FA,WR,32.0,11,27,2.45,47,4.27,426,38.73,15.78,58,23.91,14,1.27,1,0.09,1,0.09,1,0.09,1.0,0,0.0,28,2.55,48,4.36,0,0.0,0.0,1.0,47.7,4.34,3.4,3.8,4.94,9,1,1,0,0,0.1,0.0,4.24,61.2,5.56,4.4,4.38,6.3,8,1,2,0,0,0.22,0.0,5.36,74.7,6.79,5.4,5.03,7.64,8,1,2,0,0,0.22,0.0,6.42
Zach Pascal ,ARI,WR,4.0,16,41,2.56,72,4.5,607,37.94,14.8,37,16.88,14,0.88,5,0.31,2,0.12,16,1.0,8.0,0,0.0,43,2.69,74,4.62,0,0.0,0.0,1.0,94.3,5.89,2.3,6.89,5.79,10,1,2,2,1,0.45,0.3,4.4,114.8,7.18,3.15,7.87,7.01,10,1,2,2,1,0.45,0.3,5.34,135.3,8.46,4.15,8.88,8.25,9,2,1,3,1,0.45,0.44,6.38
Phillip Dorsett II ,LV,WR,3.0,14,29,2.07,54,3.86,397,28.36,13.69,58,17.57,13,0.93,5,0.36,3,0.21,21,1.5,7.0,0,0.0,32,2.29,57,4.07,0,0.0,0.0,1.0,71.8,5.13,2.9,6.3,5.15,10,1,2,0,1,0.27,0.1,4.19,86.3,6.16,4.15,7.0,6.2,10,0,2,1,1,0.4,0.2,5.32,100.8,7.2,4.95,7.74,7.27,10,0,2,1,1,0.4,0.2,6.16
Albert Wilson ,FA,WR,25.0,13,43,3.31,62,4.77,351,27.0,8.16,35,13.62,5,0.38,1,0.08,5,0.38,45,3.46,9.0,0,0.0,48,3.69,67,5.15,0,0.0,0.0,1.0,46.4,3.57,2.6,2.93,4.34,9,4,0,0,0,0.0,0.0,3.64,67.9,5.22,4.1,3.77,6.13,8,4,1,0,0,0.08,0.0,5.16,89.4,6.88,6.5,4.73,7.86,8,4,1,0,0,0.08,0.0,7.02
Allen Hurns ,FA,WR,47.0,14,32,2.29,47,3.36,416,29.71,13.0,27,15.93,4,0.29,2,0.14,0,0.0,0,0.0,0.0,0,0.0,32,2.29,47,3.36,1,0.07,0.03,1.0,51.6,3.69,3.25,2.8,4.53,11,2,1,0,0,0.08,0.0,3.88,67.6,4.83,4.5,3.24,5.89,11,2,1,0,0,0.08,0.0,5.05,83.6,5.97,5.65,3.75,7.23,10,3,1,0,0,0.08,0.0,6.17
Duke Williams ,FA,WR,28.0,4,12,3.0,19,4.75,166,41.5,13.83,41,20.25,5,1.25,1,0.25,0,0.0,0,0.0,0.0,0,0.0,12,3.0,19,4.75,0,0.0,0.0,0.65,22.6,5.65,5.6,4.96,6.02,2,1,1,0,0,0.33,0.0,3.8,28.6,7.15,6.85,6.16,7.43,2,0,2,0,0,1.0,0.0,4.79,34.6,8.65,8.1,7.37,8.85,2,0,1,1,0,1.0,0.5,5.65
Allen Lazard ,NYJ,WR,2.0,16,35,2.19,52,3.25,477,29.81,13.63,43,14.44,10,0.62,3,0.19,1,0.06,21,1.31,21.0,0,0.0,36,2.25,53,3.31,0,0.0,0.0,1.0,67.8,4.24,2.75,5.14,4.47,13,0,2,1,0,0.23,0.08,3.72,85.3,5.33,3.75,5.76,5.63,12,1,2,1,0,0.23,0.08,4.69,102.8,6.42,4.8,6.46,6.79,11,2,1,2,0,0.23,0.18,5.71
Kendrick Bourne ,NE,WR,4.0,16,30,1.88,44,2.75,358,22.38,11.93,30,13.81,5,0.31,5,0.31,0,0.0,0,0.0,0.0,0,0.0,30,1.88,44,2.75,0,0.0,0.0,1.0,67.8,4.24,2.55,4.29,4.68,11,3,1,1,0,0.14,0.09,3.62,82.8,5.18,3.55,4.79,5.73,11,2,2,1,0,0.23,0.09,4.59,97.8,6.11,4.55,5.31,6.79,12,1,2,1,0,0.23,0.08,5.51
Steven Sims Jr. ,HOU,WR,2.0,16,34,2.12,56,3.5,310,19.38,9.12,65,11.94,6,0.38,4,0.25,9,0.56,85,5.31,9.44,1,0.06,43,2.69,65,4.06,0,0.0,0.0,1.0,75.5,4.72,2.15,6.0,4.79,11,1,2,1,1,0.33,0.18,3.74,92.5,5.78,2.9,6.79,5.86,12,0,2,1,1,0.33,0.17,4.56,109.5,6.84,3.95,7.63,6.94,11,1,2,1,1,0.33,0.18,5.52
Ted Ginn Jr. ,FA,WR,42.5,16,30,1.88,56,3.5,421,26.31,14.03,45,17.38,13,0.81,2,0.12,3,0.19,18,1.12,6.0,0,0.0,33,2.06,59,3.69,0,0.0,0.0,1.0,55.9,3.49,2.85,3.32,4.11,13,1,2,0,0,0.14,0.0,3.57,70.9,4.43,4.1,4.03,5.12,12,3,1,0,0,0.07,0.0,4.55,85.9,5.37,5.35,4.8,6.11,12,3,0,1,0,0.07,0.08,5.58
Marcus Johnson ,FA,WR,44.0,9,17,1.89,33,3.67,277,30.78,16.29,50,14.78,8,0.89,2,0.22,0,0.0,0,0.0,0.0,0,0.0,17,1.89,33,3.67,0,0.0,0.0,0.93,39.7,4.41,3.1,5.56,4.57,7,0,1,1,0,0.29,0.14,3.7,48.2,5.36,4.1,6.15,5.57,6,1,1,1,0,0.29,0.17,4.54,56.7,6.3,5.1,6.78,6.58,6,1,1,1,0,0.29,0.17,5.38
Paul Richardson Jr. ,FA,WR,33.0,10,28,2.8,42,4.2,245,24.5,8.75,22,9.9,1,0.1,2,0.2,1,0.1,0,0.0,0.0,0,0.0,29,2.9,43,4.3,0,0.0,0.0,0.96,36.5,3.65,2.4,4.42,4.0,8,1,0,1,0,0.11,0.12,3.28,50.5,5.05,3.9,5.5,5.4,8,1,0,1,0,0.11,0.12,4.54,64.5,6.45,5.4,6.61,6.78,7,2,0,0,1,0.11,0.14,5.79
Russell Gage ,TB,WR,3.0,16,49,3.06,74,4.62,446,27.88,9.1,19,11.0,0,0.0,1,0.06,4,0.25,12,0.75,3.0,0,0.0,53,3.31,78,4.88,1,0.06,0.02,1.0,49.8,3.11,2.0,3.39,3.65,13,2,1,0,0,0.07,0.0,3.06,74.3,4.64,3.45,4.62,5.19,11,3,2,0,0,0.14,0.0,4.45,98.8,6.18,4.45,5.91,6.67,10,2,4,0,0,0.33,0.0,5.66
N'Keal Harry ,FA,WR,36.0,7,12,1.71,24,3.43,105,15.0,8.75,18,10.14,0,0.0,2,0.29,5,0.71,49,7.0,9.8,0,0.0,17,2.43,29,4.14,0,0.0,0.0,0.84,27.4,3.91,3.8,3.42,4.58,5,1,1,0,0,0.17,0.0,3.57,33.4,4.77,4.9,3.59,5.68,5,2,0,0,0,0.0,0.0,4.33,39.4,5.63,5.9,3.83,6.78,5,2,0,0,0,0.0,0.0,5.12
Damiere Byrd ,FA,WR,35.0,11,32,2.91,46,4.18,359,32.64,11.22,58,19.91,10,0.91,1,0.09,0,0.0,0,0.0,0.0,0,0.0,32,2.91,46,4.18,1,0.09,0.03,1.0,39.9,3.63,1.8,3.73,4.15,8,2,1,0,0,0.1,0.0,3.15,55.9,5.08,2.8,4.83,5.61,7,2,2,0,0,0.22,0.0,4.31,71.9,6.54,3.8,5.97,7.05,6,3,1,1,0,0.22,0.17,5.45
Bennie Fowler III ,FA,WR,29.0,8,23,2.88,36,4.5,193,24.12,8.39,17,10.75,0,0.0,0,0.0,1,0.12,20,2.5,20.0,0,0.0,24,3.0,37,4.62,0,0.0,0.0,0.88,23.3,2.91,2.85,2.18,3.81,7,1,0,0,0,0.0,0.0,3.06,34.8,4.35,4.15,2.91,5.45,7,1,0,0,0,0.0,0.0,4.23,46.3,5.79,5.4,3.68,7.04,6,1,1,0,0,0.14,0.0,5.42
Willie Snead IV ,FA,WR,52.0,16,31,1.94,46,2.88,339,21.19,10.94,50,13.75,8,0.5,5,0.31,2,0.12,2,0.12,1.0,0,0.0,33,2.06,48,3.0,0,0.0,0.0,1.0,64.1,4.01,1.65,4.4,4.4,12,1,3,0,0,0.23,0.0,3.14,79.6,4.97,2.9,4.63,5.55,11,2,3,0,0,0.23,0.0,4.22,95.1,5.94,4.15,4.91,6.73,11,2,3,0,0,0.23,0.0,5.31
Alex Erickson ,WAS,WR,3.0,16,43,2.69,78,4.88,529,33.06,12.3,52,16.62,11,0.69,0,0.0,5,0.31,33,2.06,6.6,0,0.0,48,3.0,83,5.19,2,0.12,0.04,1.0,53.2,3.32,1.75,3.97,3.74,13,1,1,1,0,0.14,0.08,3.08,74.7,4.67,2.7,5.09,5.09,11,3,1,1,0,0.14,0.09,4.12,96.2,6.01,3.6,6.26,6.41,11,3,1,1,0,0.14,0.09,5.12
Bisi Johnson ,FA,WR,54.0,16,31,1.94,45,2.81,294,18.38,9.48,23,10.44,1,0.06,3,0.19,1,0.06,6,0.38,6.0,0,0.0,32,2.0,46,2.88,0,0.0,0.0,1.0,48.0,3.0,2.6,2.85,3.67,13,2,1,0,0,0.07,0.0,3.14,63.5,3.97,3.6,3.38,4.79,14,1,1,0,0,0.07,0.0,4.1,79.0,4.94,4.6,4.04,5.87,13,2,1,0,0,0.07,0.0,5.03
Tajae Sharpe ,FA,WR,63.0,15,25,1.67,35,2.33,329,21.93,13.16,47,13.67,7,0.47,4,0.27,0,0.0,0,0.0,0.0,0,0.0,25,1.67,35,2.33,0,0.0,0.0,1.0,56.9,3.79,2.4,5.0,4.03,11,3,0,0,1,0.07,0.09,3.19,69.4,4.63,3.4,5.62,4.92,11,3,0,0,1,0.07,0.09,4.04,81.9,5.46,4.4,6.26,5.82,11,3,0,0,1,0.07,0.09,4.89
Marvin Hall ,FA,WR,88.5,9,7,0.78,11,1.22,261,29.0,37.29,58,27.56,15,1.67,1,0.11,1,0.11,7,0.78,7.0,0,0.0,8,0.89,12,1.33,0,0.0,0.0,0.93,32.8,3.64,3.9,3.49,4.24,8,0,1,0,0,0.12,0.0,3.58,36.3,4.03,4.4,3.7,4.76,8,0,1,0,0,0.12,0.0,4.0,39.8,4.42,4.9,3.93,5.29,8,1,0,0,0,0.0,0.0,4.37
Keke Coutee ,FA,WR,41.0,10,22,2.2,36,3.6,254,25.4,11.55,51,14.4,7,0.7,0,0.0,2,0.2,14,1.4,7.0,1,0.1,24,2.4,38,3.8,1,0.1,0.04,0.96,30.8,3.08,2.3,3.09,3.69,8,2,0,0,0,0.0,0.0,2.97,41.8,4.18,3.3,3.72,4.93,7,3,0,0,0,0.0,0.0,3.94,52.8,5.28,4.3,4.41,6.14,7,3,0,0,0,0.0,0.0,4.9
Demarcus Robinson ,FA,WR,46.0,16,32,2.0,55,3.44,449,28.06,14.03,44,12.56,12,0.75,4,0.25,0,0.0,0,0.0,0.0,0,0.0,32,2.0,55,3.44,0,0.0,0.0,1.0,68.9,4.31,1.7,7.32,4.16,13,1,1,0,1,0.14,0.08,3.07,84.9,5.31,2.45,7.98,5.17,12,2,1,0,1,0.14,0.08,3.86,100.9,6.31,3.35,8.67,6.19,12,2,1,0,1,0.14,0.08,4.73
Geronimo Allison ,FA,WR,45.0,16,34,2.12,55,3.44,287,17.94,8.44,31,10.81,4,0.25,2,0.12,1,0.06,7,0.44,7.0,0,0.0,35,2.19,56,3.5,1,0.06,0.03,1.0,41.4,2.59,1.95,2.98,3.13,14,1,1,0,0,0.07,0.0,2.67,58.4,3.65,2.95,3.34,4.42,14,1,1,0,0,0.07,0.0,3.7,75.4,4.71,3.95,3.77,5.7,14,1,1,0,0,0.07,0.0,4.73
KeeSean Johnson ,BUF,WR,3.0,10,21,2.1,42,4.2,187,18.7,8.9,31,10.6,2,0.2,1,0.1,1,0.1,3,0.3,3.0,0,0.0,22,2.2,43,4.3,1,0.1,0.05,0.96,25.0,2.5,1.65,2.71,3.1,9,1,0,0,0,0.0,0.0,2.48,35.5,3.55,2.85,2.98,4.42,8,2,0,0,0,0.0,0.0,3.57,46.0,4.6,4.1,3.36,5.72,8,2,0,0,0,0.0,0.0,4.68
Keelan Cole Sr. ,LV,WR,5.0,16,24,1.5,36,2.25,361,22.56,15.04,55,14.5,11,0.69,3,0.19,1,0.06,6,0.38,6.0,0,0.0,25,1.56,37,2.31,0,0.0,0.0,1.0,54.7,3.42,1.85,3.84,3.88,11,4,1,0,0,0.07,0.0,2.84,66.7,4.17,2.6,4.45,4.7,12,3,1,0,0,0.07,0.0,3.55,78.7,4.92,3.35,5.1,5.52,11,3,2,0,0,0.14,0.0,4.29
Pharoh Cooper ,ARI,WR,5.0,13,25,1.92,33,2.54,243,18.69,9.72,28,13.23,4,0.31,1,0.08,1,0.08,2,0.15,2.0,0,0.0,26,2.0,34,2.62,0,0.0,0.0,1.0,30.5,2.35,1.8,2.41,2.99,12,0,1,0,0,0.08,0.0,2.46,43.0,3.31,2.9,2.81,4.18,12,0,1,0,0,0.08,0.0,3.49,55.5,4.27,3.5,3.3,5.34,12,0,1,0,0,0.08,0.0,4.28
Isaiah McKenzie ,IND,WR,1.0,15,27,1.8,39,2.6,254,16.93,9.41,46,13.27,5,0.33,1,0.07,8,0.53,49,3.27,6.12,0,0.0,35,2.33,47,3.13,0,0.0,0.0,1.0,36.3,2.42,1.9,2.68,3.01,14,0,1,0,0,0.07,0.0,2.56,49.8,3.32,2.7,2.93,4.16,14,0,1,0,0,0.07,0.0,3.43,63.3,4.22,3.9,3.25,5.3,14,0,1,0,0,0.07,0.0,4.49
Jakeem Grant Sr. ,CLE,WR,2.0,10,19,1.9,33,3.3,164,16.4,8.63,18,9.1,0,0.0,0,0.0,4,0.4,5,0.5,1.25,1,0.1,23,2.3,37,3.7,1,0.1,0.04,0.96,26.9,2.69,1.65,4.97,2.86,9,0,0,1,0,0.11,0.11,2.4,36.4,3.64,2.9,5.36,3.92,9,0,0,1,0,0.11,0.11,3.4,45.9,4.59,4.15,5.8,4.98,9,0,0,1,0,0.11,0.11,4.4
David Moore ,FA,WR,61.0,15,17,1.13,34,2.27,301,20.07,17.71,60,17.0,9,0.6,2,0.13,3,0.2,25,1.67,8.33,0,0.0,20,1.33,37,2.47,1,0.07,0.05,1.0,42.6,2.84,2.0,3.22,3.37,13,1,1,0,0,0.07,0.0,2.7,51.1,3.41,2.8,3.45,4.09,13,1,1,0,0,0.07,0.0,3.38,59.6,3.97,3.5,3.71,4.82,13,1,1,0,0,0.07,0.0,4.03
Kelvin Harmon ,FA,WR,57.0,16,30,1.88,44,2.75,365,22.81,12.17,30,14.38,9,0.56,0,0.0,0,0.0,0,0.0,0.0,0,0.0,30,1.88,44,2.75,0,0.0,0.0,1.0,36.9,2.31,1.8,2.08,3.05,15,1,0,0,0,0.0,0.0,2.46,51.9,3.24,2.8,2.83,4.09,14,2,0,0,0,0.0,0.0,3.38,66.9,4.18,3.7,3.6,5.12,13,3,0,0,0,0.0,0.0,4.24
Cody Latimer ,FA,WR,55.5,15,24,1.6,42,2.8,300,20.0,12.5,43,12.6,8,0.53,2,0.13,0,0.0,0,0.0,0.0,0,0.0,24,1.6,42,2.8,0,0.0,0.0,1.0,42.0,2.8,2.1,3.21,3.33,12,2,1,0,0,0.07,0.0,2.76,54.0,3.6,2.6,3.88,4.2,12,2,1,0,0,0.07,0.0,3.38,66.0,4.4,3.2,4.59,5.06,12,2,1,0,0,0.07,0.0,4.03
Parris Campbell ,NYG,WR,4.0,7,18,2.57,24,3.43,127,18.14,7.06,27,10.71,1,0.14,1,0.14,4,0.57,34,4.86,8.5,0,0.0,22,3.14,28,4.0,1,0.14,0.05,0.84,20.1,2.87,1.2,3.32,3.38,5,2,0,0,0,0.0,0.0,2.06,29.1,4.16,3.0,3.69,4.91,5,2,0,0,0,0.0,0.0,3.31,38.1,5.44,5.4,4.27,6.38,5,1,1,0,0,0.17,0.0,4.84
Marquez Valdes-Scantling ,KC,WR,1.0,16,26,1.62,56,3.5,444,27.75,17.08,74,18.31,19,1.19,2,0.12,2,0.12,9,0.56,4.5,0,0.0,28,1.75,58,3.62,0,0.0,0.0,1.0,57.3,3.58,1.25,5.71,3.68,14,0,0,1,1,0.14,0.14,2.69,70.3,4.39,1.75,6.3,4.54,13,1,0,1,1,0.14,0.15,3.3,83.3,5.21,2.25,6.94,5.4,13,1,0,2,0,0.14,0.15,3.92
Tim Patrick ,DEN,WR,2.0,8,16,2.0,31,3.88,218,27.25,13.62,38,15.0,5,0.62,0,0.0,0,0.0,0,0.0,0.0,0,0.0,16,2.0,31,3.88,0,0.0,0.0,0.88,21.8,2.72,2.0,2.85,3.34,7,1,0,0,0,0.0,0.0,2.47,29.8,3.72,3.0,3.65,4.41,6,2,0,0,0,0.0,0.0,3.29,37.8,4.72,4.0,4.51,5.46,6,2,0,0,0,0.0,0.0,4.11
Jakobi Meyers ,LV,WR,4.0,15,26,1.73,41,2.73,359,23.93,13.81,35,13.93,11,0.73,0,0.0,0,0.0,0,0.0,0.0,0,0.0,26,1.73,41,2.73,0,0.0,0.0,1.0,35.9,2.39,2.2,2.39,3.06,14,1,0,0,0,0.0,0.0,2.64,48.9,3.26,2.7,3.15,4.01,12,3,0,0,0,0.0,0.0,3.29,61.9,4.13,3.2,3.94,4.94,12,3,0,0,0,0.0,0.0,3.93
Vyncint Smith ,IND,WR,2.0,14,17,1.21,31,2.21,225,16.07,13.24,37,11.64,6,0.43,0,0.0,3,0.21,52,3.71,17.33,1,0.07,20,1.43,34,2.43,1,0.07,0.05,1.0,31.7,2.26,2.25,2.57,2.84,13,1,0,0,0,0.0,0.0,2.54,40.2,2.87,3.0,2.88,3.61,12,2,0,0,0,0.0,0.0,3.22,48.7,3.48,3.75,3.27,4.36,13,1,0,0,0,0.0,0.0,3.89
Trey Quinn ,FA,WR,40.0,12,26,2.17,47,3.92,198,16.5,7.62,19,8.42,0,0.0,1,0.08,0,0.0,0,0.0,0.0,0,0.0,26,2.17,47,3.92,1,0.08,0.04,1.0,25.8,2.15,1.25,2.61,2.69,11,1,0,0,0,0.0,0.0,2.16,38.8,3.23,2.0,3.16,3.97,11,0,1,0,0,0.09,0.0,3.12,51.8,4.32,2.9,3.8,5.21,10,1,1,0,0,0.09,0.0,4.09
