Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Jamal Agnew ,JAC,WR,3.0,15,23,1.53,30,2.0,187,12.47,8.13,24,7.87,1,0.07,3,0.2,12,0.8,86,5.73,7.17,0,0.0,35,2.33,42,2.8,0,0.0,0.0,1.0,49.3,3.29,1.2,4.72,3.55,12,1,1,1,0,0.15,0.08,2.51,60.8,4.05,1.9,5.31,4.37,12,1,1,1,0,0.15,0.08,3.2,72.3,4.82,2.7,5.95,5.2,12,1,1,1,0,0.15,0.08,3.93
Nick Westbrook-Ikhine ,TEN,WR,3.0,16,25,1.56,50,3.12,397,24.81,15.88,63,15.25,11,0.69,3,0.19,0,0.0,0,0.0,0.0,0,0.0,25,1.56,50,3.12,0,0.0,0.0,1.0,57.7,3.61,1.3,6.06,3.65,13,2,0,0,1,0.07,0.08,2.59,70.2,4.39,1.8,6.72,4.46,12,3,0,0,1,0.07,0.08,3.18,82.7,5.17,2.3,7.4,5.28,12,3,0,0,1,0.07,0.08,3.78
Lawrence Cager ,NYG,WR,7.0,6,13,2.17,19,3.17,118,19.67,9.08,20,9.67,1,0.17,1,0.17,0,0.0,0,0.0,0.0,0,0.0,13,2.17,19,3.17,0,0.0,0.0,0.85,17.8,2.97,2.0,3.18,3.53,4,2,0,0,0,0.0,0.0,2.37,24.3,4.05,2.75,4.43,4.57,4,1,1,0,0,0.2,0.0,3.14,30.8,5.13,3.5,5.8,5.57,4,1,1,0,0,0.2,0.0,3.8
Chosen Anderson ,FA,WR,10.0,12,20,1.67,44,3.67,282,23.5,14.1,75,17.0,7,0.58,1,0.08,0,0.0,0,0.0,0.0,0,0.0,20,1.67,44,3.67,1,0.08,0.05,1.0,32.2,2.68,1.35,4.53,2.92,11,0,0,1,0,0.09,0.09,2.36,42.2,3.52,2.05,5.22,3.81,10,1,0,1,0,0.09,0.1,3.07,52.2,4.35,2.55,5.94,4.69,10,1,0,1,0,0.09,0.1,3.7
Marquez Callaway ,DEN,WR,3.0,10,16,1.6,32,3.2,158,15.8,9.88,33,10.1,3,0.3,1,0.1,0,0.0,0,0.0,0.0,0,0.0,16,1.6,32,3.2,0,0.0,0.0,1.0,21.8,2.18,1.5,2.26,2.83,9,1,0,0,0,0.0,0.0,2.27,29.8,2.98,2.25,2.6,3.84,10,0,0,0,0,0.0,0.0,3.06,37.8,3.78,3.25,3.02,4.83,9,1,0,0,0,0.0,0.0,3.96
River Cracraft ,MIA,WR,5.0,8,9,1.12,14,1.75,102,12.75,11.33,22,7.25,1,0.12,2,0.25,0,0.0,0,0.0,0.0,0,0.0,9,1.12,14,1.75,0,0.0,0.0,0.95,22.2,2.78,1.7,3.07,3.33,6,2,0,0,0,0.0,0.0,2.33,26.7,3.34,2.45,3.51,3.99,6,2,0,0,0,0.0,0.0,2.93,31.2,3.9,3.2,4.0,4.65,6,2,0,0,0,0.0,0.0,3.54
Damiere Byrd ,FA,WR,24.0,12,13,1.08,23,1.92,268,22.33,20.62,75,16.75,8,0.67,2,0.17,0,0.0,0,0.0,0.0,0,0.0,13,1.08,23,1.92,0,0.0,0.0,1.0,38.8,3.23,1.2,4.91,3.45,10,0,1,1,0,0.2,0.1,2.41,45.3,3.78,1.7,5.27,4.08,9,1,2,0,0,0.2,0.0,2.89,51.8,4.32,2.2,5.65,4.72,9,1,2,0,0,0.2,0.0,3.4
Shi Smith ,CAR,WR,5.0,17,22,1.29,41,2.41,296,17.41,13.45,38,12.24,8,0.47,2,0.12,0,0.0,0,0.0,0.0,0,0.0,22,1.29,41,2.41,1,0.06,0.05,1.0,39.6,2.33,1.2,3.59,2.69,14,2,1,0,0,0.06,0.0,2.02,50.6,2.98,2.2,4.14,3.42,14,2,1,0,0,0.06,0.0,2.8,61.6,3.62,2.7,4.74,4.14,14,2,0,1,0,0.06,0.07,3.37
Dante Pettis ,FA,WR,19.0,17,19,1.12,41,2.41,245,14.41,12.89,51,10.82,7,0.41,3,0.18,2,0.12,37,2.18,18.5,0,0.0,21,1.24,43,2.53,0,0.0,0.0,1.0,46.2,2.72,1.3,4.19,3.02,14,1,1,1,0,0.13,0.07,2.28,55.7,3.28,1.8,4.61,3.66,14,1,1,1,0,0.13,0.07,2.79,65.2,3.84,2.3,5.07,4.31,14,1,1,1,0,0.13,0.07,3.31
KJ Hamler ,DEN,WR,6.0,7,7,1.0,14,2.0,165,23.57,23.57,55,23.29,10,1.43,0,0.0,2,0.29,23,3.29,11.5,0,0.0,9,1.29,16,2.29,0,0.0,0.0,0.9,18.8,2.69,1.8,2.6,3.36,6,1,0,0,0,0.0,0.0,2.3,22.3,3.19,2.3,2.95,3.98,6,1,0,0,0,0.0,0.0,2.76,25.8,3.69,2.8,3.31,4.61,6,1,0,0,0,0.0,0.0,3.22
Braxton Berrios ,MIA,WR,3.0,17,18,1.06,32,1.88,145,8.53,8.06,25,6.71,2,0.12,0,0.0,9,0.53,91,5.35,10.11,2,0.12,27,1.59,41,2.41,0,0.0,0.0,1.0,39.7,2.34,1.4,2.64,2.91,15,2,0,0,0,0.0,0.0,2.18,48.7,2.86,1.9,2.93,3.58,15,2,0,0,0,0.0,0.0,2.71,57.7,3.39,2.4,3.33,4.23,14,3,0,0,0,0.0,0.0,3.23
Phillip Dorsett II ,LV,WR,4.0,15,20,1.33,40,2.67,257,17.13,12.85,34,10.0,6,0.4,1,0.07,0,0.0,0,0.0,0.0,0,0.0,20,1.33,40,2.67,0,0.0,0.0,1.0,31.7,2.11,1.4,3.01,2.55,13,1,1,0,0,0.07,0.0,2.08,41.7,2.78,2.0,3.42,3.35,13,1,1,0,0,0.07,0.0,2.71,51.7,3.45,2.5,3.87,4.14,13,1,1,0,0,0.07,0.0,3.29
Justin Watson ,FA,WR,22.0,17,15,0.88,34,2.0,315,18.53,21.0,67,14.71,12,0.71,2,0.12,0,0.0,0,0.0,0.0,0,0.0,15,0.88,34,2.0,0,0.0,0.0,1.0,43.5,2.56,1.2,3.29,3.02,13,3,1,0,0,0.06,0.0,2.13,51.0,3.0,1.7,3.64,3.56,14,2,1,0,0,0.06,0.0,2.6,58.5,3.44,2.2,4.02,4.1,15,1,1,0,0,0.06,0.0,3.06
Byron Pringle ,FA,WR,25.0,10,10,1.0,16,1.6,135,13.5,13.5,35,11.3,4,0.4,2,0.2,0,0.0,0,0.0,0.0,0,0.0,10,1.0,16,1.6,0,0.0,0.0,1.0,25.5,2.55,1.15,3.4,2.99,8,1,1,0,0,0.11,0.0,2.08,30.5,3.05,1.65,3.74,3.59,8,1,1,0,0,0.11,0.0,2.57,35.5,3.55,2.15,4.1,4.2,8,2,0,0,0,0.0,0.0,3.02
Denzel Mims ,NYJ,WR,5.0,9,11,1.22,25,2.78,186,20.67,16.91,63,16.78,6,0.67,0,0.0,0,0.0,0,0.0,0.0,0,0.0,11,1.22,25,2.78,0,0.0,0.0,1.0,18.6,2.07,1.2,2.46,2.62,8,1,0,0,0,0.0,0.0,2.0,24.1,2.68,1.7,2.83,3.38,8,1,0,0,0,0.0,0.0,2.56,29.6,3.29,2.2,3.24,4.13,8,1,0,0,0,0.0,0.0,3.13
Samori Toure ,GB,WR,3.0,4,5,1.25,10,2.5,82,20.5,16.4,37,20.0,4,1.0,1,0.25,0,0.0,0,0.0,0.0,0,0.0,5,1.25,10,2.5,0,0.0,0.0,0.7,14.2,3.55,2.05,4.32,3.92,3,0,1,0,0,0.33,0.0,2.17,16.7,4.18,2.8,4.32,4.74,3,1,0,0,0,0.0,0.0,2.55,19.2,4.8,3.55,4.33,5.61,3,1,0,0,0,0.0,0.0,3.05
Ray-Ray McCloud III ,SF,WR,4.0,17,14,0.82,25,1.47,243,14.29,17.36,42,11.76,8,0.47,1,0.06,4,0.24,78,4.59,19.5,1,0.06,18,1.06,29,1.71,0,0.0,0.0,1.0,44.1,2.59,1.2,4.02,2.91,15,0,2,0,0,0.13,0.0,2.09,51.1,3.01,1.7,4.29,3.42,15,0,2,0,0,0.13,0.0,2.54,58.1,3.42,2.2,4.59,3.93,15,0,2,0,0,0.13,0.0,3.0
N'Keal Harry ,FA,WR,27.0,6,7,1.17,9,1.5,116,19.33,16.57,49,18.17,3,0.5,1,0.17,0,0.0,0,0.0,0.0,0,0.0,7,1.17,9,1.5,0,0.0,0.0,0.85,17.6,2.93,1.5,3.11,3.51,5,1,0,0,0,0.0,0.0,2.03,21.1,3.52,2.0,3.29,4.28,5,1,0,0,0,0.0,0.0,2.51,24.6,4.1,2.5,3.47,5.06,5,1,0,0,0,0.0,0.0,3.0
David Sills V ,NYG,WR,8.0,7,11,1.57,17,2.43,106,15.14,9.64,24,11.71,1,0.14,0,0.0,0,0.0,0,0.0,0.0,0,0.0,11,1.57,17,2.43,0,0.0,0.0,0.9,10.6,1.51,1.2,1.14,2.33,7,0,0,0,0,0.0,0.0,1.65,16.1,2.3,2.2,1.49,3.41,7,0,0,0,0,0.0,0.0,2.5,21.6,3.09,2.9,1.85,4.46,7,0,0,0,0,0.0,0.0,3.21
Khalil Shakir ,BUF,WR,5.0,10,10,1.0,20,2.0,161,16.1,16.1,31,10.8,5,0.5,1,0.1,0,0.0,0,0.0,0.0,0,0.0,10,1.0,20,2.0,0,0.0,0.0,1.0,24.1,2.41,1.2,4.04,2.7,9,0,0,1,0,0.11,0.11,2.04,29.1,2.91,1.7,4.45,3.28,9,0,1,0,0,0.11,0.0,2.5,34.1,3.41,2.2,4.87,3.87,9,0,1,0,0,0.11,0.0,2.99
DeSean Jackson ,FA,WR,20.0,7,9,1.29,17,2.43,153,21.86,17.0,62,18.14,5,0.71,0,0.0,0,0.0,0,0.0,0.0,0,0.0,9,1.29,17,2.43,0,0.0,0.0,0.9,15.3,2.19,1.0,2.52,2.76,6,1,0,0,0,0.0,0.0,1.75,19.8,2.83,2.0,2.78,3.58,6,1,0,0,0,0.0,0.0,2.49,24.3,3.47,2.6,3.07,4.42,6,1,0,0,0,0.0,0.0,3.07
David Bell ,CLE,WR,5.0,15,24,1.6,35,2.33,214,14.27,8.92,20,8.87,1,0.07,0,0.0,0,0.0,0,0.0,0.0,0,0.0,24,1.6,35,2.33,0,0.0,0.0,1.0,21.4,1.43,1.3,1.16,2.19,15,0,0,0,0,0.0,0.0,1.8,33.4,2.23,1.8,1.74,3.18,15,0,0,0,0,0.0,0.0,2.47,45.4,3.03,2.3,2.37,4.11,15,0,0,0,0,0.0,0.0,3.12
Scotty Miller ,FA,WR,12.0,12,23,1.92,40,3.33,185,15.42,8.04,23,8.42,2,0.17,0,0.0,1,0.08,8,0.67,8.0,0,0.0,24,2.0,41,3.42,0,0.0,0.0,1.0,19.3,1.61,0.75,1.82,2.2,12,0,0,0,0,0.0,0.0,1.67,30.8,2.57,1.45,2.78,3.25,11,1,0,0,0,0.0,0.0,2.46,42.3,3.52,2.2,3.77,4.26,11,0,1,0,0,0.09,0.0,3.3
Steven Sims Jr. ,HOU,WR,4.0,12,14,1.17,23,1.92,104,8.67,7.43,28,6.58,1,0.08,0,0.0,13,1.08,70,5.83,5.38,0,0.0,27,2.25,36,3.0,0,0.0,0.0,1.0,17.4,1.45,1.65,1.32,2.15,12,0,0,0,0,0.0,0.0,2.01,24.4,2.03,1.9,1.84,2.86,12,0,0,0,0,0.0,0.0,2.44,31.4,2.62,2.3,2.44,3.53,12,0,0,0,0,0.0,0.0,2.92
Tom Kennedy ,DET,WR,4.0,7,8,1.14,15,2.14,141,20.14,17.62,44,15.71,4,0.57,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,1.14,15,2.14,0,0.0,0.0,0.9,14.1,2.01,1.4,2.09,2.66,7,0,0,0,0,0.0,0.0,1.84,18.1,2.59,2.1,2.52,3.36,7,0,0,0,0,0.0,0.0,2.41,22.1,3.16,2.6,2.99,4.05,6,1,0,0,0,0.0,0.0,2.89
John Brown ,FA,WR,31.5,2,1,0.5,2,1.0,42,21.0,42.0,42,21.0,3,1.5,1,0.5,0,0.0,0,0.0,0.0,0,0.0,1,0.5,2,1.0,0,0.0,0.0,0.48,10.2,5.1,5.1,7.21,4.95,1,0,1,0,0,1.0,0.0,2.44,10.7,5.35,5.35,7.57,5.28,1,1,0,0,0,0.0,0.0,2.33,11.2,5.6,5.6,7.92,5.62,1,1,0,0,0,0.0,0.0,2.46
Jalen Nailor ,MIN,WR,4.0,8,9,1.12,13,1.62,179,22.38,19.89,47,12.62,6,0.75,1,0.12,0,0.0,0,0.0,0.0,0,0.0,9,1.12,13,1.62,0,0.0,0.0,0.95,23.9,2.99,0.65,5.25,3.14,6,1,0,1,0,0.14,0.17,1.89,28.4,3.55,0.9,5.89,3.73,6,1,0,1,0,0.14,0.17,2.25,32.9,4.11,1.15,6.55,4.33,6,1,0,1,0,0.14,0.17,2.62
Dyami Brown ,WAS,WR,4.0,9,5,0.56,14,1.56,143,15.89,28.6,75,12.56,6,0.67,2,0.22,1,0.11,15,1.67,15.0,0,0.0,6,0.67,15,1.67,0,0.0,0.0,1.0,27.8,3.09,0.6,7.32,2.99,8,0,0,0,1,0.12,0.12,1.87,30.3,3.37,1.1,7.6,3.32,8,0,0,0,1,0.12,0.12,2.25,32.8,3.64,1.5,7.9,3.66,8,0,0,0,1,0.12,0.12,2.58
Brandon Powell ,MIN,WR,3.0,17,24,1.41,32,1.88,156,9.18,6.5,16,5.65,0,0.0,0,0.0,17,1.0,80,4.71,4.71,0,0.0,41,2.41,49,2.88,0,0.0,0.0,1.0,23.6,1.39,0.9,2.2,1.81,16,1,0,0,0,0.0,0.0,1.51,35.6,2.09,1.4,2.75,2.66,16,1,0,0,0,0.0,0.0,2.12,47.6,2.8,1.9,3.35,3.49,15,1,1,0,0,0.06,0.0,2.74
Kenny Golladay ,FA,WR,15.0,6,6,1.0,17,2.83,81,13.5,13.5,25,9.17,1,0.17,1,0.17,0,0.0,0,0.0,0.0,0,0.0,6,1.0,17,2.83,0,0.0,0.0,0.85,14.1,2.35,1.1,3.5,2.73,5,1,0,0,0,0.0,0.0,1.7,17.1,2.85,1.6,3.92,3.32,5,1,0,0,0,0.0,0.0,2.11,20.1,3.35,2.1,4.37,3.9,5,1,0,0,0,0.0,0.0,2.52
KhaDarel Hodge ,FA,WR,26.0,13,13,1.0,20,1.54,202,15.54,15.54,39,10.15,3,0.23,1,0.08,0,0.0,0,0.0,0.0,0,0.0,13,1.0,20,1.54,0,0.0,0.0,1.0,28.2,2.17,0.5,3.08,2.6,12,0,1,0,0,0.08,0.0,1.59,34.7,2.67,1.0,3.55,3.18,12,1,0,0,0,0.0,0.0,2.04,41.2,3.17,1.5,4.05,3.76,11,2,0,0,0,0.0,0.0,2.52
Jeff Smith ,NYJ,WR,6.0,7,8,1.14,11,1.57,134,19.14,16.75,50,15.29,5,0.71,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,1.14,11,1.57,0,0.0,0.0,0.9,13.4,1.91,1.1,2.69,2.38,6,1,0,0,0,0.0,0.0,1.55,17.4,2.49,1.6,3.35,3.01,6,1,0,0,0,0.0,0.0,2.01,21.4,3.06,2.1,4.01,3.64,6,1,0,0,0,0.0,0.0,2.47
Keelan Cole Sr. ,LV,WR,5.0,12,10,0.83,21,1.75,141,11.75,14.1,30,8.83,4,0.33,1,0.08,0,0.0,0,0.0,0.0,0,0.0,10,0.83,21,1.75,0,0.0,0.0,1.0,20.1,1.68,0.8,3.09,2.01,11,0,1,0,0,0.09,0.0,1.48,25.1,2.09,1.3,3.38,2.53,11,0,1,0,0,0.09,0.0,1.94,30.1,2.51,1.8,3.69,3.05,11,0,1,0,0,0.09,0.0,2.4
Skyy Moore ,KC,WR,3.0,16,22,1.38,33,2.06,250,15.62,11.36,30,9.38,3,0.19,0,0.0,3,0.19,24,1.5,8.0,0,0.0,25,1.56,36,2.25,3,0.19,0.12,1.0,21.4,1.34,1.2,2.05,1.78,15,1,0,0,0,0.0,0.0,1.56,32.4,2.02,1.2,2.71,2.58,15,1,0,0,0,0.0,0.0,1.93,43.4,2.71,1.65,3.44,3.36,15,1,0,0,0,0.0,0.0,2.48
Velus Jones Jr. ,CHI,WR,6.0,11,7,0.64,14,1.27,107,9.73,15.29,44,9.0,4,0.36,1,0.09,9,0.82,103,9.36,11.44,1,0.09,16,1.45,23,2.09,3,0.27,0.19,1.0,27.0,2.45,0.6,4.48,2.68,9,1,1,0,0,0.1,0.0,1.74,30.5,2.77,0.6,4.66,3.09,9,1,1,0,0,0.1,0.0,1.92,34.0,3.09,0.8,4.85,3.51,10,0,1,0,0,0.1,0.0,2.2
Breshad Perriman ,FA,WR,17.5,8,9,1.12,19,2.38,110,13.75,12.22,28,9.12,2,0.25,1,0.12,2,0.25,-7,-0.88,-3.5,0,0.0,11,1.38,21,2.62,1,0.12,0.09,0.95,14.3,1.79,0.5,3.64,2.06,7,0,1,0,0,0.14,0.0,1.42,18.8,2.35,1.0,4.15,2.7,7,0,1,0,0,0.14,0.0,1.91,23.3,2.91,1.5,4.68,3.34,7,0,1,0,0,0.14,0.0,2.4
Jamison Crowder ,NYG,WR,6.0,4,6,1.5,13,3.25,60,15.0,10.0,16,10.75,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,6,1.5,13,3.25,0,0.0,0.0,0.7,6.0,1.5,1.25,0.95,2.42,4,0,0,0,0,0.0,0.0,1.38,9.0,2.25,1.75,1.42,3.37,4,0,0,0,0,0.0,0.0,1.84,12.0,3.0,2.25,1.91,4.3,4,0,0,0,0,0.0,0.0,2.29
Laquon Treadwell ,SEA,WR,3.0,3,6,2.0,10,3.33,42,14.0,7.0,17,9.33,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,6,2.0,10,3.33,0,0.0,0.0,0.6,4.2,1.4,1.5,1.25,2.1,3,0,0,0,0,0.0,0.0,1.18,7.2,2.4,2.5,1.75,3.41,3,0,0,0,0,0.0,0.0,1.8,10.2,3.4,3.5,2.25,4.68,3,0,0,0,0,0.0,0.0,2.42
Zach Pascal ,ARI,WR,6.0,15,15,1.0,19,1.27,150,10.0,10.0,34,7.4,3,0.2,1,0.07,1,0.07,0,0.0,0.0,0,0.0,16,1.07,20,1.33,0,0.0,0.0,1.0,21.0,1.4,0.7,2.91,1.7,14,0,1,0,0,0.07,0.0,1.25,28.5,1.9,1.2,3.16,2.33,14,0,1,0,0,0.07,0.0,1.76,36.0,2.4,1.7,3.46,2.97,14,0,1,0,0,0.07,0.0,2.27
Jalen Guyton ,FA,WR,22.0,2,2,1.0,4,2.0,64,32.0,32.0,54,27.0,4,2.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1.0,4,2.0,0,0.0,0.0,0.48,6.4,3.2,3.2,4.53,3.49,1,1,0,0,0,0.0,0.0,1.53,7.4,3.7,3.7,5.23,4.0,1,1,0,0,0,0.0,0.0,1.75,8.4,4.2,4.2,5.94,4.53,1,1,0,0,0,0.0,0.0,1.97
Cedrick Wilson Jr. ,MIA,WR,8.0,13,12,0.92,18,1.38,136,10.46,11.33,21,7.46,2,0.15,0,0.0,1,0.08,8,0.62,8.0,0,0.0,13,1.0,19,1.46,0,0.0,0.0,1.0,14.4,1.11,0.7,1.17,1.69,13,0,0,0,0,0.0,0.0,1.22,20.4,1.57,1.2,1.63,2.27,13,0,0,0,0,0.0,0.0,1.71,26.4,2.03,1.7,2.1,2.84,13,0,0,0,0,0.0,0.0,2.19
Freddie Swain ,MIA,WR,4.0,3,4,1.33,6,2.0,74,24.67,18.5,52,24.0,4,1.33,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,1.33,6,2.0,0,0.0,0.0,0.6,7.4,2.47,1.1,2.54,3.11,3,0,0,0,0,0.0,0.0,1.26,9.4,3.13,1.6,2.83,3.95,3,0,0,0,0,0.0,0.0,1.63,11.4,3.8,2.1,3.12,4.82,3,0,0,0,0,0.0,0.0,1.99
Andre Baccellia ,ARI,WR,5.0,5,7,1.4,10,2.0,45,9.0,6.43,11,8.2,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,7,1.4,10,2.0,0,0.0,0.0,0.78,4.5,0.9,0.7,0.32,1.9,5,0,0,0,0,0.0,0.0,1.06,8.0,1.6,1.2,0.6,2.98,5,0,0,0,0,0.0,0.0,1.62,11.5,2.3,1.7,0.87,4.01,5,0,0,0,0,0.0,0.0,2.16
Amari Rodgers ,HOU,WR,5.0,15,16,1.07,25,1.67,204,13.6,12.75,37,10.07,4,0.27,1,0.07,2,0.13,7,0.47,3.5,0,0.0,18,1.2,27,1.8,2,0.13,0.11,1.0,23.1,1.54,0.0,3.25,1.82,14,0,1,0,0,0.07,0.0,1.04,31.1,2.07,0.4,3.76,2.44,14,0,1,0,0,0.07,0.0,1.49,39.1,2.61,1.4,4.3,3.05,14,0,1,0,0,0.07,0.0,2.22
Anthony Schwartz ,CLE,WR,6.5,7,4,0.57,10,1.43,51,7.29,12.75,19,7.29,0,0.0,0,0.0,4,0.57,57,8.14,14.25,1,0.14,8,1.14,14,2.0,1,0.14,0.12,0.9,14.8,2.11,0.0,4.1,2.36,6,0,1,0,0,0.17,0.0,1.22,16.8,2.4,0.3,4.23,2.74,6,0,1,0,0,0.17,0.0,1.49,18.8,2.69,0.8,4.38,3.13,6,1,0,0,0,0.0,0.0,1.78
Marcus Johnson ,FA,WR,16.0,8,9,1.12,22,2.75,99,12.38,11.0,18,6.38,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,9,1.12,22,2.75,0,0.0,0.0,0.95,9.9,1.24,0.15,1.66,1.73,8,0,0,0,0,0.0,0.0,1.07,14.4,1.8,0.4,2.33,2.39,8,0,0,0,0,0.0,0.0,1.46,18.9,2.36,0.65,3.0,3.02,8,0,0,0,0,0.0,0.0,1.84
Michael Bandy ,FA,WR,17.5,8,10,1.25,21,2.62,89,11.12,8.9,25,6.88,2,0.25,0,0.0,0,0.0,0,0.0,0.0,0,0.0,10,1.25,21,2.62,0,0.0,0.0,0.95,8.9,1.11,0.2,1.83,1.52,8,0,0,0,0,0.0,0.0,0.99,13.9,1.74,0.45,2.43,2.28,8,0,0,0,0,0.0,0.0,1.42,18.9,2.36,0.95,3.14,2.99,8,0,0,0,0,0.0,0.0,1.94
Brandon Johnson ,DEN,WR,5.0,5,6,1.2,14,2.8,42,8.4,7.0,12,4.6,0,0.0,1,0.2,0,0.0,0,0.0,0.0,0,0.0,6,1.2,14,2.8,1,0.2,0.17,0.78,8.2,1.64,0.2,3.49,1.91,4,1,0,0,0,0.0,0.0,0.96,11.2,2.24,0.7,3.99,2.59,4,1,0,0,0,0.0,0.0,1.37,14.2,2.84,1.2,4.53,3.28,4,1,0,0,0,0.0,0.0,1.79
Cam Sims ,LV,WR,6.0,13,8,0.62,18,1.38,89,6.85,11.12,21,7.0,1,0.08,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,0.62,18,1.38,0,0.0,0.0,1.0,8.9,0.68,0.6,0.79,1.15,13,0,0,0,0,0.0,0.0,0.93,12.9,0.99,1.1,0.99,1.63,13,0,0,0,0,0.0,0.0,1.37,16.9,1.3,1.6,1.21,2.09,13,0,0,0,0,0.0,0.0,1.8
Cole Beasley ,BUF,WR,6.0,5,6,1.2,8,1.6,35,7.0,5.83,9,5.6,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,6,1.2,8,1.6,0,0.0,0.0,0.78,3.5,0.7,0.9,0.46,1.35,5,0,0,0,0,0.0,0.0,0.91,6.5,1.3,1.4,0.97,2.14,5,0,0,0,0,0.0,0.0,1.37,9.5,1.9,1.9,1.5,2.89,5,0,0,0,0,0.0,0.0,1.8
Chris Conley ,TEN,WR,5.0,4,4,1.0,7,1.75,46,11.5,11.5,27,8.5,1,0.25,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,1.0,7,1.75,0,0.0,0.0,0.7,4.6,1.15,0.95,1.37,1.69,4,0,0,0,0,0.0,0.0,0.95,6.6,1.65,1.6,1.91,2.3,4,0,0,0,0,0.0,0.0,1.35,8.6,2.15,1.85,2.53,2.87,4,0,0,0,0,0.0,0.0,1.61
Jameson Williams ,DET,WR,5.0,6,1,0.17,9,1.5,41,6.83,41.0,41,6.83,3,0.5,1,0.17,1,0.17,40,6.67,40.0,0,0.0,2,0.33,10,1.67,0,0.0,0.0,0.85,14.1,2.35,0.0,4.12,2.62,5,0,1,0,0,0.2,0.0,1.22,14.6,2.43,0.0,4.31,2.76,5,1,0,0,0,0.0,0.0,1.19,15.1,2.52,0.0,4.5,2.91,5,1,0,0,0,0.0,0.0,1.25
Kyle Philips ,TEN,WR,2.0,4,8,2.0,13,3.25,78,19.5,9.75,21,8.25,2,0.5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,2.0,13,3.25,2,0.5,0.25,0.7,3.8,0.95,0.35,2.6,1.19,4,0,0,0,0,0.0,0.0,0.71,7.8,1.95,0.6,3.87,2.28,3,1,0,0,0,0.0,0.0,1.13,11.8,2.95,0.85,5.19,3.29,3,1,0,0,0,0.0,0.0,1.53
Dee Eskridge ,SEA,WR,5.0,9,7,0.78,13,1.44,58,6.44,8.29,16,3.89,0,0.0,0,0.0,2,0.22,10,1.11,5.0,0,0.0,9,1.0,15,1.67,0,0.0,0.0,1.0,6.8,0.76,0.3,1.29,1.13,9,0,0,0,0,0.0,0.0,0.81,10.3,1.14,0.5,1.73,1.63,9,0,0,0,0,0.0,0.0,1.13,13.8,1.53,1.0,2.2,2.12,9,0,0,0,0,0.0,0.0,1.57
Tylan Wallace ,BAL,WR,7.0,6,4,0.67,7,1.17,33,5.5,8.25,12,5.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,0.67,7,1.17,0,0.0,0.0,0.85,3.3,0.55,0.6,0.5,1.04,6,0,0,0,0,0.0,0.0,0.72,5.3,0.88,1.1,0.73,1.56,6,0,0,0,0,0.0,0.0,1.11,7.3,1.22,1.6,0.98,2.06,6,0,0,0,0,0.0,0.0,1.49
Simi Fehoko ,DAL,WR,5.0,3,3,1.0,4,1.33,24,8.0,8.0,12,6.33,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,1.0,4,1.33,0,0.0,0.0,0.6,2.4,0.8,1.2,0.69,1.39,3,0,0,0,0,0.0,0.0,0.78,3.9,1.3,1.7,1.15,2.05,3,0,0,0,0,0.0,0.0,1.1,5.4,1.8,2.2,1.64,2.68,3,0,0,0,0,0.0,0.0,1.4
Michael Woods II ,CLE,WR,8.0,8,5,0.62,10,1.25,45,5.62,9.0,15,5.62,0,0.0,0,0.0,1,0.12,-5,-0.62,-5.0,0,0.0,6,0.75,11,1.38,0,0.0,0.0,0.95,4.0,0.5,0.25,0.67,0.88,8,0,0,0,0,0.0,0.0,0.62,6.5,0.81,0.7,0.85,1.38,8,0,0,0,0,0.0,0.0,1.03,9.0,1.12,1.2,1.07,1.86,8,0,0,0,0,0.0,0.0,1.45
