Player,TEAM,POS,DPCHT,G,rec_REC,rec_REC_mean,rec_TGT,rec_TGT_mean,rec_YDS,rec_YDS_mean,rec_Y/R,rec_LG,rec_LG_mean,rec_20,rec_20_mean,rec_TD,rec_TD_mean,rush_ATT,rush_ATT_mean,rush_YDS,rush_YDS_mean,rush_Y/A,rush_TD,rush_TD_mean,TOU,TOU_mean,OPP,OPP_mean,FL,FL_mean,FL/T,INJCOR,FPTS,FPTS_mean,FPTS_median,FPTS_std,FPTS_adj,FPTS_bad,FPTS_poor,FPTS_okay,FPTS_good,FPTS_great,FPTS_QSRat,FPTS_GSRat,FPTS_Score,HALF,HALF_mean,HALF_median,HALF_std,HALF_adj,HALF_bad,HALF_poor,HALF_okay,HALF_good,HALF_great,HALF_QSRat,HALF_GSRat,HALF_Score,PPR,PPR_mean,PPR_median,PPR_std,PPR_adj,PPR_bad,PPR_poor,PPR_okay,PPR_good,PPR_great,PPR_QSRat,PPR_GSRat,PPR_Score
Jesper Horsted ,LV,TE,3.0,6,8,1.33,10,1.67,87,14.5,10.88,20,10.83,1,0.17,1,0.17,0,0.0,0,0.0,0.0,0,0.0,8,1.33,10,1.67,1,0.17,0.12,0.85,12.7,2.12,1.2,3.23,2.26,4,1,1,0,0,0.2,0.0,1.54,16.7,2.78,1.7,3.5,3.01,4,1,1,0,0,0.2,0.0,2.02,20.7,3.45,2.2,3.87,3.76,4,2,0,0,0,0.0,0.0,2.41
Maxx Williams ,FA,TE,48.5,16,15,0.94,19,1.19,202,12.62,13.47,28,11.25,5,0.31,1,0.06,0,0.0,0,0.0,0.0,0,0.0,15,0.94,19,1.19,0,0.0,0.0,1.0,26.2,1.64,1.05,2.31,1.9,14,1,1,0,0,0.07,0.0,1.48,33.7,2.11,1.55,2.66,2.44,14,1,1,0,0,0.07,0.0,1.95,41.2,2.58,2.05,3.02,2.98,14,1,1,0,0,0.07,0.0,2.42
Robert Tonyan ,CHI,TE,1.0,11,10,0.91,15,1.36,100,9.09,10.0,28,8.82,2,0.18,1,0.09,0,0.0,0,0.0,0.0,0,0.0,10,0.91,15,1.36,0,0.0,0.0,1.0,16.0,1.45,0.8,2.12,1.72,10,0,1,0,0,0.1,0.0,1.32,21.0,1.91,1.6,2.22,2.31,10,1,0,0,0,0.0,0.0,1.9,26.0,2.36,2.1,2.37,2.91,10,1,0,0,0,0.0,0.0,2.39
Anthony Firkser ,FA,TE,37.5,15,14,0.93,24,1.6,204,13.6,14.57,39,10.6,6,0.4,1,0.07,0,0.0,0,0.0,0.0,0,0.0,14,0.93,24,1.6,0,0.0,0.0,1.0,26.4,1.76,0.5,2.65,1.97,12,2,1,0,0,0.07,0.0,1.31,33.4,2.23,1.0,3.13,2.48,12,2,1,0,0,0.07,0.0,1.76,40.4,2.69,1.5,3.64,2.98,12,2,1,0,0,0.07,0.0,2.21
Marcedes Lewis ,FA,TE,48.5,16,15,0.94,19,1.19,156,9.75,10.4,25,7.19,2,0.12,1,0.06,0,0.0,0,0.0,0.0,0,0.0,15,0.94,19,1.19,0,0.0,0.0,1.0,21.6,1.35,0.85,1.8,1.67,14,2,0,0,0,0.0,0.0,1.25,29.1,1.82,1.35,2.03,2.25,14,2,0,0,0,0.0,0.0,1.74,36.6,2.29,1.85,2.31,2.84,14,2,0,0,0,0.0,0.0,2.23
Joshua Perkins ,FA,TE,26.0,5,9,1.8,13,2.6,87,17.4,9.67,24,7.4,1,0.2,1,0.2,0,0.0,0,0.0,0.0,0,0.0,9,1.8,13,2.6,0,0.0,0.0,0.78,14.7,2.94,0.0,4.78,2.84,3,1,0,1,0,0.25,0.33,1.36,19.2,3.84,0.0,5.78,3.66,3,1,0,1,0,0.25,0.33,1.65,23.7,4.74,0.0,6.86,4.47,3,1,0,1,0,0.25,0.33,1.93
Nick Vannett ,NYG,TE,3.0,16,17,1.06,22,1.38,166,10.38,9.76,18,7.69,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,17,1.06,22,1.38,0,0.0,0.0,1.0,16.6,1.04,0.75,1.13,1.44,15,1,0,0,0,0.0,0.0,1.12,25.1,1.57,1.25,1.72,2.03,15,1,0,0,0,0.0,0.0,1.61,33.6,2.1,1.75,2.32,2.6,15,0,1,0,0,0.07,0.0,2.13
Jesse James ,FA,TE,35.0,16,16,1.0,27,1.69,142,8.88,8.88,23,7.19,1,0.06,0,0.0,0,0.0,0,0.0,0.0,0,0.0,16,1.0,27,1.69,0,0.0,0.0,1.0,14.2,0.89,0.7,0.93,1.29,15,1,0,0,0,0.0,0.0,1.07,22.2,1.39,1.25,1.33,1.91,15,1,0,0,0,0.0,0.0,1.59,30.2,1.89,1.75,1.78,2.5,15,1,0,0,0,0.0,0.0,2.08
Nick O'Leary ,FA,TE,42.0,12,13,1.08,18,1.5,109,9.08,8.38,19,5.83,0,0.0,1,0.08,0,0.0,0,0.0,0.0,0,0.0,13,1.08,18,1.5,0,0.0,0.0,1.0,16.9,1.41,0.45,2.62,1.58,10,1,1,0,0,0.09,0.0,1.11,23.4,1.95,0.95,3.27,2.14,10,1,1,0,0,0.09,0.0,1.59,29.9,2.49,1.45,3.94,2.7,10,1,1,0,0,0.09,0.0,2.06
Jeff Heuerman ,FA,TE,44.0,14,14,1.0,20,1.43,114,8.14,8.14,26,5.5,1,0.07,1,0.07,0,0.0,0,0.0,0.0,0,0.0,14,1.0,20,1.43,0,0.0,0.0,1.0,17.4,1.24,0.55,1.86,1.52,13,0,1,0,0,0.08,0.0,1.11,24.4,1.74,0.8,2.2,2.12,12,2,0,0,0,0.0,0.0,1.46,31.4,2.24,1.05,2.66,2.68,12,2,0,0,0,0.0,0.0,1.82
Luke Willson ,FA,TE,51.0,9,8,0.89,10,1.11,79,8.78,9.88,17,6.78,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,0.89,10,1.11,0,0.0,0.0,1.0,7.9,0.88,0.7,0.99,1.26,9,0,0,0,0,0.0,0.0,0.99,11.9,1.32,1.2,1.44,1.78,9,0,0,0,0,0.0,0.0,1.45,15.9,1.77,1.7,1.9,2.3,9,0,0,0,0,0.0,0.0,1.91
Tommy Sweeney ,NYG,TE,2.0,6,8,1.33,13,2.17,114,19.0,14.25,29,9.0,3,0.5,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,1.33,13,2.17,0,0.0,0.0,0.85,11.4,1.9,0.15,3.11,2.05,4,1,1,0,0,0.2,0.0,1.1,15.4,2.57,0.4,4.08,2.67,4,1,1,0,0,0.2,0.0,1.44,19.4,3.23,0.65,5.06,3.29,4,1,1,0,0,0.2,0.0,1.77
Adam Shaheen ,FA,TE,36.0,8,9,1.12,13,1.62,74,9.25,8.22,18,6.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,9,1.12,13,1.62,1,0.12,0.11,0.95,7.4,0.92,0.65,1.88,1.13,7,1,0,0,0,0.0,0.0,0.92,11.9,1.49,1.15,2.35,1.78,7,1,0,0,0,0.0,0.0,1.41,16.4,2.05,1.65,2.85,2.41,6,2,0,0,0,0.0,0.0,1.9
David Njoku ,CLE,TE,2.0,4,5,1.25,10,2.5,41,10.25,8.2,18,5.5,0,0.0,1,0.25,0,0.0,0,0.0,0.0,0,0.0,5,1.25,10,2.5,0,0.0,0.0,0.7,10.1,2.52,0.2,4.79,2.44,3,0,1,0,0,0.33,0.0,1.12,12.6,3.15,0.45,5.72,3.01,3,0,1,0,0,0.33,0.0,1.38,15.1,3.78,0.7,6.65,3.59,3,0,0,1,0,0.33,0.33,1.7
Ross Travis ,FA,TE,32.0,3,4,1.33,6,2.0,51,17.0,12.75,25,15.0,1,0.33,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,1.33,6,2.0,1,0.33,0.25,0.6,3.1,1.03,1.1,0.9,1.52,3,0,0,0,0,0.0,0.0,0.83,5.1,1.7,2.1,0.96,2.54,3,0,0,0,0,0.0,0.0,1.38,7.1,2.37,2.9,1.1,3.53,3,0,0,0,0,0.0,0.0,1.86
Eric Saubert ,MIA,TE,1.0,2,2,1.0,3,1.5,21,10.5,10.5,11,10.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,1.0,3,1.5,0,0.0,0.0,0.48,2.1,1.05,1.05,0.07,2.91,2,0,0,0,0,0.0,0.0,0.92,3.1,1.55,1.55,0.07,4.45,2,0,0,0,0,0.0,0.0,1.36,4.1,2.05,2.05,0.07,6.07,2,0,0,0,0,0.0,0.0,1.82
Seth DeValve ,FA,TE,42.0,12,12,1.0,18,1.5,140,11.67,11.67,20,6.75,1,0.08,0,0.0,0,0.0,0,0.0,0.0,0,0.0,12,1.0,18,1.5,0,0.0,0.0,1.0,14.0,1.17,0.2,1.65,1.47,10,2,0,0,0,0.0,0.0,0.9,20.0,1.67,0.45,2.31,2.0,10,2,0,0,0,0.0,0.0,1.25,26.0,2.17,0.7,2.97,2.52,10,2,0,0,0,0.0,0.0,1.6
Derek Carrier ,FA,TE,47.0,16,13,0.81,19,1.19,108,6.75,8.31,25,5.19,2,0.12,1,0.06,1,0.06,27,1.69,27.0,0,0.0,14,0.88,20,1.25,0,0.0,0.0,1.0,19.5,1.22,0.2,1.91,1.48,14,1,1,0,0,0.07,0.0,0.92,26.0,1.62,0.45,2.3,1.95,14,1,1,0,0,0.07,0.0,1.24,32.5,2.03,0.7,2.73,2.41,14,1,1,0,0,0.07,0.0,1.56
Virgil Green ,FA,TE,58.0,15,9,0.6,13,0.87,78,5.2,8.67,15,5.2,0,0.0,1,0.07,0,0.0,0,0.0,0.0,0,0.0,9,0.6,13,0.87,0,0.0,0.0,1.0,13.8,0.92,0.4,1.85,1.13,14,0,1,0,0,0.07,0.0,0.81,18.3,1.22,0.9,1.97,1.52,14,0,1,0,0,0.07,0.0,1.21,22.8,1.52,1.4,2.12,1.93,14,1,0,0,0,0.0,0.0,1.58
Hale Hentges ,FA,TE,46.0,11,8,0.73,14,1.27,103,9.36,12.88,24,5.36,2,0.18,1,0.09,0,0.0,0,0.0,0.0,0,0.0,8,0.73,14,1.27,0,0.0,0.0,1.0,16.3,1.48,0.0,3.06,1.6,9,1,1,0,0,0.1,0.0,0.9,20.3,1.85,0.0,3.6,1.98,9,0,2,0,0,0.22,0.0,1.13,24.3,2.21,0.0,4.16,2.36,9,0,2,0,0,0.22,0.0,1.3
Troy Fumagalli ,FA,TE,59.0,11,6,0.55,9,0.82,38,3.45,6.33,9,3.45,0,0.0,1,0.09,0,0.0,0,0.0,0.0,0,0.0,6,0.55,9,0.82,0,0.0,0.0,1.0,9.8,0.89,0.3,1.83,1.09,10,1,0,0,0,0.0,0.0,0.71,12.8,1.16,0.8,1.97,1.45,10,1,0,0,0,0.0,0.0,1.1,15.8,1.44,1.3,2.13,1.82,10,1,0,0,0,0.0,0.0,1.48
Ian Thomas ,CAR,TE,2.0,16,16,1.0,30,1.88,136,8.5,8.5,19,4.19,0,0.0,1,0.06,0,0.0,0,0.0,0.0,0,0.0,16,1.0,30,1.88,0,0.0,0.0,1.0,19.6,1.23,0.0,2.92,1.34,15,0,0,1,0,0.07,0.07,0.84,27.6,1.72,0.0,3.63,1.85,14,1,0,1,0,0.07,0.07,1.07,35.6,2.22,0.0,4.37,2.35,14,1,0,1,0,0.07,0.07,1.3
Ross Dwelley ,SF,TE,2.0,16,15,0.94,22,1.38,91,5.69,6.07,25,3.31,1,0.06,2,0.12,0,0.0,0,0.0,0.0,0,0.0,15,0.94,22,1.38,0,0.0,0.0,1.0,21.1,1.32,0.0,3.39,1.39,15,0,0,1,0,0.07,0.07,0.81,28.6,1.79,0.0,3.96,1.87,14,1,0,1,0,0.07,0.07,1.03,36.1,2.26,0.0,4.58,2.36,13,2,0,1,0,0.07,0.08,1.25
Taysom Hill ,NO,TE,1.0,16,19,1.19,22,1.38,234,14.62,12.32,45,11.56,8,0.5,6,0.38,27,1.69,156,9.75,5.78,1,0.06,46,2.88,49,3.06,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.31,9.5,0.59,0.5,0.42,1.09,16,0,0,0,0,0.0,0.0,1.02,19.0,1.19,1.0,0.83,1.9,16,0,0,0,0,0.0,0.0,1.61
Jaeden Graham ,FA,TE,63.0,16,9,0.56,10,0.62,149,9.31,16.56,53,7.5,6,0.38,1,0.06,0,0.0,0,0.0,0.0,0,0.0,9,0.56,10,0.62,0,0.0,0.0,1.0,20.9,1.31,0.0,2.75,1.45,14,1,1,0,0,0.07,0.0,0.75,25.4,1.59,0.0,3.27,1.75,14,1,0,1,0,0.07,0.07,0.9,29.9,1.87,0.0,3.79,2.05,14,1,0,1,0,0.07,0.07,1.03
Tyler Kroft ,FA,TE,50.0,12,6,0.5,14,1.17,71,5.92,11.83,20,4.92,1,0.08,1,0.08,0,0.0,0,0.0,0.0,0,0.0,6,0.5,14,1.17,0,0.0,0.0,1.0,13.1,1.09,0.0,2.2,1.28,10,1,1,0,0,0.09,0.0,0.74,16.1,1.34,0.0,2.42,1.59,10,1,1,0,0,0.09,0.0,0.88,19.1,1.59,0.0,2.66,1.9,10,2,0,0,0,0.0,0.0,0.97
Stephen Carlson ,FA,TE,60.0,9,5,0.56,7,0.78,51,5.67,10.2,21,4.89,1,0.11,1,0.11,0,0.0,0,0.0,0.0,0,0.0,5,0.56,7,0.78,0,0.0,0.0,1.0,11.1,1.23,0.0,2.28,1.44,8,0,1,0,0,0.12,0.0,0.79,13.6,1.51,0.0,2.51,1.78,8,1,0,0,0,0.0,0.0,0.88,16.1,1.79,0.0,2.77,2.12,8,1,0,0,0,0.0,0.0,1.03
Ben Braunecker ,FA,TE,54.0,11,6,0.55,11,1.0,59,5.36,9.83,18,4.45,0,0.0,1,0.09,0,0.0,0,0.0,0.0,0,0.0,6,0.55,11,1.0,0,0.0,0.0,1.0,11.9,1.08,0.0,2.35,1.25,10,0,1,0,0,0.1,0.0,0.71,14.9,1.35,0.0,2.56,1.58,10,0,1,0,0,0.1,0.0,0.86,17.9,1.63,0.0,2.82,1.92,10,1,0,0,0,0.0,0.0,0.96
Josh Oliver ,MIN,TE,2.0,4,3,0.75,6,1.5,15,3.75,5.0,6,3.75,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.75,6,1.5,0,0.0,0.0,0.7,1.5,0.38,0.45,0.26,0.75,4,0,0,0,0,0.0,0.0,0.48,3.0,0.75,0.95,0.51,1.31,4,0,0,0,0,0.0,0.0,0.82,4.5,1.12,1.45,0.75,1.84,4,0,0,0,0,0.0,0.0,1.14
Andrew Beck ,HOU,TE,1.0,16,9,0.56,12,0.75,90,5.62,10.0,29,5.38,1,0.06,1,0.06,1,0.06,3,0.19,3.0,0,0.0,10,0.62,13,0.81,0,0.0,0.0,1.0,15.5,0.97,0.0,1.77,1.2,15,0,1,0,0,0.07,0.0,0.65,20.0,1.25,0.0,2.07,1.54,15,0,1,0,0,0.07,0.0,0.81,24.5,1.53,0.0,2.38,1.88,15,1,0,0,0,0.0,0.0,0.93
Clive Walford ,FA,TE,54.0,8,4,0.5,8,1.0,57,7.12,14.25,19,5.25,0,0.0,0,0.0,0,0.0,4,0.5,inf,0,0.0,4,0.5,8,1.0,0,0.0,0.0,0.95,6.1,0.76,0.2,1.19,1.04,7,1,0,0,0,0.0,0.0,0.63,8.1,1.01,0.2,1.56,1.34,7,1,0,0,0,0.0,0.0,0.76,10.1,1.26,0.2,1.93,1.64,7,1,0,0,0,0.0,0.0,0.88
MyCole Pruitt ,FA,TE,68.0,16,6,0.38,8,0.5,90,5.62,15.0,42,5.25,4,0.25,1,0.06,0,0.0,0,0.0,0.0,0,0.0,6,0.38,8,0.5,0,0.0,0.0,1.0,15.0,0.94,0.0,2.05,1.12,14,1,1,0,0,0.07,0.0,0.59,18.0,1.12,0.0,2.36,1.34,14,1,1,0,0,0.07,0.0,0.69,21.0,1.31,0.0,2.67,1.57,14,1,1,0,0,0.07,0.0,0.79
Daniel Brown ,FA,TE,61.0,16,7,0.44,11,0.69,72,4.5,10.29,24,4.0,2,0.12,1,0.06,0,0.0,0,0.0,0.0,0,0.0,7,0.44,11,0.69,0,0.0,0.0,1.0,13.2,0.82,0.0,2.08,0.98,14,1,1,0,0,0.07,0.0,0.54,16.7,1.04,0.0,2.33,1.25,14,1,1,0,0,0.07,0.0,0.66,20.2,1.26,0.0,2.61,1.52,14,1,1,0,0,0.07,0.0,0.78
Jordan Matthews ,FA,TE,13.0,3,4,1.33,12,4.0,33,11.0,8.25,10,5.33,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,1.33,12,4.0,0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0.0,0.0,0.24,2.0,0.67,0.5,0.76,1.05,3,0,0,0,0,0.0,0.0,0.66,4.0,1.33,1.0,1.53,1.83,3,0,0,0,0,0.0,0.0,1.01
Mo Alie-Cox ,IND,TE,1.0,16,8,0.5,11,0.69,93,5.81,11.62,21,5.25,1,0.06,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,0.5,11,0.69,0,0.0,0.0,1.0,9.3,0.58,0.0,0.83,0.87,16,0,0,0,0,0.0,0.0,0.46,13.3,0.83,0.0,1.13,1.19,16,0,0,0,0,0.0,0.0,0.61,17.3,1.08,0.0,1.43,1.51,16,0,0,0,0,0.0,0.0,0.75
Blake Bell ,KC,TE,2.0,15,8,0.53,15,1.0,67,4.47,8.38,30,3.4,2,0.13,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,0.53,15,1.0,0,0.0,0.0,1.0,6.7,0.45,0.0,1.09,0.63,14,1,0,0,0,0.0,0.0,0.38,10.7,0.71,0.0,1.4,0.97,14,1,0,0,0,0.0,0.0,0.54,14.7,0.98,0.0,1.73,1.31,14,1,0,0,0,0.0,0.0,0.69
J.P. Holtz ,FA,TE,65.0,15,7,0.47,8,0.53,91,6.07,13.0,30,4.4,2,0.13,0,0.0,0,0.0,0,0.0,0.0,0,0.0,7,0.47,8,0.53,0,0.0,0.0,1.0,9.1,0.61,0.0,1.48,0.79,14,1,0,0,0,0.0,0.0,0.41,12.6,0.84,0.0,1.87,1.06,14,1,0,0,0,0.0,0.0,0.53,16.1,1.07,0.0,2.27,1.34,14,1,0,0,0,0.0,0.0,0.65
Luke Stocker ,FA,TE,57.0,15,8,0.53,14,0.93,53,3.53,6.62,18,3.07,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,0.53,14,0.93,0,0.0,0.0,1.0,5.3,0.35,0.0,0.58,0.58,15,0,0,0,0,0.0,0.0,0.35,9.3,0.62,0.0,0.93,0.93,15,0,0,0,0,0.0,0.0,0.51,13.3,0.89,0.0,1.32,1.26,15,0,0,0,0,0.0,0.0,0.66
Durham Smythe ,MIA,TE,2.0,16,7,0.44,14,0.88,65,4.06,9.29,24,3.38,1,0.06,0,0.0,0,0.0,0,0.0,0.0,0,0.0,7,0.44,14,0.88,0,0.0,0.0,1.0,6.5,0.41,0.0,0.76,0.62,16,0,0,0,0,0.0,0.0,0.37,10.0,0.62,0.0,1.08,0.91,16,0,0,0,0,0.0,0.0,0.5,13.5,0.84,0.0,1.42,1.18,16,0,0,0,0,0.0,0.0,0.62
Jeff Driskel ,FA,TE,2.0,4,1,0.25,1,0.25,6,1.5,6.0,6,1.5,0,0.0,0,0.0,22,5.5,151,37.75,6.86,1,0.25,23,5.75,23,5.75,0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0.0,0.0,0.4,0.5,0.12,0.0,0.25,0.26,4,0,0,0,0,0.0,0.0,0.48,1.0,0.25,0.0,0.5,0.45,4,0,0,0,0,0.0,0.0,0.54
Drew Sample ,FA,TE,62.0,9,5,0.56,6,0.67,30,3.33,6.0,21,3.0,1,0.11,0,0.0,0,0.0,0,0.0,0.0,0,0.0,5,0.56,6,0.67,0,0.0,0.0,1.0,3.0,0.33,0.0,0.82,0.5,9,0,0,0,0,0.0,0.0,0.29,5.5,0.61,0.0,1.14,0.88,9,0,0,0,0,0.0,0.0,0.46,8.0,0.89,0.0,1.47,1.23,9,0,0,0,0,0.0,0.0,0.62
Tyler Conklin ,NYJ,TE,2.0,16,8,0.5,10,0.62,58,3.62,7.25,20,2.81,1,0.06,0,0.0,0,0.0,0,0.0,0.0,0,0.0,8,0.5,10,0.62,0,0.0,0.0,1.0,5.8,0.36,0.0,0.77,0.55,16,0,0,0,0,0.0,0.0,0.31,9.8,0.61,0.0,1.2,0.87,16,0,0,0,0,0.0,0.0,0.45,13.8,0.86,0.0,1.65,1.16,16,0,0,0,0,0.0,0.0,0.59
Lee Smith ,FA,TE,75.0,16,4,0.25,5,0.31,31,1.94,7.75,9,1.94,0,0.0,1,0.06,0,0.0,0,0.0,0.0,0,0.0,4,0.25,5,0.31,0,0.0,0.0,1.0,9.1,0.57,0.0,1.69,0.71,15,0,1,0,0,0.07,0.0,0.39,11.1,0.69,0.0,1.83,0.88,15,1,0,0,0,0.0,0.0,0.43,13.1,0.82,0.0,1.99,1.05,15,1,0,0,0,0.0,0.0,0.51
Deon Yelder ,FA,TE,71.0,10,3,0.3,4,0.4,50,5.0,16.67,24,3.1,1,0.1,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.3,4,0.4,0,0.0,0.0,1.0,5.0,0.5,0.0,1.35,0.66,9,1,0,0,0,0.0,0.0,0.34,6.5,0.65,0.0,1.68,0.84,9,1,0,0,0,0.0,0.0,0.42,8.0,0.8,0.0,2.0,1.03,9,1,0,0,0,0.0,0.0,0.5
J.J. Arcega-Whiteside ,FA,TE,45.0,16,10,0.62,22,1.38,169,10.56,16.9,30,8.56,5,0.31,1,0.06,0,0.0,0,0.0,0.0,0,0.0,10,0.62,22,1.38,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0,0,0,0,0.0,0.0,0.14,5.0,0.31,0.0,0.4,0.58,16,0,0,0,0,0.0,0.0,0.4,10.0,0.62,0.0,0.81,1.01,16,0,0,0,0,0.0,0.0,0.59
Lance Kendricks ,FA,TE,64.0,12,3,0.25,7,0.58,50,4.17,16.67,24,3.08,1,0.08,0,0.0,0,0.0,0,0.0,0.0,0,0.0,3,0.25,7,0.58,0,0.0,0.0,1.0,5.0,0.42,0.0,1.1,0.58,11,1,0,0,0,0.0,0.0,0.32,6.5,0.54,0.0,1.41,0.74,11,1,0,0,0,0.0,0.0,0.39,8.0,0.67,0.0,1.72,0.89,11,1,0,0,0,0.0,0.0,0.46
Chris Herndon IV ,FA,TE,54.0,2,1,0.5,2,1.0,7,3.5,7.0,7,3.5,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.5,2,1.0,0,0.0,0.0,0.48,0.7,0.35,0.35,0.49,0.6,2,0,0,0,0,0.0,0.0,0.25,1.2,0.6,0.6,0.85,0.92,2,0,0,0,0,0.0,0.0,0.38,1.7,0.85,0.85,1.2,1.24,2,0,0,0,0,0.0,0.0,0.5
Cethan Carter ,FA,TE,80.0,15,2,0.13,3,0.2,13,0.87,6.5,8,0.53,0,0.0,1,0.07,0,0.0,0,0.0,0.0,0,0.0,2,0.13,3,0.2,0,0.0,0.0,1.0,7.3,0.49,0.0,1.88,0.59,14,0,1,0,0,0.07,0.0,0.32,8.3,0.55,0.0,2.14,0.68,14,0,1,0,0,0.07,0.0,0.36,9.3,0.62,0.0,2.4,0.76,14,0,1,0,0,0.07,0.0,0.4
Tanner Hudson ,CIN,TE,1.0,9,2,0.22,5,0.56,26,2.89,13.0,14,2.89,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.22,5,0.56,0,0.0,0.0,1.0,2.6,0.29,0.0,0.58,0.47,9,0,0,0,0,0.0,0.0,0.27,3.6,0.4,0.0,0.8,0.63,9,0,0,0,0,0.0,0.0,0.34,4.6,0.51,0.0,1.02,0.78,9,0,0,0,0,0.0,0.0,0.41
Pharaoh Brown ,FA,TE,73.5,9,2,0.22,3,0.33,27,3.0,13.5,18,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.22,3,0.33,0,0.0,0.0,1.0,2.7,0.3,0.0,0.64,0.48,9,0,0,0,0,0.0,0.0,0.25,3.7,0.41,0.0,0.85,0.63,9,0,0,0,0,0.0,0.0,0.32,4.7,0.52,0.0,1.06,0.79,9,0,0,0,0,0.0,0.0,0.39
Johnny Mundt ,MIN,TE,3.0,14,4,0.29,7,0.5,26,1.86,6.5,9,1.43,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,4,0.29,7,0.5,0,0.0,0.0,1.0,2.6,0.19,0.0,0.45,0.32,14,0,0,0,0,0.0,0.0,0.2,4.6,0.33,0.0,0.74,0.52,14,0,0,0,0,0.0,0.0,0.29,6.6,0.47,0.0,1.04,0.71,14,0,0,0,0,0.0,0.0,0.37
Isaac Nauta ,FA,TE,68.0,6,2,0.33,3,0.5,13,2.17,6.5,10,2.17,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.33,3,0.5,0,0.0,0.0,0.85,1.3,0.22,0.0,0.4,0.39,6,0,0,0,0,0.0,0.0,0.19,2.3,0.38,0.0,0.63,0.64,6,0,0,0,0,0.0,0.0,0.28,3.3,0.55,0.0,0.88,0.87,6,0,0,0,0,0.0,0.0,0.37
Trevon Wesco ,FA,TE,78.0,16,2,0.12,3,0.19,47,2.94,23.5,32,2.94,2,0.12,0,0.0,1,0.06,2,0.12,2.0,0,0.0,3,0.19,4,0.25,0,0.0,0.0,1.0,4.9,0.31,0.0,0.88,0.45,15,1,0,0,0,0.0,0.0,0.23,5.9,0.37,0.0,1.04,0.54,16,0,0,0,0,0.0,0.0,0.27,6.9,0.43,0.0,1.21,0.63,16,0,0,0,0,0.0,0.0,0.31
Scott Simonson ,FA,TE,73.5,6,2,0.33,2,0.33,11,1.83,5.5,10,1.83,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,2,0.33,2,0.33,0,0.0,0.0,0.85,1.1,0.18,0.0,0.4,0.33,6,0,0,0,0,0.0,0.0,0.15,2.1,0.35,0.0,0.61,0.59,6,0,0,0,0,0.0,0.0,0.25,3.1,0.52,0.0,0.85,0.82,6,0,0,0,0,0.0,0.0,0.34
Sean Culkin ,FA,TE,68.0,4,1,0.25,2,0.5,12,3.0,12.0,12,3.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.25,2,0.5,0,0.0,0.0,0.7,1.2,0.3,0.0,0.6,0.49,4,0,0,0,0,0.0,0.0,0.19,1.7,0.42,0.0,0.85,0.65,4,0,0,0,0,0.0,0.0,0.24,2.2,0.55,0.0,1.1,0.82,4,0,0,0,0,0.0,0.0,0.29
Xavier Grimble ,FA,TE,54.0,3,1,0.33,3,1.0,3,1.0,3.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.33,3,1.0,0,0.0,0.0,0.6,0.3,0.1,0.0,0.17,0.22,3,0,0,0,0,0.0,0.0,0.12,0.8,0.27,0.0,0.46,0.48,3,0,0,0,0,0.0,0.0,0.19,1.3,0.43,0.0,0.75,0.71,3,0,0,0,0,0.0,0.0,0.25
Jordan Thomas ,FA,TE,68.0,6,1,0.17,3,0.5,8,1.33,8.0,8,1.33,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,0.17,3,0.5,0,0.0,0.0,0.85,0.8,0.13,0.0,0.33,0.25,6,0,0,0,0,0.0,0.0,0.14,1.3,0.22,0.0,0.53,0.38,6,0,0,0,0,0.0,0.0,0.19,1.8,0.3,0.0,0.73,0.5,6,0,0,0,0,0.0,0.0,0.23
