,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Ricky Seals-Jones (FA),2020,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Evan Baylis (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2020,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (KC),2020,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
James O'Shaughnessy (FA),2020,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Harrison Bryant (CLE),2020,7,4,5,56,14.0,35,2,2,0,0,0,0,17.6
Rob Gronkowski (FA),2020,7,5,8,62,12.4,26,2,1,0,0,0,0,12.2
Logan Thomas (WAS),2020,7,4,4,60,15.0,26,1,1,0,0,0,0,12.0
T.J. Hockenson (MIN),2020,7,5,6,59,11.8,16,0,1,0,0,0,0,11.9
Darren Waller (NYG),2020,7,6,9,50,8.3,14,0,1,0,0,0,0,11.0
Jared Cook (FA),2020,7,3,4,32,10.7,22,1,1,0,0,0,0,9.2
Gerald Everett (LAC),2020,7,4,5,28,7.0,16,0,1,0,0,0,0,8.8
Virgil Green (FA),2020,7,1,2,26,26.0,26,1,1,0,0,0,0,8.6
Richard Rodgers (FA),2020,7,6,8,85,14.2,30,2,0,0,0,0,0,8.5
Donald Parham Jr. (LAC),2020,7,1,1,22,22.0,22,1,1,0,0,0,0,8.2
David Njoku (CLE),2020,7,2,3,20,10.0,16,0,1,0,0,0,0,8.0
Hayden Hurst (CAR),2020,7,6,7,68,11.3,17,0,0,0,0,0,0,6.8
Tyler Kroft (FA),2020,7,4,4,64,16.0,38,2,0,0,0,0,0,6.4
Jace Sternberger (FA),2020,7,1,1,3,3.0,3,0,1,0,0,0,0,6.3
Albert Okwuegbunam (DEN),2020,7,7,7,60,8.6,17,0,0,0,0,0,0,6.0
Dan Arnold (FA),2020,7,2,3,57,28.5,41,3,0,0,0,0,0,5.7
George Kittle (SF),2020,7,5,7,55,11.0,15,0,0,0,0,0,0,5.5
Drew Sample (FA),2020,7,5,6,52,10.4,16,0,0,0,0,0,0,5.2
Eric Ebron (FA),2020,7,6,8,50,8.3,22,1,0,0,0,0,0,5.0
Evan Engram (JAC),2020,7,6,9,46,7.7,17,0,0,2,3,0,0,4.9
Johnny Mundt (MIN),2020,7,3,3,48,16.0,34,2,0,0,0,0,0,4.8
Cole Kmet (CHI),2020,7,2,2,45,22.5,38,2,0,0,0,0,0,4.5
Will Dissly (SEA),2020,7,2,4,38,19.0,28,1,0,0,0,0,0,3.8
Noah Fant (SEA),2020,7,3,7,38,12.7,24,1,0,0,0,0,0,3.8
James O'Shaughnessy (FA),2020,7,3,3,32,10.7,22,1,0,0,0,0,0,3.2
Robert Tonyan (CHI),2020,7,2,2,32,16.0,31,2,0,0,0,0,0,3.2
Travis Kelce (KC),2020,7,3,3,31,10.3,17,0,0,0,0,0,0,3.1
Jimmy Graham (FA),2020,7,5,6,31,6.2,14,0,0,0,0,0,0,3.1
Nick Vannett (NYG),2020,7,2,3,25,12.5,19,0,0,0,0,0,0,2.5
Hunter Henry (NE),2020,7,3,7,23,7.7,11,0,0,0,0,0,0,2.3
Dalton Schultz (HOU),2020,7,2,4,22,11.0,14,0,0,0,0,0,0,2.2
Jacob Hollister (FA),2020,7,3,3,22,7.3,17,0,0,0,0,0,0,2.2
Ben Ellefson (MIN),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,2.0
Greg Olsen (FA),2020,7,2,3,18,9.0,13,0,0,0,0,0,0,1.8
Nick Keizer (FA),2020,7,2,2,36,18.0,22,1,0,0,0,0,1,1.6
Demetrius Harris (FA),2020,7,2,3,15,7.5,9,0,0,0,0,0,0,1.5
Vance McDonald (FA),2020,7,2,2,14,7.0,9,0,0,0,0,0,0,1.4
Tanner Hudson (CIN),2020,7,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Ian Thomas (CAR),2020,7,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Jonnu Smith (ATL),2020,7,1,4,9,9.0,9,0,0,0,0,0,0,0.9
Marcedes Lewis (FA),2020,7,1,3,9,9.0,9,0,0,0,0,0,0,0.9
Cameron Brate (FA),2020,7,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Dalton Keene (PHI),2020,7,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Ryan Izzo (FA),2020,7,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Anthony Firkser (FA),2020,7,2,2,7,3.5,4,0,0,0,0,0,0,0.7
Jason Witten (FA),2020,7,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Jeremy Sprinkle (FA),2020,7,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Isaac Nauta (FA),2020,7,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Juwan Johnson (NO),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Adam Trautman (NO),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Reggie Gilliam (BUF),2020,7,1,1,15,15.0,15,0,0,0,0,0,0,0.0
Charlie Woerner (SF),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Sean McKeon (DAL),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deon Yelder (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ross Dwelley (SF),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaeden Graham (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hakeem Butler (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
J.J. Arcega-Whiteside (FA),2020,7,1,1,8,8.0,8,0,0,0,0,0,0,0.0
Kaden Smith (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Herndon IV (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
John Lovett (MIA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Bruce Miller (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Temarrick Hemingway (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2020,7,0,1,0,0.0,0,0,0,1,6,0,0,0.0
Colin Thompson (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharaoh Brown (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Saubert (MIA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jason Croom (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Evan Baylis (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Hill (FA),2020,7,1,1,0,0.0,0,0,0,0,0,0,0,0.0
Darren Fells (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesse James (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (KC),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Geoff Swaim (FA),2020,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2020,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Travis Kelce (KC),2020,8,8,12,109,13.6,25,2,1,0,0,0,0,16.9
Jared Cook (FA),2020,8,5,7,51,10.2,16,0,1,0,0,0,0,11.1
Eric Ebron (FA),2020,8,4,5,48,12.0,18,0,1,0,0,0,0,10.8
Rob Gronkowski (FA),2020,8,4,4,41,10.3,18,0,1,0,0,0,0,10.1
Robert Tonyan (CHI),2020,8,5,7,79,15.8,45,3,0,0,0,0,0,7.9
Jack Doyle (FA),2020,8,2,3,18,9.0,11,0,1,0,0,0,0,7.8
Ross Dwelley (SF),2020,8,1,4,16,16.0,16,0,1,0,0,0,0,7.6
Trey Burton (FA),2020,8,3,4,9,3.0,8,0,0,1,2,1,0,7.1
Evan Engram (JAC),2020,8,5,10,61,12.2,30,2,0,1,9,0,0,7.0
Albert Okwuegbunam (DEN),2020,8,1,1,9,9.0,9,0,1,0,0,0,0,6.9
T.J. Hockenson (MIN),2020,8,7,10,65,9.3,15,0,0,0,0,0,0,6.5
Hayden Hurst (CAR),2020,8,5,7,54,10.8,18,0,0,0,0,0,0,5.4
Dalton Schultz (HOU),2020,8,6,8,53,8.8,15,0,0,0,0,0,0,5.3
Noah Fant (SEA),2020,8,7,9,47,6.7,12,0,0,0,0,0,0,4.7
Jace Sternberger (FA),2020,8,3,4,46,15.3,27,1,0,0,0,0,0,4.6
George Kittle (SF),2020,8,2,4,39,19.5,25,1,0,0,0,0,0,3.9
Mo Alie-Cox (IND),2020,8,3,4,37,12.3,15,0,0,0,0,0,0,3.7
Anthony Firkser (FA),2020,8,2,3,36,18.0,26,1,0,0,0,0,0,3.6
Cameron Brate (FA),2020,8,2,2,35,17.5,25,1,0,0,0,0,0,3.5
Hunter Henry (NE),2020,8,4,4,33,8.3,13,0,0,0,0,0,0,3.3
Mark Andrews (BAL),2020,8,3,6,32,10.7,18,0,0,0,0,0,0,3.2
Gerald Everett (LAC),2020,8,5,9,32,6.4,11,0,0,0,0,0,0,3.2
Jonnu Smith (ATL),2020,8,2,2,29,14.5,19,0,0,0,0,0,0,2.9
Ian Thomas (CAR),2020,8,3,3,28,9.3,21,1,0,0,0,0,0,2.8
Darren Waller (NYG),2020,8,5,6,27,5.4,7,0,0,0,0,0,0,2.7
Ryan Izzo (FA),2020,8,2,3,24,12.0,15,0,0,0,0,0,0,2.4
Jesse James (FA),2020,8,1,1,23,23.0,23,1,0,0,0,0,0,2.3
Jason Witten (FA),2020,8,2,2,21,10.5,13,0,0,0,0,0,0,2.1
David Njoku (CLE),2020,8,1,3,19,19.0,19,0,0,0,0,0,0,1.9
Will Dissly (SEA),2020,8,1,1,17,17.0,17,0,0,0,0,0,0,1.7
Durham Smythe (MIA),2020,8,2,2,16,8.0,8,0,0,0,0,0,0,1.6
Irv Smith Jr. (FA),2020,8,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Dallas Goedert (PHI),2020,8,1,1,15,15.0,15,0,0,0,0,0,0,1.5
Tyler Higbee (LAR),2020,8,2,4,14,7.0,13,0,0,0,0,0,0,1.4
Jimmy Graham (FA),2020,8,2,7,13,6.5,11,0,0,0,0,0,0,1.3
Kyle Rudolph (FA),2020,8,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Tyler Kroft (FA),2020,8,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Levine Toilolo (FA),2020,8,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Mike Gesicki (NE),2020,8,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Josh Hill (FA),2020,8,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Jacob Hollister (FA),2020,8,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Chris Manhertz (DEN),2020,8,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Kaden Smith (FA),2020,8,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Deon Yelder (FA),2020,8,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Juwan Johnson (NO),2020,8,1,3,5,5.0,5,0,0,0,0,0,0,0.5
Nick Keizer (FA),2020,8,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Harrison Bryant (CLE),2020,8,3,3,25,8.3,10,0,0,0,0,0,1,0.5
Cole Kmet (CHI),2020,8,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Cethan Carter (FA),2020,8,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Sean McKeon (DAL),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Reggie Gilliam (BUF),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Charlie Woerner (SF),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2020,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jaeden Graham (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.J. Arcega-Whiteside (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Drew Sample (FA),2020,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaac Nauta (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Conklin (NYJ),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2020,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Colby Parkinson (SEA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Adam Trautman (NO),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Sullivan (CAR),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
John Lovett (MIA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Donald Parham Jr. (LAC),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Willson (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Vance McDonald (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Greg Olsen (FA),2020,8,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcedes Lewis (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Richard Rodgers (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Vannett (NYG),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2020,8,2,2,30,15.0,20,1,1,5,35,0,0,0.0
Colin Thompson (FA),2020,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Adam Shaheen (FA),2020,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Antony Auclair (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mason Schreck (HOU),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jason Croom (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Boyle (FA),2020,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2020,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (KC),2020,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Herndon IV (FA),2020,8,1,2,3,3.0,3,0,0,0,0,0,1,-1.7
Travis Kelce (KC),2020,9,10,12,159,15.9,44,5,0,0,0,0,0,15.9
Irv Smith Jr. (FA),2020,9,2,4,10,5.0,9,0,2,0,0,0,0,13.0
Jimmy Graham (FA),2020,9,6,6,55,9.2,24,1,1,0,0,0,0,11.5
Evan Engram (JAC),2020,9,5,10,48,9.6,16,0,1,0,0,0,0,10.8
Adam Trautman (NO),2020,9,3,3,39,13.0,29,1,1,0,0,0,0,9.9
T.J. Hockenson (MIN),2020,9,5,8,39,7.8,11,0,1,0,0,0,0,9.9
Jonnu Smith (ATL),2020,9,2,2,32,16.0,30,2,1,0,0,0,0,9.2
Darren Waller (NYG),2020,9,5,10,22,4.4,8,0,1,0,0,0,0,8.2
Eric Ebron (FA),2020,9,3,6,22,7.3,9,0,1,0,0,0,0,8.2
Darrell Daniels (FA),2020,9,1,1,21,21.0,21,1,1,0,0,0,0,8.1
Josh Hill (FA),2020,9,2,2,14,7.0,11,0,1,0,0,0,0,7.4
Maxx Williams (FA),2020,9,1,1,4,4.0,4,0,1,0,0,0,0,6.4
Hayden Hurst (CAR),2020,9,7,8,62,8.9,24,1,0,0,0,0,0,6.2
Tyler Kroft (FA),2020,9,1,1,1,1.0,1,0,1,0,0,0,0,6.1
Marcedes Lewis (FA),2020,9,1,1,1,1.0,1,0,1,0,0,0,0,6.1
Jacob Hollister (FA),2020,9,5,7,60,12.0,19,0,0,0,0,0,0,6.0
Ross Dwelley (SF),2020,9,3,3,52,17.3,36,2,0,0,0,0,0,5.2
Tyler Eifert (FA),2020,9,4,5,48,12.0,17,0,0,0,0,0,0,4.8
Dalton Schultz (HOU),2020,9,4,7,48,12.0,16,0,0,0,0,0,0,4.8
Nick Boyle (FA),2020,9,4,4,46,11.5,21,1,0,0,0,0,0,4.6
Noah Fant (SEA),2020,9,3,3,45,15.0,32,2,0,0,0,0,0,4.5
Mo Alie-Cox (IND),2020,9,3,3,43,14.3,21,1,0,0,0,0,0,4.3
Mike Gesicki (NE),2020,9,3,4,42,14.0,19,0,0,0,0,0,0,4.2
Kyle Rudolph (FA),2020,9,3,4,40,13.3,22,1,0,0,0,0,0,4.0
Hunter Henry (NE),2020,9,4,7,33,8.3,11,0,0,0,0,0,0,3.3
Ryan Griffin (FA),2020,9,2,2,28,14.0,23,1,0,0,0,0,0,2.8
Logan Thomas (WAS),2020,9,3,6,28,9.3,14,0,0,0,0,0,0,2.8
Will Dissly (SEA),2020,9,1,1,26,26.0,26,1,0,0,0,0,0,2.6
Darren Fells (FA),2020,9,2,2,26,13.0,19,0,0,0,0,0,0,2.6
Mark Andrews (BAL),2020,9,3,5,22,7.3,13,0,0,0,0,0,0,2.2
Anthony Firkser (FA),2020,9,3,6,19,6.3,12,0,0,0,0,0,0,1.9
Jordan Akins (CLE),2020,9,2,4,19,9.5,10,0,0,0,0,0,0,1.9
Durham Smythe (MIA),2020,9,1,1,19,19.0,19,0,0,0,0,0,0,1.9
Dan Arnold (FA),2020,9,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Greg Olsen (FA),2020,9,2,3,13,6.5,8,0,0,0,0,0,0,1.3
Luke Stocker (FA),2020,9,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Nick Vannett (NYG),2020,9,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Jared Cook (FA),2020,9,2,3,30,15.0,19,0,0,0,0,0,1,1.0
James O'Shaughnessy (FA),2020,9,1,2,9,9.0,9,0,0,0,0,0,0,0.9
Kaden Smith (FA),2020,9,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Ian Thomas (CAR),2020,9,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Albert Okwuegbunam (DEN),2020,9,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Trey Burton (FA),2020,9,1,4,6,6.0,6,0,0,0,0,0,0,0.6
Robert Tonyan (CHI),2020,9,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Jordan Reed (FA),2020,9,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Vance McDonald (FA),2020,9,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Rob Gronkowski (FA),2020,9,1,6,2,2.0,2,0,0,0,0,0,0,0.2
Jace Sternberger (FA),2020,9,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Sean McKeon (DAL),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Davis (GB),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Reggie Gilliam (BUF),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Ellefson (MIN),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jaeden Graham (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Helm (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Foster Moreau (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Isaac Nauta (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dawson Knox (BUF),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Keizer (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Herndon IV (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Izzo (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Conklin (NYJ),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deon Yelder (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Charlie Woerner (SF),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cole Kmet (CHI),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
John Lovett (MIA),2020,9,0,0,0,0.0,0,0,0,3,6,0,0,0.0
Donald Parham Jr. (LAC),2020,9,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Demetrius Harris (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jack Doyle (FA),2020,9,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2020,9,1,1,0,0.0,0,0,0,0,0,0,0,0.0
Jason Witten (FA),2020,9,1,1,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Temarrick Hemingway (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2020,9,1,1,21,21.0,21,1,0,7,54,0,0,0.0
Colin Thompson (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharaoh Brown (FA),2020,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Adam Shaheen (FA),2020,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jeremy Sprinkle (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antony Auclair (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cameron Brate (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ross Travis (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesse James (FA),2020,9,1,1,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2020,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (KC),2020,9,1,2,-4,-4.0,0,0,0,0,0,0,0,-0.4
Rob Gronkowski (FA),2020,10,2,3,51,25.5,44,3,1,0,0,0,0,11.1
Cameron Brate (FA),2020,10,3,3,31,10.3,19,0,1,0,0,0,0,9.1
Hunter Henry (NE),2020,10,4,6,30,7.5,17,0,1,0,0,0,0,9.0
Pharaoh Brown (FA),2020,10,2,2,21,10.5,16,0,1,0,0,0,0,8.1
Jonnu Smith (ATL),2020,10,2,6,14,7.0,8,0,0,1,1,1,0,7.5
Durham Smythe (MIA),2020,10,2,2,9,4.5,7,0,1,0,0,0,0,6.9
Colin Thompson (FA),2020,10,1,1,7,7.0,7,0,1,0,0,0,0,6.7
Logan Thomas (WAS),2020,10,4,5,66,16.5,27,1,0,0,0,0,0,6.6
Jordan Reed (FA),2020,10,5,6,62,12.4,26,1,0,0,0,0,0,6.2
Mark Andrews (BAL),2020,10,7,9,61,8.7,13,0,0,0,0,0,0,6.1
Tyler Higbee (LAR),2020,10,3,6,60,20.0,39,2,0,0,0,0,0,6.0
Richard Rodgers (FA),2020,10,4,5,60,15.0,22,1,0,0,0,0,0,6.0
Kyle Rudolph (FA),2020,10,4,5,63,15.8,22,2,0,0,0,0,1,4.3
Mike Gesicki (NE),2020,10,2,5,40,20.0,23,1,0,0,0,0,0,4.0
Eric Ebron (FA),2020,10,2,6,38,19.0,24,1,0,0,0,0,0,3.8
Darren Waller (NYG),2020,10,3,5,37,12.3,24,1,0,0,0,0,0,3.7
Dan Arnold (FA),2020,10,4,4,34,8.5,11,0,0,0,0,0,0,3.4
Greg Olsen (FA),2020,10,2,4,33,16.5,22,1,0,0,0,0,0,3.3
Robert Tonyan (CHI),2020,10,3,4,33,11.0,23,1,0,0,0,0,0,3.3
Dallas Goedert (PHI),2020,10,4,6,33,8.3,12,0,0,0,0,0,0,3.3
Gerald Everett (LAC),2020,10,2,3,27,13.5,16,0,0,0,0,0,0,2.7
Trey Burton (FA),2020,10,3,3,24,8.0,14,0,0,0,0,0,0,2.4
