,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Durham Smythe (MIA),2022,5,1,1,8,8.0,8,0,0,1,1,1,0,6.9
Marcedes Lewis (FA),2022,5,1,1,2,2.0,2,0,1,0,0,0,0,6.2
Hunter Henry (NE),2022,5,4,5,54,13.5,23,1,0,0,0,0,0,5.4
Noah Fant (SEA),2022,5,3,5,49,16.3,32,2,0,0,0,0,0,4.9
Zach Ertz (ARI),2022,5,6,10,48,8.0,11,0,0,0,0,0,0,4.8
Tyler Higbee (LAR),2022,5,7,10,46,6.6,10,0,0,0,0,0,0,4.6
Cole Kmet (CHI),2022,5,4,4,45,11.3,23,1,0,0,0,0,0,4.5
Cade Otton (TB),2022,5,6,7,43,7.2,12,0,0,0,0,0,0,4.3
Zach Gentry (FA),2022,5,5,6,43,8.6,11,0,0,0,0,0,0,4.3
Irv Smith Jr. (FA),2022,5,4,5,42,10.5,15,0,0,0,0,0,0,4.2
John Bates (WAS),2022,5,3,3,39,13.0,20,1,0,0,0,0,0,3.9
Eric Saubert (MIA),2022,5,5,7,36,7.2,10,0,0,0,0,0,0,3.6
Mike Gesicki (NE),2022,5,1,2,30,30.0,30,2,0,0,0,0,0,3.0
George Kittle (SF),2022,5,5,6,47,9.4,20,1,0,0,0,0,1,2.7
Giovanni Ricci (CAR),2022,5,3,3,27,9.0,12,0,0,0,0,0,0,2.7
Robert Tonyan (CHI),2022,5,4,4,23,5.8,14,0,0,0,0,0,0,2.3
Jordan Akins (CLE),2022,5,2,2,22,11.0,11,0,0,0,0,0,0,2.2
Will Dissly (SEA),2022,5,2,3,21,10.5,15,0,0,0,0,0,0,2.1
Dan Arnold (FA),2022,5,1,2,20,20.0,20,1,0,0,0,0,0,2.0
Quintin Morris (BUF),2022,5,3,5,39,13.0,26,1,0,0,0,0,1,1.9
Josiah Deguara (GB),2022,5,2,2,19,9.5,12,0,0,0,0,0,0,1.9
Jesper Horsted (LV),2022,5,3,3,19,6.3,9,0,0,0,0,0,0,1.9
Kylen Granson (IND),2022,5,1,3,16,16.0,16,0,0,0,0,0,0,1.6
Chris Manhertz (DEN),2022,5,2,2,15,7.5,12,0,0,0,0,0,0,1.5
Juwan Johnson (NO),2022,5,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Connor Heyward (PIT),2022,5,2,2,12,6.0,7,0,0,0,0,0,0,1.2
Pat Freiermuth (PIT),2022,5,2,2,12,6.0,8,0,0,0,0,0,0,1.2
C.J. Uzomah (NYJ),2022,5,2,2,12,6.0,9,0,0,0,0,0,0,1.2
Anthony Firkser (FA),2022,5,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Parker Hesse (ATL),2022,5,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Ian Thomas (CAR),2022,5,2,2,8,4.0,6,0,0,0,0,0,0,0.8
Noah Gray (KC),2022,5,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Isaiah Likely (BAL),2022,5,2,2,7,3.5,5,0,0,0,0,0,0,0.7
Austin Hooper (FA),2022,5,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Mo Alie-Cox (IND),2022,5,1,1,7,7.0,7,0,0,0,0,0,0,0.7
T.J. Hockenson (MIN),2022,5,1,4,6,6.0,6,0,0,0,0,0,0,0.6
Mason Schreck (HOU),2022,5,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Johnny Mundt (MIN),2022,5,2,2,6,3.0,4,0,0,0,0,0,0,0.6
Albert Okwuegbunam (DEN),2022,5,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Geoff Swaim (FA),2022,5,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Chris Myarick (NYG),2022,5,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Gerald Everett (LAC),2022,5,1,3,2,2.0,2,0,0,0,0,0,0,0.2
Ryan Griffin (FA),2022,5,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Feleipe Franks (ATL),2022,5,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Charlie Woerner (SF),2022,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ross Dwelley (SF),2022,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Oliver (MIN),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Conklin (NYJ),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kevin Rader (TEN),2022,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2022,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Harrison Bryant (CLE),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Andrew Beck (HOU),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Donald Parham Jr. (LAC),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chigoziem Okonkwo (TEN),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Conner (MIA),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Armani Rogers (WAS),2022,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jelani Woods (IND),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cole Turner (WAS),2022,5,0,3,0,0.0,0,0,0,0,0,0,0,0.0
Ko Kieft (TB),2022,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Peyton Hendershot (DAL),2022,5,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tommy Tremble (CAR),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tre' McKitty (LAC),2022,5,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Dalton Schultz (HOU),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Rudolph (FA),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
O.J. Howard (LV),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2022,5,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Davis (GB),2022,5,1,2,-3,-3.0,0,0,0,0,0,0,0,-0.3
Mike Gesicki (NE),2022,6,6,7,69,11.5,18,0,2,0,0,0,0,18.9
Mark Andrews (BAL),2022,6,7,11,106,15.1,18,0,1,0,0,0,0,16.6
Hunter Henry (NE),2022,6,4,7,61,15.3,31,2,1,0,0,0,0,12.1
Travis Kelce (KC),2022,6,8,10,108,13.5,25,2,0,1,4,0,0,11.2
Greg Dulcich (DEN),2022,6,2,3,44,22.0,39,2,1,0,0,0,0,10.4
Jake Ferguson (DAL),2022,6,4,6,40,10.0,22,1,1,0,0,0,0,10.0
Daniel Bellinger (NYG),2022,6,5,5,38,7.6,10,0,1,0,0,0,0,9.8
Dawson Knox (BUF),2022,6,3,3,37,12.3,20,1,1,0,0,0,0,9.7
Robert Tonyan (CHI),2022,6,10,12,90,9.0,16,0,0,0,0,0,0,9.0
Jelani Woods (IND),2022,6,2,3,27,13.5,17,0,1,0,0,0,0,8.7
George Kittle (SF),2022,6,8,10,83,10.4,19,0,0,0,0,0,0,8.3
Kyle Pitts (ATL),2022,6,3,3,19,6.3,7,0,1,0,0,0,0,7.9
Zach Ertz (ARI),2022,6,7,10,70,10.0,32,2,0,0,0,0,0,7.0
Irv Smith Jr. (FA),2022,6,4,4,7,1.8,4,0,1,0,0,0,0,6.7
MyCole Pruitt (FA),2022,6,1,1,2,2.0,2,0,1,0,0,0,0,6.2
Jonnu Smith (ATL),2022,6,2,2,61,30.5,53,4,0,0,0,0,0,6.1
David Njoku (CLE),2022,6,3,6,58,19.3,33,3,0,0,0,0,0,5.8
Donald Parham Jr. (LAC),2022,6,3,3,53,17.7,24,1,0,0,0,0,0,5.3
Connor Heyward (PIT),2022,6,2,3,49,24.5,45,3,0,0,0,0,0,4.9
Noah Fant (SEA),2022,6,6,7,45,7.5,15,0,0,0,0,0,0,4.5
Taysom Hill (NO),2022,6,0,0,0,0.0,0,0,0,5,39,0,0,4.5
Juwan Johnson (NO),2022,6,4,6,41,10.3,20,1,0,0,0,0,0,4.1
Evan Engram (JAC),2022,6,5,6,40,8.0,16,0,0,0,0,0,0,4.0
Kylen Granson (IND),2022,6,4,4,38,9.5,17,0,0,0,0,0,0,3.8
Isaiah Likely (BAL),2022,6,2,4,30,15.0,19,0,0,0,0,0,0,3.0
Gerald Everett (LAC),2022,6,5,7,29,5.8,9,0,0,0,0,0,0,2.9
Cole Turner (WAS),2022,6,2,2,23,11.5,18,0,0,0,0,0,0,2.3
Cade Otton (TB),2022,6,2,3,23,11.5,17,0,0,0,0,0,0,2.3
Dallas Goedert (PHI),2022,6,2,6,22,11.0,14,0,0,0,0,0,0,2.2
Ian Thomas (CAR),2022,6,2,2,22,11.0,16,0,0,0,0,0,0,2.2
Peyton Hendershot (DAL),2022,6,2,5,22,11.0,11,0,0,0,0,0,0,2.2
Jack Stoll (PHI),2022,6,1,1,21,21.0,21,1,0,0,0,0,0,2.1
Josh Oliver (MIN),2022,6,2,3,21,10.5,12,0,0,0,0,0,0,2.1
Pharaoh Brown (FA),2022,6,2,3,21,10.5,11,0,0,0,0,0,0,2.1
Hayden Hurst (CAR),2022,6,3,3,21,7.0,9,0,0,0,0,0,0,2.1
Harrison Bryant (CLE),2022,6,3,4,18,6.0,7,0,0,0,0,0,0,1.8
C.J. Uzomah (NYJ),2022,6,2,2,17,8.5,14,0,0,0,0,0,0,1.7
Tyler Conklin (NYJ),2022,6,1,2,16,16.0,16,0,0,1,1,0,0,1.7
Eric Tomlinson (FA),2022,6,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Cole Kmet (CHI),2022,6,1,3,15,15.0,15,0,0,0,0,0,0,1.5
Cameron Brate (FA),2022,6,2,3,14,7.0,8,0,0,0,0,0,0,1.4
Noah Gray (KC),2022,6,3,3,13,4.3,7,0,0,0,0,0,0,1.3
Will Dissly (SEA),2022,6,1,1,12,12.0,12,0,0,0,0,0,0,1.2
Colby Parkinson (SEA),2022,6,2,2,11,5.5,7,0,0,0,0,0,0,1.1
Luke Farrell (JAC),2022,6,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Sean McKeon (DAL),2022,6,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Josiah Deguara (GB),2022,6,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Adam Trautman (NO),2022,6,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Tyler Higbee (LAR),2022,6,1,2,7,7.0,7,0,0,0,0,0,0,0.7
Tommy Sweeney (FA),2022,6,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Andrew Beck (HOU),2022,6,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Zach Gentry (FA),2022,6,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Johnny Mundt (MIN),2022,6,2,2,1,0.5,1,0,0,0,0,0,0,0.1
Stephen Sullivan (CAR),2022,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Charlie Woerner (SF),2022,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Reggie Gilliam (BUF),2022,6,3,3,18,6.0,11,0,0,0,0,0,0,0.0
Devin Asiasi (CIN),2022,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mitchell Fraboni (DEN),2022,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Conner (MIA),2022,6,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Armani Rogers (WAS),2022,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ko Kieft (TB),2022,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trey McBride (ARI),2022,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tre' McKitty (LAC),2022,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hunter Long (LAR),2022,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Quintin Morris (BUF),2022,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2022,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2022,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
George Kittle (SF),2022,7,6,9,98,16.3,34,2,1,0,0,0,0,15.8
Juwan Johnson (NO),2022,7,5,5,32,6.4,17,0,2,0,0,0,0,15.2
Travis Kelce (KC),2022,7,6,8,98,16.3,27,2,0,0,0,0,0,9.8
Taysom Hill (NO),2022,7,1,1,3,3.0,3,0,1,3,9,0,0,9.1
Tommy Tremble (CAR),2022,7,1,1,29,29.0,29,1,1,0,0,0,0,8.9
Pat Freiermuth (PIT),2022,7,8,9,75,9.4,21,1,0,0,0,0,0,7.5
David Njoku (CLE),2022,7,7,7,71,10.1,22,1,0,0,0,0,0,7.1
Jordan Akins (CLE),2022,7,3,4,68,22.7,39,2,0,0,0,0,0,6.8
Evan Engram (JAC),2022,7,4,7,67,16.8,28,1,0,0,0,0,0,6.7
Peyton Hendershot (DAL),2022,7,2,2,5,2.5,3,0,1,0,0,0,0,6.5
Cade Otton (TB),2022,7,4,5,64,16.0,35,2,0,0,0,0,0,6.4
Gerald Everett (LAC),2022,7,5,9,63,12.6,24,1,0,0,0,0,0,6.3
Brock Wright (DET),2022,7,4,4,57,14.3,23,1,0,0,0,0,0,5.7
Austin Hooper (FA),2022,7,3,3,56,18.7,23,1,0,0,0,0,0,5.6
Greg Dulcich (DEN),2022,7,6,9,51,8.5,16,0,0,0,0,0,0,5.1
Dalton Schultz (HOU),2022,7,5,5,49,9.8,15,0,0,0,0,0,0,4.9
Hayden Hurst (CAR),2022,7,6,8,48,8.0,14,0,0,0,0,0,0,4.8
T.J. Hockenson (MIN),2022,7,4,5,48,12.0,16,0,0,0,0,0,0,4.8
Will Dissly (SEA),2022,7,4,4,45,11.3,16,0,0,0,0,0,0,4.5
Zach Ertz (ARI),2022,7,2,4,21,10.5,15,0,0,0,0,0,0,4.1
Robert Tonyan (CHI),2022,7,3,4,32,10.7,19,0,0,0,0,0,0,3.2
Cole Kmet (CHI),2022,7,2,3,32,16.0,26,1,0,0,0,0,0,3.2
Foster Moreau (FA),2022,7,3,5,28,9.3,17,0,0,0,0,0,0,2.8
Colby Parkinson (SEA),2022,7,1,1,28,28.0,28,1,0,0,0,0,0,2.8
Armani Rogers (WAS),2022,7,3,3,28,9.3,17,0,0,0,0,0,0,2.8
Mike Gesicki (NE),2022,7,3,7,27,9.0,18,0,0,0,0,0,0,2.7
Dan Arnold (FA),2022,7,1,1,24,24.0,24,1,0,0,0,0,0,2.4
Tyler Conklin (NYJ),2022,7,4,6,22,5.5,8,0,0,0,0,0,0,2.2
Chris Myarick (NYG),2022,7,2,2,21,10.5,11,0,0,0,0,0,0,2.1
Eric Tomlinson (FA),2022,7,2,2,21,10.5,13,0,0,0,0,0,0,2.1
Ko Kieft (TB),2022,7,1,1,18,18.0,18,0,0,0,0,0,0,1.8
Isaiah Likely (BAL),2022,7,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Harrison Bryant (CLE),2022,7,2,2,15,7.5,14,0,0,0,0,0,0,1.5
Mitchell Wilcox (FA),2022,7,2,2,14,7.0,8,0,0,0,0,0,0,1.4
Daniel Bellinger (NYG),2022,7,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Hunter Henry (NE),2022,7,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Noah Gray (KC),2022,7,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Kyle Pitts (ATL),2022,7,3,5,9,3.0,7,0,0,0,0,0,0,0.9
Jody Fortson (KC),2022,7,1,2,8,8.0,8,0,0,0,0,0,0,0.8
Kyle Rudolph (FA),2022,7,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Jake Ferguson (DAL),2022,7,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Noah Fant (SEA),2022,7,1,3,7,7.0,7,0,0,0,0,0,0,0.7
Connor Heyward (PIT),2022,7,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Kylen Granson (IND),2022,7,1,1,6,6.0,6,0,0,0,0,0,0,0.6
C.J. Uzomah (NYJ),2022,7,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Ryan Griffin (FA),2022,7,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Jelani Woods (IND),2022,7,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Jonnu Smith (ATL),2022,7,1,3,4,4.0,4,0,0,0,0,0,0,0.4
Mark Andrews (BAL),2022,7,0,2,0,0.0,0,0,0,1,4,0,0,0.4
Ian Thomas (CAR),2022,7,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Feleipe Franks (ATL),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Davis (GB),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Giovanni Ricci (CAR),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Brevin Jordan (HOU),2022,7,0,4,0,0.0,0,0,0,0,0,0,0,0.0
Kevin Rader (TEN),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2022,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Josh Oliver (MIN),2022,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Zach Gentry (FA),2022,7,2,2,0,0.0,4,0,0,0,0,0,0,0.0
Andrew Beck (HOU),2022,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chigoziem Okonkwo (TEN),2022,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Cole Turner (WAS),2022,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Trey McBride (ARI),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tre' McKitty (LAC),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Anderson (FA),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharaoh Brown (FA),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Saubert (MIA),2022,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Geoff Swaim (FA),2022,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2022,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Conklin (NYJ),2022,8,6,10,79,13.2,27,1,2,0,0,0,0,19.9
Kyle Pitts (ATL),2022,8,5,9,80,16.0,33,3,1,0,0,0,0,14.0
Isaiah Likely (BAL),2022,8,6,7,77,12.8,17,0,1,0,0,0,0,13.7
Evan Engram (JAC),2022,8,4,6,55,13.8,22,1,1,0,0,0,0,11.5
George Kittle (SF),2022,8,3,5,39,13.0,23,1,1,0,0,0,0,9.9
Mike Gesicki (NE),2022,8,3,4,38,12.7,20,1,1,0,0,0,0,9.8
Zach Ertz (ARI),2022,8,4,5,34,8.5,13,0,1,0,0,0,0,9.4
Greg Dulcich (DEN),2022,8,4,5,87,21.8,38,3,0,0,0,0,0,8.7
T.J. Hockenson (MIN),2022,8,3,4,80,26.7,58,4,0,0,0,0,0,8.0
Dalton Schultz (HOU),2022,8,6,7,74,12.3,30,2,0,0,0,0,0,7.4
Taysom Hill (NO),2022,8,1,2,11,11.0,11,0,0,10,61,0,0,7.3
Cole Kmet (CHI),2022,8,2,2,11,5.5,10,0,1,0,0,0,0,7.1
Dawson Knox (BUF),2022,8,2,3,10,5.0,9,0,1,0,0,0,0,7.0
Dallas Goedert (PHI),2022,8,6,6,64,10.7,17,0,0,0,0,0,0,6.4
Johnny Mundt (MIN),2022,8,1,1,1,1.0,1,0,1,0,0,0,0,6.1
Jake Ferguson (DAL),2022,8,1,1,1,1.0,1,0,1,0,0,0,0,6.1
Tanner Hudson (CIN),2022,8,3,5,58,19.3,27,1,0,0,0,0,0,5.8
Pat Freiermuth (PIT),2022,8,4,7,57,14.3,21,1,0,0,0,0,0,5.7
Ross Dwelley (SF),2022,8,1,1,56,56.0,56,4,0,0,0,0,0,5.6
Hayden Hurst (CAR),2022,8,4,4,42,10.5,21,1,0,0,0,0,0,4.2
Robert Tonyan (CHI),2022,8,5,6,35,7.0,15,0,0,0,0,0,0,3.5
Mark Andrews (BAL),2022,8,3,5,33,11.0,22,1,0,0,0,0,0,3.3
Stephen Sullivan (CAR),2022,8,1,2,33,33.0,33,2,0,0,0,0,0,3.3
Foster Moreau (FA),2022,8,6,9,31,5.2,12,0,0,0,0,0,0,3.1
Irv Smith Jr. (FA),2022,8,4,4,28,7.0,11,0,0,0,0,0,0,2.8
C.J. Uzomah (NYJ),2022,8,1,1,27,27.0,27,1,0,0,0,0,0,2.7
O.J. Howard (LV),2022,8,2,3,24,12.0,24,1,0,0,0,0,0,2.4
Hunter Henry (NE),2022,8,1,1,22,22.0,22,1,0,0,0,0,0,2.2
Noah Fant (SEA),2022,8,2,2,19,9.5,16,0,0,0,0,0,0,1.9
Brevin Jordan (HOU),2022,8,2,5,19,9.5,16,0,0,0,0,0,0,1.9
Tommy Tremble (CAR),2022,8,2,4,17,8.5,9,0,0,0,0,0,0,1.7
Tyler Higbee (LAR),2022,8,2,6,15,7.5,10,0,0,0,0,0,0,1.5
Cade Otton (TB),2022,8,2,5,15,7.5,10,0,0,0,0,0,0,1.5
Peyton Hendershot (DAL),2022,8,2,2,15,7.5,11,0,0,0,0,0,0,1.5
James Mitchell (DET),2022,8,1,1,14,14.0,14,0,0,0,0,0,0,1.4
Juwan Johnson (NO),2022,8,2,4,14,7.0,8,0,0,0,0,0,0,1.4
Armani Rogers (WAS),2022,8,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Will Dissly (SEA),2022,8,2,2,12,6.0,9,0,0,0,0,0,0,1.2
Kylen Granson (IND),2022,8,3,3,11,3.7,15,0,0,0,0,0,0,1.1
Jonnu Smith (ATL),2022,8,3,4,10,3.3,7,0,0,0,0,0,0,1.0
Chris Myarick (NYG),2022,8,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Parker Hesse (ATL),2022,8,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Ko Kieft (TB),2022,8,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Josiah Deguara (GB),2022,8,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Dan Arnold (FA),2022,8,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Nick Vannett (NYG),2022,8,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Tyler Kroft (FA),2022,8,1,1,6,6.0,6,0,0,0,0,0,0,0.6
John Bates (WAS),2022,8,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Brock Wright (DET),2022,8,1,1,6,6.0,6,0,0,0,0,0,0,0.6
Colby Parkinson (SEA),2022,8,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Jordan Akins (CLE),2022,8,1,2,5,5.0,5,0,0,0,0,0,0,0.5
Austin Hooper (FA),2022,8,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Josh Oliver (MIN),2022,8,1,1,4,4.0,4,0,0,0,0,0,0,0.4
Chigoziem Okonkwo (TEN),2022,8,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Mitchell Wilcox (FA),2022,8,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Zach Gentry (FA),2022,8,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Ian Thomas (CAR),2022,8,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Feleipe Franks (ATL),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Giovanni Ricci (CAR),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lawrence Cager (NYG),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Jesper Horsted (LV),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jared Pinkney (FA),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mitchell Fraboni (DEN),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Connor Heyward (PIT),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jack Stoll (PHI),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Hunter Long (LAR),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trey McBride (ARI),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Rudolph (FA),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharaoh Brown (FA),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox (IND),2022,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Eric Saubert (MIA),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darren Waller (NYG),2022,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2022,8,1,1,-1,-1.0,0,0,0,0,0,0,0,-0.1
Cole Kmet (CHI),2022,9,5,6,41,8.2,18,0,2,2,9,0,0,17.0
Dallas Goedert (PHI),2022,9,8,9,100,12.5,21,1,1,0,0,0,0,16.0
Cade Otton (TB),2022,9,5,6,68,13.6,28,1,1,0,0,0,0,12.8
Travis Kelce (KC),2022,9,10,17,106,10.6,23,1,0,0,0,0,0,10.6
Juwan Johnson (NO),2022,9,2,2,42,21.0,41,3,1,0,0,0,0,10.2
Zach Ertz (ARI),2022,9,5,8,40,8.0,14,0,1,0,0,0,0,10.0
Noah Fant (SEA),2022,9,5,6,96,19.2,51,4,0,0,0,0,0,9.6
Isaiah Likely (BAL),2022,9,1,5,24,24.0,24,1,1,0,0,0,0,8.4
T.J. Hockenson (MIN),2022,9,9,9,70,7.8,19,0,0,0,0,0,0,7.0
James Mitchell (DET),2022,9,2,2,8,4.0,5,0,1,0,0,0,0,6.8
Teagan Quitoriano (HOU),2022,9,1,1,2,2.0,2,0,1,0,0,0,0,6.2
Shane Zylstra (DET),2022,9,1,1,1,1.0,1,0,1,0,0,0,0,6.1
Tommy Tremble (CAR),2022,9,2,4,11,5.5,8,0,1,0,0,0,1,5.1
Hunter Henry (NE),2022,9,4,4,50,12.5,30,2,0,0,0,0,0,5.0
Chigoziem Okonkwo (TEN),2022,9,1,3,48,48.0,48,3,0,0,0,0,0,4.8
Noah Gray (KC),2022,9,3,3,45,15.0,27,1,0,0,0,0,0,4.5
Josiah Deguara (GB),2022,9,5,5,41,8.2,25,1,0,0,0,0,0,4.1
Gerald Everett (LAC),2022,9,5,8,36,7.2,16,0,0,1,0,0,0,3.6
Hayden Hurst (CAR),2022,9,5,5,35,7.0,13,0,0,0,0,0,0,3.5
Austin Hooper (FA),2022,9,2,3,34,17.0,18,0,0,0,0,0,0,3.4
Robert Tonyan (CHI),2022,9,3,4,29,9.7,17,0,0,0,0,0,0,2.9
Kyle Pitts (ATL),2022,9,2,7,27,13.5,18,0,0,0,0,0,0,2.7
Dawson Knox (BUF),2022,9,3,4,25,8.3,17,0,0,0,0,0,0,2.5
Armani Rogers (WAS),2022,9,0,0,0,0.0,0,0,0,1,24,0,0,2.4
Foster Moreau (FA),2022,9,2,5,42,21.0,30,2,0,0,2,0,1,2.4
Will Dissly (SEA),2022,9,3,4,24,8.0,13,0,0,0,0,0,0,2.4
Jonnu Smith (ATL),2022,9,3,3,21,7.0,24,1,0,0,0,0,0,2.1
Trevon Wesco (FA),2022,9,0,0,0,0.0,0,0,0,0,0,0,0,2.0
