,,,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RUSHING,RUSHING,RUSHING,MISC,STANDARD
Matt LaCosse (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Koyack (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Heuerman (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (FA),2019,6,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2019,6,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Drew Sample (FA),2019,6,1,1,-1,-1.0,0,0,0,0,0,0,0,-0.1
Darren Waller (NYG),2019,7,7,8,126,18.0,48,3,2,0,0,0,0,24.6
Eric Ebron (FA),2019,7,4,5,70,17.5,33,2,1,0,0,0,0,13.0
Jimmy Graham (FA),2019,7,4,4,65,16.3,29,2,1,0,0,0,0,12.5
Kyle Rudolph (FA),2019,7,5,6,58,11.6,15,0,1,0,0,0,0,11.8
Gerald Everett (LAC),2019,7,4,10,50,12.5,33,2,1,0,0,0,0,11.0
Dallas Goedert (PHI),2019,7,4,4,69,17.3,28,2,1,0,0,0,1,10.9
Austin Hooper (FA),2019,7,4,5,46,11.5,19,0,1,0,0,0,0,10.6
Josh Hill (FA),2019,7,3,3,43,14.3,27,1,1,0,0,0,0,10.3
Hunter Henry (NE),2019,7,6,8,97,16.2,23,3,0,0,0,0,0,9.7
Rhett Ellison (FA),2019,7,2,2,33,16.5,28,1,1,0,0,0,0,9.3
Foster Moreau (FA),2019,7,2,3,24,12.0,14,0,1,0,0,0,0,8.4
Jonnu Smith (ATL),2019,7,3,3,64,21.3,35,3,0,0,0,0,0,6.4
Blake Jarwin (FA),2019,7,1,1,1,1.0,1,0,1,0,0,0,0,6.1
Irv Smith Jr. (FA),2019,7,5,6,60,12.0,28,1,0,0,0,0,0,6.0
Adam Shaheen (FA),2019,7,2,2,24,12.0,18,0,0,0,0,0,0,4.4
Travis Kelce (KC),2019,7,6,8,44,7.3,13,0,0,0,0,0,0,4.4
Mike Gesicki (NE),2019,7,4,4,41,10.3,17,0,0,0,0,0,0,4.1
Mark Andrews (BAL),2019,7,2,8,39,19.5,33,2,0,0,0,0,0,3.9
Zach Ertz (ARI),2019,7,2,6,38,19.0,24,1,0,0,0,0,0,3.8
George Kittle (SF),2019,7,3,5,38,12.7,16,0,0,2,0,0,0,3.8
Jason Witten (FA),2019,7,4,4,33,8.3,10,0,0,0,0,0,0,3.3
T.J. Hockenson (MIN),2019,7,3,5,32,10.7,14,0,0,0,0,0,0,3.2
Darren Fells (FA),2019,7,2,2,27,13.5,19,0,0,0,0,0,0,2.7
Anthony Firkser (FA),2019,7,1,1,27,27.0,27,1,0,0,0,0,0,2.7
Dawson Knox (BUF),2019,7,2,5,22,11.0,20,1,0,0,0,0,0,2.2
Derek Carrier (FA),2019,7,2,4,22,11.0,17,0,0,0,0,0,0,2.2
Jack Doyle (FA),2019,7,3,5,21,7.0,19,0,0,0,0,0,0,2.1
Jacob Hollister (FA),2019,7,3,6,20,6.7,9,0,0,0,0,0,0,2.0
Nick Boyle (FA),2019,7,1,1,20,20.0,20,1,0,0,0,0,0,2.0
Benjamin Watson (FA),2019,7,3,5,18,6.0,10,0,0,0,0,0,0,1.8
Jordan Akins (CLE),2019,7,2,2,17,8.5,11,0,0,0,0,0,0,1.7
Jeremy Sprinkle (FA),2019,7,2,2,13,6.5,13,0,0,0,0,0,0,1.3
Charles Clay (FA),2019,7,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Trey Burton (FA),2019,7,2,4,11,5.5,8,0,0,0,0,0,0,1.1
Hayden Hurst (CAR),2019,7,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Tyler Eifert (FA),2019,7,2,2,10,5.0,6,0,0,0,0,0,0,1.0
Lee Smith (FA),2019,7,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Virgil Green (FA),2019,7,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Tyler Higbee (LAR),2019,7,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Noah Fant (SEA),2019,7,1,5,7,7.0,7,0,0,0,0,0,0,0.7
Jesse James (FA),2019,7,1,4,7,7.0,7,0,0,0,0,0,0,0.7
Evan Engram (JAC),2019,7,1,5,6,6.0,6,0,0,0,0,0,0,0.6
Maxx Williams (FA),2019,7,1,1,5,5.0,5,0,0,0,0,0,0,0.5
Drew Sample (FA),2019,7,1,1,3,3.0,3,0,0,0,0,0,0,0.3
Ross Dwelley (SF),2019,7,1,3,2,2.0,2,0,0,0,0,0,0,0.2
Levine Toilolo (FA),2019,7,1,1,2,2.0,2,0,0,0,0,0,0,0.2
Ryan Griffin (FA),2019,7,1,2,1,1.0,1,0,0,0,0,0,0,0.1
Eric Tomlinson (FA),2019,7,1,1,1,1.0,1,0,0,0,0,0,0,0.1
Jaeden Graham (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.J. Arcega-Whiteside (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Josh Oliver (MIN),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Durham Smythe (MIA),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Conklin (NYJ),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deon Yelder (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew Beck (HOU),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Hale Hentges (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lance Kendricks (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Stocker (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jordan Matthews (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Logan Thomas (WAS),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Luke Willson (FA),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Delanie Walker (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcedes Lewis (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Seth DeValve (FA),2019,7,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Ben Braunecker (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2019,7,1,2,4,4.0,4,0,1,2,21,0,0,0.0
Dan Arnold (FA),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Dalton Schultz (HOU),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox (IND),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Evan Baylis (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick O'Leary (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Koyack (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Kroft (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jeff Heuerman (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (FA),2019,7,0,1,0,0.0,0,0,0,0,0,0,0,0.0
C.J. Uzomah (NYJ),2019,7,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ryan Griffin (FA),2019,8,4,4,66,16.5,24,2,2,0,0,0,0,20.6
Darren Fells (FA),2019,8,6,6,58,9.7,23,1,2,0,0,0,0,17.8
Jonnu Smith (ATL),2019,8,6,7,78,13.0,26,2,1,0,0,0,0,13.8
Austin Hooper (FA),2019,8,6,7,65,10.8,35,2,1,0,0,0,0,12.5
Travis Kelce (KC),2019,8,4,8,63,15.8,29,1,1,0,0,0,0,12.3
Evan Engram (JAC),2019,8,4,7,40,10.0,18,0,1,0,0,0,0,10.0
Demetrius Harris (FA),2019,8,2,3,33,16.5,21,1,1,0,0,0,0,9.3
Charles Clay (FA),2019,8,3,3,88,29.3,47,4,0,0,0,0,0,8.8
George Kittle (SF),2019,8,6,7,86,14.3,29,2,0,0,0,0,0,8.6
Dallas Goedert (PHI),2019,8,3,5,22,7.3,10,0,1,0,0,0,0,8.2
Tyler Eifert (FA),2019,8,6,9,74,12.3,27,1,0,0,0,0,0,7.4
Darren Waller (NYG),2019,8,2,8,11,5.5,8,0,1,0,0,0,0,7.1
Jack Doyle (FA),2019,8,4,5,61,15.3,19,0,0,0,0,0,0,6.1
Hunter Henry (NE),2019,8,4,6,47,11.8,20,1,0,0,0,0,0,4.7
Anthony Firkser (FA),2019,8,3,5,43,14.3,23,1,0,0,0,0,0,4.3
Josh Hill (FA),2019,8,3,5,39,13.0,29,1,0,0,0,0,0,3.9
Tyler Kroft (FA),2019,8,2,4,32,16.0,20,1,0,0,0,0,0,3.2
Cameron Brate (FA),2019,8,3,6,32,10.7,12,0,0,0,0,0,0,3.2
Benjamin Watson (FA),2019,8,1,1,26,26.0,26,1,0,0,0,0,0,2.6
Eric Ebron (FA),2019,8,3,4,26,8.7,12,0,0,0,0,0,0,2.6
Noah Fant (SEA),2019,8,5,9,26,5.2,17,0,0,0,0,0,0,2.6
Dan Arnold (FA),2019,8,2,3,25,12.5,19,0,0,0,0,0,0,2.5
T.J. Hockenson (MIN),2019,8,1,1,21,21.0,21,1,0,0,0,0,0,2.1
Irv Smith Jr. (FA),2019,8,3,3,21,7.0,11,0,0,0,0,0,0,2.1
Zach Ertz (ARI),2019,8,2,4,20,10.0,18,0,0,0,0,0,0,2.0
Jimmy Graham (FA),2019,8,3,5,20,6.7,11,0,0,0,0,0,0,2.0
Vance McDonald (FA),2019,8,3,4,19,6.3,14,0,0,0,0,0,0,1.9
Luke Stocker (FA),2019,8,1,1,18,18.0,18,0,0,0,0,0,0,1.8
Jacob Hollister (FA),2019,8,2,2,18,9.0,12,0,0,0,0,0,0,1.8
Kyle Rudolph (FA),2019,8,3,3,17,5.7,7,0,0,0,0,0,0,1.7
Logan Thomas (WAS),2019,8,1,1,17,17.0,17,0,0,0,0,0,0,1.7
Trey Burton (FA),2019,8,1,4,16,16.0,16,0,0,0,0,0,0,1.6
Nick Vannett (NYG),2019,8,1,2,15,15.0,15,0,0,0,0,0,0,1.5
Gerald Everett (LAC),2019,8,2,3,15,7.5,11,0,0,0,0,0,0,1.5
Greg Olsen (FA),2019,8,2,2,13,6.5,9,0,0,0,0,0,0,1.3
Hale Hentges (FA),2019,8,1,1,13,13.0,13,0,0,0,0,0,0,1.3
Jeremy Sprinkle (FA),2019,8,2,2,12,6.0,6,0,0,0,0,0,0,1.2
Marcedes Lewis (FA),2019,8,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Seth DeValve (FA),2019,8,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Jeff Heuerman (FA),2019,8,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Jordan Akins (CLE),2019,8,2,5,11,5.5,7,0,0,0,0,0,0,1.1
Jaeden Graham (FA),2019,8,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Virgil Green (FA),2019,8,1,1,10,10.0,10,0,0,0,0,0,0,1.0
Mike Gesicki (NE),2019,8,2,3,10,5.0,5,0,0,0,0,0,0,1.0
Foster Moreau (FA),2019,8,1,2,10,10.0,10,0,0,0,0,0,0,1.0
Maxx Williams (FA),2019,8,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Tyler Higbee (LAR),2019,8,1,1,8,8.0,8,0,0,0,0,0,0,0.8
Luke Willson (FA),2019,8,1,1,7,7.0,7,0,0,0,0,0,0,0.7
Josh Oliver (MIN),2019,8,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Lee Smith (FA),2019,8,1,1,6,6.0,6,0,0,0,0,0,0,0.6
C.J. Uzomah (NYJ),2019,8,1,2,4,4.0,4,0,0,0,0,0,0,0.4
J.J. Arcega-Whiteside (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Drew Sample (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dawson Knox (BUF),2019,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Andrew Beck (HOU),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Conklin (NYJ),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tanner Hudson (CIN),2019,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Deon Yelder (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ross Dwelley (SF),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Durham Smythe (MIA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Derek Carrier (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clark Harris (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Zach Wood (NO),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Adam Shaheen (FA),2019,8,0,2,0,0.0,0,0,0,0,0,0,0,0.0
Ben Braunecker (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Antony Auclair (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Taysom Hill (NO),2019,8,3,3,63,21.0,36,3,1,0,0,0,0,0.0
Ian Thomas (CAR),2019,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Johnny Mundt (MIN),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cethan Carter (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Mo Alie-Cox (IND),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2019,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ricky Seals-Jones (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Evan Baylis (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Pharaoh Brown (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Nelson (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick O'Leary (FA),2019,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Eric Tomlinson (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Koyack (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jesse James (FA),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2019,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Blake Bell (FA),2019,8,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2019,8,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Rhett Ellison (FA),2019,8,1,2,-1,-1.0,0,0,0,0,0,0,0,-0.1
Noah Fant (SEA),2019,9,3,4,115,38.3,75,5,1,0,0,0,0,17.5
Zach Ertz (ARI),2019,9,9,11,103,11.4,25,1,1,0,0,0,0,16.3
Jacob Hollister (FA),2019,9,4,6,37,9.3,22,1,2,0,0,0,0,15.7
George Kittle (SF),2019,9,6,8,79,13.2,30,3,1,0,0,0,0,13.9
Blake Jarwin (FA),2019,9,1,1,42,42.0,42,3,1,0,0,0,0,10.2
Mike Gesicki (NE),2019,9,6,6,95,15.8,34,2,0,0,0,0,0,9.5
Vance McDonald (FA),2019,9,5,7,30,6.0,13,0,1,0,0,0,0,9.0
Nick Boyle (FA),2019,9,5,5,27,5.4,8,0,1,0,0,0,0,8.7
Hunter Henry (NE),2019,9,7,10,84,12.0,19,0,0,0,0,0,0,8.4
Kyle Rudolph (FA),2019,9,3,5,23,7.7,15,0,1,0,0,0,0,8.3
Jack Doyle (FA),2019,9,3,4,22,7.3,11,0,1,0,0,0,0,8.2
Foster Moreau (FA),2019,9,1,2,3,3.0,3,0,1,0,0,0,0,6.3
Travis Kelce (KC),2019,9,7,9,62,8.9,17,0,0,0,0,0,0,6.2
Darren Fells (FA),2019,9,1,3,1,1.0,1,0,1,0,0,0,0,6.1
Jason Witten (FA),2019,9,8,9,58,7.3,12,0,0,0,0,0,0,5.8
T.J. Hockenson (MIN),2019,9,3,7,56,18.7,23,1,0,0,0,0,0,5.6
Darren Waller (NYG),2019,9,2,2,52,26.0,31,3,0,0,0,0,0,5.2
Evan Engram (JAC),2019,9,6,8,48,8.0,15,0,0,1,2,0,0,5.0
Ryan Griffin (FA),2019,9,6,8,50,8.3,14,0,0,0,0,0,0,5.0
Seth DeValve (FA),2019,9,4,5,41,10.3,18,0,0,0,0,0,0,4.1
Greg Olsen (FA),2019,9,3,6,40,13.3,23,1,0,0,0,0,0,4.0
Dallas Goedert (PHI),2019,9,4,5,39,9.8,16,0,0,0,0,0,0,3.9
Irv Smith Jr. (FA),2019,9,4,6,33,8.3,21,1,0,0,0,0,0,3.3
Ross Dwelley (SF),2019,9,4,4,29,7.3,11,0,0,0,0,0,0,2.9
Benjamin Watson (FA),2019,9,4,5,28,7.0,18,0,0,0,0,0,0,2.8
Derek Carrier (FA),2019,9,0,0,0,0.0,0,0,0,1,27,0,0,2.7
Demetrius Harris (FA),2019,9,3,4,25,8.3,12,0,0,0,0,0,0,2.5
Jordan Akins (CLE),2019,9,3,3,24,8.0,12,0,0,0,0,0,0,2.4
Mark Andrews (BAL),2019,9,2,3,21,10.5,18,0,0,0,0,0,0,2.1
Luke Willson (FA),2019,9,2,2,20,10.0,16,0,0,0,0,0,0,2.0
Jonnu Smith (ATL),2019,9,3,5,18,6.0,7,0,0,0,0,0,0,1.8
Rhett Ellison (FA),2019,9,2,5,17,8.5,9,0,0,0,0,0,0,1.7
Jimmy Graham (FA),2019,9,4,4,17,4.3,7,0,0,0,0,0,0,1.7
Jeremy Sprinkle (FA),2019,9,1,1,16,16.0,16,0,0,0,0,0,0,1.6
Eric Ebron (FA),2019,9,2,2,16,8.0,9,0,0,0,0,0,0,1.6
Hayden Hurst (CAR),2019,9,2,2,15,7.5,8,0,0,0,0,0,0,1.5
Dawson Knox (BUF),2019,9,2,2,14,7.0,8,0,0,0,0,0,0,1.4
Logan Thomas (WAS),2019,9,1,2,13,13.0,13,0,0,0,0,0,0,1.3
Tanner Hudson (CIN),2019,9,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Maxx Williams (FA),2019,9,1,2,12,12.0,12,0,0,0,0,0,0,1.2
Ricky Seals-Jones (FA),2019,9,2,2,12,6.0,7,0,0,0,0,0,0,1.2
Mo Alie-Cox (IND),2019,9,1,1,11,11.0,11,0,0,0,0,0,0,1.1
Antony Auclair (FA),2019,9,1,2,11,11.0,11,0,0,0,0,0,0,1.1
Troy Fumagalli (FA),2019,9,1,1,9,9.0,9,0,0,0,0,0,0,0.9
Charles Clay (FA),2019,9,1,2,6,6.0,6,0,0,0,0,0,0,0.6
Josh Oliver (MIN),2019,9,1,2,4,4.0,4,0,0,0,0,0,0,0.4
Jesse James (FA),2019,9,1,2,3,3.0,3,0,0,0,0,0,0,0.3
Blake Bell (FA),2019,9,1,1,2,2.0,2,0,0,0,0,0,0,0.2
J.J. Arcega-Whiteside (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kaden Smith (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trevon Wesco (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Jace Sternberger (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Stephen Carlson (FA),2019,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Durham Smythe (MIA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Conklin (NYJ),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Deon Yelder (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Andrew Beck (HOU),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Hale Hentges (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Matthew Orzech (GB),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lance Kendricks (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Lee Smith (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Virgil Green (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Trey Burton (FA),2019,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Levine Toilolo (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Marcedes Lewis (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
J.P. Holtz (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Ott (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Patrick Scales (CHI),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Nick Vannett (NYG),2019,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Ben Braunecker (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Dalton Schultz (HOU),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ian Thomas (CAR),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Darrell Daniels (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Anthony Firkser (FA),2019,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
James Winchester (KC),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Beau Brinkley (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Cameron Brate (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Kyle Nelson (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Daniel Brown (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Clive Walford (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Ben Koyack (FA),2019,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
Tyler Kroft (FA),2019,9,0,1,0,0.0,0,0,0,0,0,0,0,0.0
MyCole Pruitt (FA),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Chris Manhertz (DEN),2019,9,0,0,0,0.0,0,0,0,0,0,0,0,0.0
Adam Shaheen (FA),2019,9,0,1,0,0.0,0,0,0,0,0,0,1,-2.0
Mark Andrews (BAL),2019,10,6,8,53,8.8,19,0,2,0,0,0,0,17.3
Kyle Rudolph (FA),2019,10,4,5,14,3.5,7,0,2,0,0,0,0,15.4
Travis Kelce (KC),2019,10,7,7,75,10.7,17,0,1,0,0,0,0,13.5
Jacob Hollister (FA),2019,10,8,10,62,7.8,13,0,1,0,0,0,0,12.2
O.J. Howard (LV),2019,10,4,7,47,11.8,26,1,1,0,0,0,0,10.7
Jack Doyle (FA),2019,10,3,4,44,14.7,23,2,1,0,0,0,0,10.4
Greg Olsen (FA),2019,10,8,10,98,12.3,18,0,0,0,0,0,0,9.8
Anthony Firkser (FA),2019,10,3,4,36,12.0,20,1,1,0,0,0,0,9.6
Hunter Henry (NE),2019,10,4,7,30,7.5,13,0,1,0,0,0,0,9.0
Tyler Eifert (FA),2019,10,2,4,20,10.0,14,0,1,0,0,0,0,8.0
Ben Braunecker (FA),2019,10,1,1,18,18.0,18,0,1,0,0,0,0,7.8
Nick Boyle (FA),2019,10,4,4,78,19.5,35,3,0,0,0,0,0,7.8
Austin Hooper (FA),2019,10,4,5,17,4.3,9,0,1,0,0,0,0,7.7
Jared Cook (FA),2019,10,6,10,74,12.3,22,1,0,0,0,0,0,7.4
Gerald Everett (LAC),2019,10,8,12,68,8.5,17,0,0,0,0,0,0,6.8
Jimmy Graham (FA),2019,10,2,3,59,29.5,48,3,0,0,0,0,0,5.9
Eric Ebron (FA),2019,10,5,12,56,11.2,23,1,0,0,0,0,0,5.6
Dawson Knox (BUF),2019,10,4,6,55,13.8,21,1,0,0,0,0,0,5.5
T.J. Hockenson (MIN),2019,10,3,6,47,15.7,19,0,0,0,0,0,0,4.7
Rhett Ellison (FA),2019,10,3,3,42,14.0,31,2,0,0,0,0,0,4.2
Darren Waller (NYG),2019,10,3,5,40,13.3,27,1,0,0,0,0,0,4.0
Blake Jarwin (FA),2019,10,3,4,35,11.7,26,1,0,0,0,0,0,3.5
Irv Smith Jr. (FA),2019,10,5,6,34,6.8,9,0,0,0,0,0,0,3.4
Jonnu Smith (ATL),2019,10,4,6,30,7.5,9,0,0,0,0,0,0,3.0
Demetrius Harris (FA),2019,10,2,2,28,14.0,16,0,0,0,0,0,0,2.8
Ross Dwelley (SF),2019,10,3,7,24,8.0,10,0,0,0,0,0,0,2.4
Tyler Higbee (LAR),2019,10,3,4,22,7.3,12,0,0,0,0,0,0,2.2
Hayden Hurst (CAR),2019,10,2,2,20,10.0,14,0,0,0,0,0,0,2.0
Logan Thomas (WAS),2019,10,2,2,19,9.5,10,0,0,0,0,0,0,1.9
Trevon Wesco (FA),2019,10,1,1,15,15.0,15,0,0,1,2,0,0,1.7
Jason Witten (FA),2019,10,2,5,17,8.5,9,0,0,0,0,0,0,1.7
Maxx Williams (FA),2019,10,1,2,15,15.0,15,0,0,0,0,0,0,1.5
Vance McDonald (FA),2019,10,3,7,11,3.7,9,0,0,1,2,0,0,1.3
Johnny Mundt (MIN),2019,10,1,1,9,9.0,9,0,0,0,0,0,0,0.9
