,,,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,MISC,STANDARD
Wayne Gallman Jr. (FA),2021,12,4,19,4.8,15,0,0,0,0,0,0.0,0,0,1.9
Keith Smith (ATL),2021,12,0,0,0.0,0,0,0,2,2,16,8.0,0,0,1.6
C.J. Ham (MIN),2021,12,0,0,0.0,0,0,0,1,1,16,16.0,0,0,1.6
Carlos Hyde (FA),2021,12,6,16,2.7,8,0,0,0,1,0,0.0,0,0,1.6
Samaje Perine (DEN),2021,12,3,3,1.0,4,0,0,1,1,12,12.0,0,0,1.5
Latavius Murray (FA),2021,12,8,14,1.8,4,0,0,0,0,0,0.0,0,0,1.4
Anthony McFarland Jr. (PIT),2021,12,2,2,1.0,3,0,0,1,1,11,11.0,0,0,1.3
Godwin Igwebuike (SEA),2021,12,1,11,11.0,11,0,0,0,1,0,0.0,0,0,1.1
Adam Prentice (NO),2021,12,0,0,0.0,0,0,0,1,1,10,10.0,0,0,1.0
Nyheim Hines (BUF),2021,12,1,3,3.0,3,0,0,3,4,26,8.7,0,1,0.9
D'Andre Swift (DET),2021,12,3,0,0.0,4,0,0,3,3,9,3.0,0,0,0.9
Khalil Herbert (CHI),2021,12,4,9,2.3,5,0,0,0,0,0,0.0,0,0,0.9
Jeff Wilson Jr. (MIA),2021,12,2,5,2.5,4,0,0,1,1,2,2.0,0,0,0.7
Alex Collins (FA),2021,12,7,14,2.0,7,0,0,1,1,13,13.0,0,1,0.7
Chuba Hubbard (CAR),2021,12,2,6,3.0,5,0,0,0,1,0,0.0,0,0,0.6
Benny Snell Jr. (FA),2021,12,2,5,2.5,4,0,0,0,0,0,0.0,0,0,0.5
Ty'Son Williams (ARI),2021,12,1,1,1.0,1,0,0,0,1,0,0.0,0,0,0.1
Jaret Patterson (FA),2021,12,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Demetric Felton Jr. (CLE),2021,12,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Giovanni Ricci (CAR),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jermar Jefferson (DET),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Darius Bradwell (FA),2021,12,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
B.J. Emmons (FA),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Avery Williams (ATL),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Tory Carter (FA),2021,12,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Gary Brightwell (NYG),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Taiwan Jones (FA),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Elijhaa Penny (FA),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandin Bryant (BUF),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dwayne Washington (NO),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Derek Watt (FA),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Justin Jackson (FA),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Buddy Howell (FA),2021,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dare Ogunbowale (HOU),2021,12,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Patrick Ricard (BAL),2021,12,0,0,0.0,0,0,0,1,2,0,0.0,0,0,0.0
Khari Blasingame (CHI),2021,12,3,6,2.0,3,0,0,0,0,0,0.0,0,1,-1.4
Jonathan Taylor (IND),2021,13,32,143,4.5,16,0,2,0,0,0,0.0,0,1,24.3
Javonte Williams (DEN),2021,13,23,102,4.4,14,0,0,6,9,76,12.7,1,0,23.8
David Montgomery (DET),2021,13,21,90,4.3,24,1,1,8,9,51,6.4,0,0,20.1
Sony Michel (FA),2021,13,24,121,5.0,25,1,1,3,4,8,2.7,0,0,18.9
Alexander Mattison (MIN),2021,13,22,90,4.1,11,0,1,3,3,34,11.3,0,0,18.4
James Conner (ARI),2021,13,20,75,3.8,21,1,0,2,2,36,18.0,1,0,17.1
Damien Harris (BUF),2021,13,10,111,11.1,64,5,1,0,0,0,0.0,0,0,17.1
Antonio Gibson (WAS),2021,13,23,88,3.8,22,1,0,5,6,23,4.6,1,0,17.1
Devonta Freeman (FA),2021,13,14,52,3.7,18,0,1,5,8,45,9.0,0,0,15.7
Leonard Fournette (FA),2021,13,13,44,3.4,9,0,0,7,8,48,6.9,1,0,15.2
Travis Homer (CHI),2021,13,3,80,26.7,73,4,1,4,5,10,2.5,0,0,15.0
Josh Jacobs (LV),2021,13,13,52,4.0,15,0,1,9,9,38,4.2,0,0,15.0
Kenneth Gainwell (PHI),2021,13,12,54,4.5,18,0,1,5,5,33,6.6,0,0,14.7
Elijah Mitchell (SF),2021,13,22,66,3.0,9,0,1,3,3,18,6.0,0,0,14.4
Miles Sanders (CAR),2021,13,24,120,5.0,34,2,0,3,3,22,7.3,0,0,14.2
Tony Pollard (DAL),2021,13,7,71,10.1,58,4,1,2,4,3,1.5,0,0,13.4
Mike Davis (FA),2021,13,4,32,8.0,17,0,1,4,4,37,9.3,0,0,12.9
Austin Ekeler (LAC),2021,13,14,59,4.2,15,0,1,5,5,45,9.0,0,2,12.4
Najee Harris (PIT),2021,13,21,71,3.4,13,0,0,5,5,36,7.2,0,0,10.7
Cordarrelle Patterson (ATL),2021,13,13,78,6.0,39,2,0,3,5,18,6.0,0,0,9.6
Joe Mixon (CIN),2021,13,19,54,2.8,10,0,1,0,1,0,0.0,0,1,9.4
Clyde Edwards-Helaire (KC),2021,13,14,54,3.9,10,0,0,3,3,28,9.3,0,0,8.2
Jamaal Williams (NO),2021,13,17,71,4.2,11,0,0,1,1,9,9.0,0,0,8.0
Darrel Williams (FA),2021,13,5,20,4.0,12,0,0,3,3,60,20.0,0,0,8.0
Deon Jackson (IND),2021,13,6,19,3.2,10,0,1,0,0,0,0.0,0,0,7.9
Rhamondre Stevenson (NE),2021,13,24,78,3.3,11,0,0,0,0,0,0.0,0,0,7.8
Tevin Coleman (FA),2021,13,11,58,5.3,17,0,0,3,4,19,6.3,0,0,7.7
Adrian Peterson (FA),2021,13,11,16,1.5,7,0,1,0,0,0,0.0,0,0,7.6
Saquon Barkley (NYG),2021,13,11,55,5.0,23,1,0,6,9,19,3.2,0,0,7.4
Carlos Hyde (FA),2021,13,9,24,2.7,10,0,1,1,1,-1,-1.0,0,1,6.3
Rashaad Penny (PHI),2021,13,10,35,3.5,11,0,0,1,1,27,27.0,0,0,6.2
Nyheim Hines (BUF),2021,13,3,24,8.0,10,0,0,3,4,32,10.7,0,0,5.6
Brandon Bolden (LV),2021,13,4,28,7.0,16,0,0,1,1,7,7.0,0,0,5.5
Mike Boone (HOU),2021,13,4,35,8.8,16,0,0,1,1,19,19.0,0,0,5.4
Devontae Booker (FA),2021,13,6,36,6.0,17,0,0,4,4,18,4.5,0,0,5.4
Myles Gaskin (MIA),2021,13,15,44,2.9,6,0,0,2,2,5,2.5,0,0,4.9
Ezekiel Elliott (FA),2021,13,13,45,3.5,10,0,0,2,3,2,1.0,0,0,4.7
Rex Burkhead (FA),2021,13,8,30,3.8,7,0,0,1,2,15,15.0,0,0,4.5
Samaje Perine (DEN),2021,13,5,36,7.2,17,0,0,2,2,5,2.5,0,0,4.1
Devin Singletary (HOU),2021,13,10,36,3.6,17,0,0,0,0,0,0.0,0,0,3.6
Latavius Murray (FA),2021,13,2,1,0.5,3,0,0,2,2,34,17.0,0,0,3.5
Zack Moss (IND),2021,13,8,21,2.6,4,0,0,2,3,12,6.0,0,0,3.3
Ty Montgomery (NE),2021,13,4,21,5.3,9,0,0,4,7,9,2.3,0,0,3.0
Khalil Herbert (CHI),2021,13,4,16,4.0,7,0,0,1,1,11,11.0,0,0,2.7
Mark Ingram II (FA),2021,13,10,28,2.8,9,0,0,1,2,-2,-2.0,0,0,2.6
Wendell Smallwood (FA),2021,13,1,13,13.0,13,0,0,2,2,12,6.0,0,0,2.5
Salvon Ahmed (MIA),2021,13,8,23,2.9,11,0,0,0,0,0,0.0,0,0,2.3
Kyle Juszczyk (SF),2021,13,0,0,0.0,0,0,0,2,3,21,10.5,0,0,2.1
Justin Jackson (FA),2021,13,6,15,2.5,7,0,0,2,2,6,3.0,0,0,2.1
Royce Freeman (FA),2021,13,3,10,3.3,5,0,0,1,1,11,11.0,0,0,2.1
Godwin Igwebuike (SEA),2021,13,2,8,4.0,6,0,0,1,2,13,13.0,0,0,2.1
C.J. Ham (MIN),2021,13,0,0,0.0,0,0,0,1,1,19,19.0,0,0,1.9
Jermar Jefferson (DET),2021,13,5,18,3.6,8,0,0,0,1,0,0.0,0,0,1.8
Qadree Ollison (JAC),2021,13,2,7,3.5,4,0,0,1,1,8,8.0,0,0,1.5
James Robinson (NE),2021,13,8,24,3.0,13,0,0,1,4,11,11.0,0,1,1.5
Ty Johnson (NYJ),2021,13,1,1,1.0,1,0,0,2,4,14,7.0,0,0,1.5
Benny Snell Jr. (FA),2021,13,2,13,6.5,8,0,0,0,0,0,0.0,0,0,1.3
Eno Benjamin (NO),2021,13,2,1,0.5,1,0,0,1,1,12,12.0,0,0,1.3
Austin Walter (LV),2021,13,1,2,2.0,2,0,0,2,2,9,4.5,0,0,1.1
Giovani Bernard (FA),2021,13,1,3,3.0,3,0,0,1,2,7,7.0,0,0,1.0
Patrick Ricard (BAL),2021,13,0,0,0.0,0,0,0,1,1,9,9.0,0,0,0.9
Kenyan Drake (FA),2021,13,1,0,0.0,0,0,0,1,2,8,8.0,0,0,0.8
Matt Breida (NYG),2021,13,1,3,3.0,3,0,0,1,1,5,5.0,0,0,0.8
Mekhi Sargent (JAC),2021,13,2,5,2.5,3,0,0,0,0,0,0.0,0,0,0.5
Kene Nwangwu (MIN),2021,13,2,0,0.0,1,0,0,2,3,4,2.0,0,0,0.4
Michael Burton (DEN),2021,13,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Peyton Barber (FA),2021,13,0,0,0.0,0,0,0,1,1,2,2.0,0,0,0.2
Ronald Jones II (DAL),2021,13,1,2,2.0,2,0,0,1,1,0,0.0,0,0,0.2
Jaret Patterson (FA),2021,13,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Keith Smith (ATL),2021,13,0,0,0.0,0,0,0,1,1,2,2.0,0,0,0.2
Jaylen Samuels (FA),2021,13,2,2,1.0,2,0,0,0,1,0,0.0,0,0,0.2
Sandro Platzgummer (FA),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Pooka Williams Jr. (FA),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jeff Wilson Jr. (MIA),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
JaMycal Hasty (JAC),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
DeeJay Dallas (SEA),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Avery Williams (ATL),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Corey Clement (ARI),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Derek Watt (FA),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dwayne Washington (NO),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2021,13,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Boston Scott (PHI),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alex Armah Jr. (WAS),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dare Ogunbowale (HOU),2021,13,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nate McCrary (CLE),2021,13,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,-0.1
Dalvin Cook (MIN),2021,14,27,205,7.6,30,4,2,1,3,17,17.0,0,0,34.2
Rashaad Penny (PHI),2021,14,16,137,8.6,47,5,2,1,1,1,1.0,0,0,25.8
James Conner (ARI),2021,14,13,31,2.4,13,0,2,9,9,94,10.4,0,0,24.5
Melvin Gordon III (FA),2021,14,24,111,4.6,16,0,2,0,0,0,0.0,0,0,23.1
Najee Harris (PIT),2021,14,20,94,4.7,23,1,1,3,3,10,3.3,1,0,22.4
Alvin Kamara (NO),2021,14,27,120,4.4,16,0,1,4,5,25,6.3,0,0,20.5
Javonte Williams (DEN),2021,14,15,73,4.9,9,0,1,1,2,10,10.0,1,0,20.3
Leonard Fournette (FA),2021,14,19,113,5.9,47,4,1,4,7,19,4.8,0,0,19.2
Aaron Jones (GB),2021,14,5,35,7.0,15,0,1,3,3,30,10.0,1,0,18.5
Clyde Edwards-Helaire (KC),2021,14,10,37,3.7,7,0,2,3,3,5,1.7,0,0,16.2
Saquon Barkley (NYG),2021,14,16,64,4.0,13,0,0,3,3,31,10.3,1,0,15.5
Derrick Gore (NO),2021,14,9,66,7.3,51,4,1,2,2,23,11.5,0,0,14.9
Austin Ekeler (LAC),2021,14,12,67,5.6,17,0,1,2,4,17,8.5,0,0,14.4
D'Onta Foreman (CHI),2021,14,13,47,3.6,8,0,1,2,2,15,7.5,0,0,12.2
Cordarrelle Patterson (ATL),2021,14,16,58,3.6,11,0,1,2,5,1,0.5,0,0,11.9
Darrel Williams (FA),2021,14,2,8,4.0,7,0,0,3,3,31,10.3,1,0,9.9
Craig Reynolds (DET),2021,14,11,83,7.5,35,2,0,2,2,16,8.0,0,0,9.9
Jonathan Williams (WAS),2021,14,4,16,4.0,7,0,1,1,1,19,19.0,0,0,9.5
Chuba Hubbard (CAR),2021,14,10,33,3.3,17,0,1,0,0,0,0.0,0,0,9.3
Elijhaa Penny (FA),2021,14,1,8,8.0,8,0,0,1,1,3,3.0,1,0,9.1
Devin Singletary (HOU),2021,14,4,52,13.0,29,1,0,6,7,37,6.2,0,0,8.9
Mike Davis (FA),2021,14,11,44,4.0,11,0,0,5,6,42,8.4,0,0,8.6
Devontae Booker (FA),2021,14,8,56,7.0,9,0,0,4,5,28,7.0,0,0,8.4
David Montgomery (DET),2021,14,10,42,4.2,20,1,0,6,7,39,6.5,0,0,8.1
Ezekiel Elliott (FA),2021,14,12,45,3.8,7,0,0,1,6,15,15.0,0,0,8.0
Sony Michel (FA),2021,14,20,79,4.0,19,0,0,0,1,0,0.0,0,0,7.9
Devonta Freeman (FA),2021,14,13,64,4.9,21,1,0,5,5,8,1.6,0,0,7.2
AJ Dillon (GB),2021,14,15,71,4.7,11,0,0,0,0,0,0.0,0,0,7.1
Joe Mixon (CIN),2021,14,18,58,3.2,17,0,0,2,2,10,5.0,0,0,6.8
Rex Burkhead (FA),2021,14,11,40,3.6,10,0,0,4,4,26,6.5,0,0,6.6
Royce Freeman (FA),2021,14,11,15,1.4,8,0,0,6,8,51,8.5,0,0,6.6
Nick Chubb (CLE),2021,14,17,59,3.5,15,0,0,3,4,6,2.0,0,0,6.5
Latavius Murray (FA),2021,14,1,1,1.0,1,0,1,0,0,0,0.0,0,0,6.1
Ty Johnson (NYJ),2021,14,6,17,2.8,7,0,0,4,7,40,10.0,0,0,5.7
Jeff Wilson Jr. (MIA),2021,14,13,56,4.3,12,0,0,0,0,0,0.0,0,0,5.6
Josh Jacobs (LV),2021,14,9,24,2.7,5,0,0,5,6,46,9.2,0,1,5.0
Corey Clement (ARI),2021,14,13,44,3.4,10,0,0,1,2,2,2.0,0,0,4.6
Justin Jackson (FA),2021,14,9,35,3.9,9,0,0,1,1,7,7.0,0,0,4.2
Joshua Kelley (LAC),2021,14,10,33,3.3,12,0,0,1,1,5,5.0,0,0,3.8
Jaret Patterson (FA),2021,14,4,29,7.3,12,0,0,1,1,9,9.0,0,0,3.8
Samaje Perine (DEN),2021,14,4,11,2.8,6,0,0,4,5,22,5.5,0,0,3.3
Ameer Abdullah (LV),2021,14,4,16,4.0,4,0,0,2,4,17,8.5,0,0,3.3
Tony Jones Jr. (DEN),2021,14,6,10,1.7,5,0,0,1,1,19,19.0,0,0,2.9
D'Ernest Johnson (JAC),2021,14,4,22,5.5,13,0,0,1,1,7,7.0,0,0,2.9
La'Mical Perine (KC),2021,14,7,28,4.0,14,0,0,0,0,0,0.0,0,0,2.8
Alexander Mattison (MIN),2021,14,6,27,4.5,14,0,0,0,1,0,0.0,0,0,2.7
Antonio Gibson (WAS),2021,14,10,36,3.6,13,0,0,2,2,5,2.5,0,1,2.1
Peyton Barber (FA),2021,14,1,7,7.0,7,0,0,2,3,13,6.5,0,0,2.0
Kareem Hunt (FA),2021,14,2,5,2.5,3,0,0,2,2,13,6.5,0,0,1.8
Damien Williams (FA),2021,14,2,13,6.5,8,0,0,1,1,4,4.0,0,0,1.7
Alex Collins (FA),2021,14,7,16,2.3,7,0,0,1,1,1,1.0,0,0,1.7
Jeremy McNichols (PIT),2021,14,8,16,2.0,12,0,0,0,1,0,0.0,0,0,1.6
DeeJay Dallas (SEA),2021,14,2,16,8.0,13,0,0,0,0,0,0.0,0,0,1.6
Trey Ragas (FA),2021,14,1,9,9.0,9,0,0,2,2,6,3.0,0,0,1.5
Dontrell Hilliard (FA),2021,14,6,13,2.2,4,0,0,0,2,0,0.0,0,0,1.3
Matt Breida (NYG),2021,14,3,12,4.0,11,0,0,0,1,0,0.0,0,0,1.2
JaMycal Hasty (JAC),2021,14,0,0,0.0,0,0,0,3,3,10,3.3,0,0,1.0
Ronald Jones II (DAL),2021,14,3,8,2.7,9,0,0,0,0,0,0.0,0,0,0.8
Carlos Hyde (FA),2021,14,1,2,2.0,2,0,0,1,2,6,6.0,0,0,0.8
Dare Ogunbowale (HOU),2021,14,0,0,0.0,0,0,0,2,3,5,2.5,0,0,0.5
Kyle Juszczyk (SF),2021,14,0,0,0.0,0,0,0,1,2,5,5.0,0,0,0.5
Godwin Igwebuike (SEA),2021,14,8,25,3.1,6,0,0,0,0,0,0.0,0,1,0.5
James Robinson (NE),2021,14,6,4,0.7,5,0,0,0,0,0,0.0,0,0,0.4
Qadree Ollison (JAC),2021,14,5,23,4.6,11,0,0,0,0,0,0.0,0,1,0.3
Andy Janovich (FA),2021,14,0,0,0.0,0,0,0,1,1,3,3.0,0,0,0.3
JaQuan Hardy (FA),2021,14,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Michael Burton (DEN),2021,14,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Khalil Herbert (CHI),2021,14,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Demetric Felton Jr. (CLE),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Sandro Platzgummer (FA),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Adam Prentice (NO),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Avery Williams (ATL),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Elijah Mitchell (SF),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2021,14,0,0,0.0,0,0,0,1,1,4,4.0,0,0,0.0
J.P. Holtz (FA),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandin Bryant (BUF),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dwayne Washington (NO),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Derek Watt (FA),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kalen Ballage (FA),2021,14,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Benny Snell Jr. (FA),2021,14,1,-2,-2.0,0,0,0,0,0,0,0.0,0,0,-0.2
Duke Johnson Jr. (FA),2021,15,22,107,4.9,12,0,2,1,1,20,20.0,0,0,24.7
Jonathan Taylor (IND),2021,15,29,170,5.9,67,4,1,0,0,0,0.0,0,0,23.0
Jeff Wilson Jr. (MIA),2021,15,21,110,5.2,17,0,1,2,2,9,4.5,0,0,17.9
Devin Singletary (HOU),2021,15,22,86,3.9,16,0,1,1,1,10,10.0,0,0,15.6
Nick Chubb (CLE),2021,15,23,91,4.0,24,1,1,1,1,2,2.0,0,0,15.3
James Robinson (NE),2021,15,18,75,4.2,16,0,1,3,6,13,4.3,0,0,14.8
Miles Sanders (CAR),2021,15,18,131,7.3,38,2,0,2,2,15,7.5,0,0,14.6
Austin Ekeler (LAC),2021,15,12,59,4.9,15,0,1,4,4,23,5.8,0,0,14.2
D'Onta Foreman (CHI),2021,15,22,108,4.9,20,1,0,2,3,27,13.5,0,0,13.5
Ezekiel Elliott (FA),2021,15,16,52,3.3,13,0,1,3,4,20,6.7,0,0,13.2
Aaron Jones (GB),2021,15,13,58,4.5,11,0,0,2,2,12,6.0,1,0,13.0
Antonio Gibson (WAS),2021,15,15,26,1.7,8,0,1,6,7,39,6.5,0,0,12.5
Craig Reynolds (DET),2021,15,26,112,4.3,27,1,0,1,1,5,5.0,0,0,11.7
Ameer Abdullah (LV),2021,15,4,7,1.8,7,0,0,4,4,48,12.0,1,0,11.5
Sony Michel (FA),2021,15,18,92,5.1,39,2,0,2,2,23,11.5,0,0,11.5
DeeJay Dallas (SEA),2021,15,8,41,5.1,8,0,1,3,4,11,3.7,0,0,11.2
Justin Jackson (FA),2021,15,13,86,6.6,22,1,0,1,1,13,13.0,0,0,9.9
AJ Dillon (GB),2021,15,7,22,3.1,6,0,1,1,1,13,13.0,0,0,9.5
Josh Jacobs (LV),2021,15,15,52,3.5,9,0,0,3,4,42,14.0,0,0,9.4
Dalvin Cook (MIN),2021,15,28,89,3.2,10,0,0,2,3,2,1.0,0,0,9.1
Michael Burton (DEN),2021,15,1,7,7.0,7,0,1,2,2,20,10.0,0,0,8.7
Tony Pollard (DAL),2021,15,12,74,6.2,17,0,0,3,3,13,4.3,0,0,8.7
Devontae Booker (FA),2021,15,8,74,9.3,31,3,0,2,2,8,4.0,0,0,8.2
Javonte Williams (DEN),2021,15,15,72,4.8,14,0,0,4,4,9,2.3,0,0,8.1
Jaret Patterson (FA),2021,15,4,20,5.0,13,0,1,0,0,0,0.0,0,0,8.0
Kyle Juszczyk (SF),2021,15,1,6,6.0,6,0,1,1,1,6,6.0,0,0,7.2
Ronald Jones II (DAL),2021,15,8,63,7.9,30,2,0,2,2,8,4.0,0,0,7.1
James Conner (ARI),2021,15,8,39,4.9,22,1,0,2,2,31,15.5,0,0,7.0
Clyde Edwards-Helaire (KC),2021,15,9,32,3.6,9,0,0,2,4,18,9.0,0,0,7.0
Jordan Howard (FA),2021,15,15,69,4.6,15,0,0,0,0,0,0.0,0,0,6.9
Nyheim Hines (BUF),2021,15,0,0,0.0,0,0,0,1,2,8,8.0,1,0,6.8
Leonard Fournette (FA),2021,15,9,34,3.8,8,0,0,7,7,33,4.7,0,0,6.7
David Montgomery (DET),2021,15,18,60,3.3,16,0,0,5,6,23,4.6,0,1,6.3
Melvin Gordon III (FA),2021,15,15,53,3.5,13,0,0,1,1,8,8.0,0,0,6.1
Joe Mixon (CIN),2021,15,17,58,3.4,12,0,0,1,1,2,2.0,0,0,6.0
Dontrell Hilliard (FA),2021,15,9,49,5.4,15,0,0,4,6,10,2.5,0,0,5.9
Myles Gaskin (MIA),2021,15,10,54,5.4,30,2,0,0,0,0,0.0,0,0,5.4
Saquon Barkley (NYG),2021,15,15,50,3.3,6,0,0,4,8,24,6.0,0,1,5.4
Chase Edmonds (TB),2021,15,6,53,8.8,23,1,0,0,1,0,0.0,0,0,5.3
Jeremy McNichols (PIT),2021,15,6,26,4.3,9,0,0,3,3,25,8.3,0,0,5.1
Latavius Murray (FA),2021,15,7,48,6.9,16,0,0,1,3,3,3.0,0,0,5.1
Tevin Coleman (FA),2021,15,8,50,6.3,20,1,0,0,0,0,0.0,0,0,5.0
Rex Burkhead (FA),2021,15,16,41,2.6,8,0,0,1,3,6,6.0,0,0,4.7
Peyton Barber (FA),2021,15,5,34,6.8,19,0,0,1,1,12,12.0,0,0,4.6
Brandon Bolden (LV),2021,15,4,3,0.8,3,0,0,3,5,41,13.7,0,0,4.4
Rashaad Penny (PHI),2021,15,11,39,3.5,10,0,0,2,2,5,2.5,0,0,4.4
Samaje Perine (DEN),2021,15,4,30,7.5,22,1,0,2,2,13,6.5,0,0,4.3
Chuba Hubbard (CAR),2021,15,8,40,5.0,21,1,0,1,1,1,1.0,0,0,4.1
Rhamondre Stevenson (NE),2021,15,10,36,3.6,13,0,0,1,1,4,4.0,0,0,4.0
Khalil Herbert (CHI),2021,15,0,0,0.0,0,0,0,3,4,34,11.3,0,0,3.4
Kene Nwangwu (MIN),2021,15,3,33,11.0,19,0,0,0,0,0,0.0,0,0,3.3
Alvin Kamara (NO),2021,15,11,18,1.6,8,0,0,2,6,13,6.5,0,0,3.1
David Johnson (FA),2021,15,6,24,4.0,6,0,0,1,1,3,3.0,0,0,2.7
Darrell Henderson Jr. (FA),2021,15,6,23,3.8,6,0,0,2,2,4,2.0,0,0,2.7
Najee Harris (PIT),2021,15,12,18,1.5,7,0,0,2,5,8,4.0,0,0,2.6
Devonta Freeman (FA),2021,15,6,22,3.7,7,0,0,1,1,2,2.0,0,0,2.4
Cordarrelle Patterson (ATL),2021,15,11,18,1.6,4,0,0,2,2,5,2.5,0,0,2.3
Mike Davis (FA),2021,15,6,21,3.5,7,0,0,0,1,0,0.0,0,0,2.1
Michael Carter (NYJ),2021,15,8,18,2.3,6,0,0,1,2,2,2.0,0,0,2.0
Ke'Shawn Vaughn (TB),2021,15,3,19,6.3,17,0,0,0,2,0,0.0,0,0,1.9
Mark Ingram II (FA),2021,15,9,10,1.1,6,0,0,2,2,8,4.0,0,0,1.8
Demetric Felton Jr. (CLE),2021,15,0,0,0.0,0,0,0,3,4,16,5.3,0,0,1.6
D'Ernest Johnson (JAC),2021,15,1,-2,-2.0,0,0,0,4,4,17,4.3,0,0,1.5
Jonathan Ward (TEN),2021,15,1,6,6.0,6,0,0,1,2,9,9.0,0,0,1.5
Darrel Williams (FA),2021,15,5,12,2.4,11,0,0,0,1,0,0.0,0,0,1.2
Austin Walter (LV),2021,15,2,12,6.0,11,0,0,0,0,0,0.0,0,0,1.2
Jermar Jefferson (DET),2021,15,5,9,1.8,6,0,0,0,0,0,0.0,0,0,0.9
Royce Freeman (FA),2021,15,3,8,2.7,4,0,0,0,0,0,0.0,0,0,0.8
Qadree Ollison (JAC),2021,15,1,3,3.0,3,0,0,1,1,4,4.0,0,0,0.7
Dare Ogunbowale (HOU),2021,15,1,1,1.0,1,0,0,1,2,5,5.0,0,0,0.6
Jonathan Williams (WAS),2021,15,1,5,5.0,5,0,0,0,0,0,0.0,0,0,0.5
Gabe Nabers (FA),2021,15,1,4,4.0,4,0,0,0,0,0,0.0,0,0,0.4
