,,,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,MISC,STANDARD
Jamize Olawale (FA),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Elijhaa Penny (FA),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Troymaine Pope (FA),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Danny Vitale (FA),2019,10,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Dwayne Washington (NO),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Myles Gaskin (MIA),2019,10,0,0,0.0,0,0,0,1,1,0,0.0,0,0,0.0
Josh Adams (FA),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Mike Boone (HOU),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryan Nall (FA),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alex Armah Jr. (WAS),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick Ricard (BAL),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Keith Smith (ATL),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Senorise Perry (FA),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Zach Zenner (FA),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ty Montgomery (NE),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Rod Smith (FA),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ameer Abdullah (LV),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Javorius Allen (FA),2019,10,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
C.J. Ham (MIN),2019,10,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,-0.1
Tony Pollard (DAL),2019,10,1,-4,-4.0,0,0,0,0,0,0,0.0,0,0,-0.4
David Johnson (FA),2019,10,5,2,0.4,5,0,0,1,1,8,8.0,0,1,-1.0
Giovani Bernard (FA),2019,10,4,8,2.0,8,0,0,1,1,0,0.0,0,1,-1.2
Rashaad Penny (PHI),2019,10,2,2,1.0,2,0,0,0,0,0,0.0,0,1,-1.8
Mark Ingram II (FA),2019,11,13,48,3.7,11,0,0,3,4,37,12.3,2,0,20.5
Christian McCaffrey (SF),2019,11,14,70,5.0,18,0,0,11,15,121,11.0,0,0,19.1
Todd Gurley II (FA),2019,11,25,97,3.9,13,0,1,3,3,36,12.0,0,1,17.3
Ezekiel Elliott (FA),2019,11,16,45,2.8,8,0,1,2,3,28,14.0,1,1,17.3
Gus Edwards (BAL),2019,11,8,112,14.0,63,5,1,0,0,0,0.0,0,0,17.2
Marlon Mack (FA),2019,11,14,109,7.8,20,1,1,0,0,0,0.0,0,0,16.9
Joe Mixon (CIN),2019,11,15,86,5.7,30,2,1,1,3,17,17.0,0,0,16.3
Le'Veon Bell (FA),2019,11,18,59,3.3,9,0,1,2,2,33,16.5,0,0,15.2
Jonathan Williams (WAS),2019,11,13,116,8.9,48,3,0,1,1,31,31.0,0,0,14.7
Tony Pollard (DAL),2019,11,2,12,6.0,7,0,0,4,4,44,11.0,1,0,13.6
Tarik Cohen (FA),2019,11,9,39,4.3,12,0,0,5,6,35,7.0,1,0,13.4
Austin Ekeler (LAC),2019,11,5,24,4.8,18,0,0,8,12,108,13.5,0,0,13.2
Derrius Guice (FA),2019,11,7,24,3.4,9,0,0,1,2,45,45.0,1,0,12.9
Carlos Hyde (FA),2019,11,9,65,7.2,41,3,1,0,1,0,0.0,0,0,12.5
Alvin Kamara (NO),2019,11,13,75,5.8,14,0,0,10,10,47,4.7,0,0,12.2
LeSean McCoy (FA),2019,11,7,29,4.1,8,0,1,4,6,28,7.0,0,0,11.7
Dalvin Cook (MIN),2019,11,11,26,2.4,5,0,1,5,6,31,6.2,0,0,11.7
Bo Scarbrough (FA),2019,11,14,55,3.9,23,1,1,0,0,0,0.0,0,0,11.5
Jaylen Samuels (FA),2019,11,5,26,5.2,11,0,0,5,6,19,3.8,1,0,10.5
Josh Jacobs (LV),2019,11,23,112,4.9,21,2,0,3,3,12,4.0,0,1,10.4
Darrel Williams (FA),2019,11,11,35,3.2,6,0,1,2,3,8,4.0,0,0,10.3
Nyheim Hines (BUF),2019,11,3,11,3.7,7,0,1,3,4,24,8.0,0,0,9.5
Nick Chubb (CLE),2019,11,27,92,3.4,12,0,0,0,1,0,0.0,0,0,9.2
Melvin Gordon III (FA),2019,11,14,69,4.9,21,1,0,3,5,21,7.0,0,0,9.0
Jeff Wilson Jr. (MIA),2019,11,0,0,0.0,0,0,0,1,1,25,25.0,1,0,8.5
Kenyan Drake (FA),2019,11,16,67,4.2,12,0,0,6,7,13,2.2,0,0,8.0
Devin Singletary (HOU),2019,11,15,75,5.0,22,2,0,1,1,4,4.0,0,0,7.9
Kalen Ballage (FA),2019,11,9,9,1.0,7,0,1,5,6,8,1.6,0,0,7.7
Kenjon Barner (FA),2019,11,2,15,7.5,9,0,0,0,0,0,0.0,0,0,7.6
Malcolm Brown (FA),2019,11,5,15,3.0,6,0,1,0,0,0,0.0,0,0,7.5
Phillip Lindsay (FA),2019,11,16,67,4.2,11,0,0,2,2,8,4.0,0,0,7.5
Qadree Ollison (JAC),2019,11,4,11,2.8,3,0,1,0,1,0,0.0,0,0,7.1
Peyton Barber (FA),2019,11,0,0,0.0,0,0,0,2,2,11,5.5,1,0,7.1
Andy Janovich (FA),2019,11,1,1,1.0,1,0,1,1,1,3,3.0,0,0,6.4
Kyle Juszczyk (SF),2019,11,0,0,0.0,0,0,0,7,7,63,9.0,0,0,6.3
Tevin Coleman (FA),2019,11,12,14,1.2,4,0,0,3,4,48,16.0,0,0,6.2
Patrick Laird (TB),2019,11,1,7,7.0,7,0,0,6,6,51,8.5,0,0,5.8
Kareem Hunt (FA),2019,11,6,12,2.0,7,0,0,6,8,46,7.7,0,0,5.8
Leonard Fournette (FA),2019,11,8,23,2.9,10,0,0,7,7,34,4.9,0,0,5.7
James White (FA),2019,11,5,20,4.0,9,0,0,4,7,16,4.0,0,0,5.6
J.D. McKissic (FA),2019,11,3,13,4.3,6,0,0,3,4,40,13.3,0,0,5.3
David Montgomery (DET),2019,11,14,31,2.2,5,0,0,1,3,19,19.0,0,0,5.0
Rex Burkhead (FA),2019,11,5,14,2.8,6,0,0,2,3,34,17.0,0,0,4.8
Miles Sanders (CAR),2019,11,11,38,3.5,7,0,0,2,4,9,4.5,0,0,4.7
Bilal Powell (FA),2019,11,7,42,6.0,17,0,0,1,2,5,5.0,0,0,4.7
Giovani Bernard (FA),2019,11,3,30,10.0,18,0,0,1,3,16,16.0,0,0,4.6
Royce Freeman (FA),2019,11,8,31,3.9,10,0,0,1,1,14,14.0,0,0,4.5
Frank Gore (FA),2019,11,11,27,2.5,6,0,0,1,2,18,18.0,0,0,4.5
Sony Michel (FA),2019,11,10,33,3.3,12,0,0,2,4,11,5.5,0,0,4.4
Duke Johnson Jr. (FA),2019,11,6,40,6.7,17,0,0,2,2,4,2.0,0,0,4.4
Trey Edmunds (FA),2019,11,3,11,3.7,9,0,0,3,3,27,9.0,0,0,3.8
Brian Hill (FA),2019,11,15,30,2.0,11,0,0,1,3,8,8.0,0,0,3.8
Latavius Murray (FA),2019,11,10,27,2.7,12,0,0,2,3,5,2.5,0,0,3.2
Adrian Peterson (FA),2019,11,9,25,2.8,8,0,0,2,2,5,2.5,0,0,3.0
Patrick Ricard (BAL),2019,11,0,0,0.0,0,0,0,3,3,27,9.0,0,0,2.7
Raheem Mostert (MIA),2019,11,6,13,2.2,6,0,0,2,3,14,7.0,0,0,2.7
Justice Hill (BAL),2019,11,5,18,3.6,9,0,0,1,1,9,9.0,0,0,2.7
Boston Scott (PHI),2019,11,7,26,3.7,12,0,0,0,0,0,0.0,0,0,2.6
Ryquell Armstead (FA),2019,11,1,6,6.0,6,0,0,2,2,13,6.5,0,0,1.9
James Conner (ARI),2019,11,5,10,2.0,7,0,0,1,2,6,6.0,0,0,1.6
Ronald Jones II (DAL),2019,11,4,13,3.3,6,0,0,2,4,1,0.5,0,0,1.4
Damien Williams (FA),2019,11,4,7,1.8,3,0,0,1,1,6,6.0,0,0,1.3
DeAndre Washington (FA),2019,11,2,-1,-0.5,1,0,0,2,2,14,7.0,0,0,1.3
Wendell Smallwood (FA),2019,11,0,0,0.0,0,0,0,1,3,11,11.0,0,0,1.1
Ty Montgomery (NE),2019,11,2,11,5.5,9,0,0,0,1,0,0.0,0,0,1.1
T.J. Logan (FA),2019,11,0,0,0.0,0,0,0,1,1,11,11.0,0,0,1.1
Zach Line (FA),2019,11,1,5,5.0,5,0,0,1,1,5,5.0,0,0,1.0
Dare Ogunbowale (HOU),2019,11,2,0,0.0,0,0,0,3,4,10,3.3,0,0,1.0
Reggie Bonnafon (FA),2019,11,0,0,0.0,0,0,0,2,3,8,4.0,0,0,0.8
Jalen Richard (FA),2019,11,2,0,0.0,4,0,0,1,1,7,7.0,0,0,0.7
Ty Johnson (NYJ),2019,11,2,6,3.0,5,0,0,1,1,0,0.0,0,0,0.6
Josh Adams (FA),2019,11,4,6,1.5,3,0,0,0,0,0,0.0,0,0,0.6
C.J. Ham (MIN),2019,11,1,0,0.0,0,0,0,1,1,6,6.0,0,0,0.6
Buddy Howell (FA),2019,11,2,5,2.5,4,0,0,0,0,0,0.0,0,0,0.5
Alexander Mattison (MIN),2019,11,3,5,1.7,6,0,0,0,0,0,0.0,0,0,0.5
Devontae Booker (FA),2019,11,1,4,4.0,4,0,0,0,2,0,0.0,0,0,0.4
Alec Ingold (MIA),2019,11,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Keith Smith (ATL),2019,11,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Andrew Beck (HOU),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Cullen Gillaspia (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Chandler Cox (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Devine Ozigbo (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D'Ernest Johnson (JAC),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
De'Lance Turner (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dontrell Hilliard (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jordan Scarlett (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Darrell Henderson Jr. (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Anthony Sherman (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Taiwan Jones (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Cordarrelle Patterson (ATL),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jamize Olawale (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandon Bolden (LV),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Troymaine Pope (FA),2019,11,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
J.P. Holtz (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Derek Watt (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dwayne Washington (NO),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bawden (NYJ),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Mike Boone (HOU),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryan Nall (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Myles Gaskin (MIA),2019,11,1,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Alex Armah Jr. (WAS),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Senorise Perry (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick DiMarco (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Michael Burton (DEN),2019,11,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
David Johnson (FA),2019,11,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ameer Abdullah (LV),2019,11,1,5,5.0,5,0,0,2,2,11,5.5,0,1,-0.4
Tony Brooks-James (FA),2019,11,1,-4,-4.0,0,0,0,0,0,0,0.0,0,0,-0.4
Leonard Fournette (FA),2019,12,24,97,4.0,16,0,2,9,12,62,6.9,0,0,27.9
Derrick Henry (TEN),2019,12,19,159,8.4,74,4,2,1,1,16,16.0,0,1,27.5
Christian McCaffrey (SF),2019,12,22,64,2.9,9,0,1,9,9,69,7.7,1,0,25.3
Mark Ingram II (FA),2019,12,15,111,7.4,25,1,1,1,1,7,7.0,1,0,23.8
Nick Chubb (CLE),2019,12,21,106,5.0,17,0,1,3,3,58,19.3,0,0,22.4
Rashaad Penny (PHI),2019,12,14,129,9.2,58,6,1,0,1,0,0.0,0,0,18.9
Jonathan Williams (WAS),2019,12,26,104,4.0,13,0,1,3,3,17,5.7,0,0,18.1
Ronald Jones II (DAL),2019,12,12,51,4.3,25,1,1,3,3,16,5.3,0,0,12.7
Raheem Mostert (MIA),2019,12,6,45,7.5,15,0,1,1,3,22,22.0,0,0,12.7
Ezekiel Elliott (FA),2019,12,21,86,4.1,12,0,0,4,4,40,10.0,0,0,12.6
Latavius Murray (FA),2019,12,7,64,9.1,26,1,1,0,0,0,0.0,0,0,12.4
Devin Singletary (HOU),2019,12,21,106,5.0,11,0,0,1,2,8,8.0,0,0,11.4
Tevin Coleman (FA),2019,12,11,39,3.5,11,0,1,2,4,10,5.0,0,0,10.9
Le'Veon Bell (FA),2019,12,12,49,4.1,12,0,0,5,5,59,11.8,0,0,10.8
Kareem Hunt (FA),2019,12,8,37,4.6,9,0,1,2,3,9,4.5,0,0,10.6
Benny Snell Jr. (FA),2019,12,21,98,4.7,21,1,0,1,1,5,5.0,0,0,10.3
Alvin Kamara (NO),2019,12,11,54,4.9,30,2,0,9,9,48,5.3,0,0,10.2
Qadree Ollison (JAC),2019,12,8,20,2.5,6,0,1,1,1,7,7.0,0,0,8.7
Miles Sanders (CAR),2019,12,12,63,5.3,14,0,0,3,5,23,7.7,0,0,8.6
Sony Michel (FA),2019,12,20,85,4.3,17,0,0,0,0,0,0.0,0,0,8.5
Jamaal Williams (NO),2019,12,11,45,4.1,12,0,0,7,8,35,5.0,0,0,8.0
Joe Mixon (CIN),2019,12,18,79,4.4,14,0,0,0,0,0,0.0,0,0,7.9
Bo Scarbrough (FA),2019,12,18,98,5.4,30,2,0,0,1,0,0.0,0,1,7.8
Phillip Lindsay (FA),2019,12,13,57,4.4,16,0,0,1,3,11,11.0,0,0,6.8
Carlos Hyde (FA),2019,12,16,67,4.2,33,2,0,0,0,0,0.0,0,0,6.7
Frank Gore (FA),2019,12,15,65,4.3,27,1,0,0,0,0,0.0,0,0,6.5
Nyheim Hines (BUF),2019,12,9,51,5.7,18,0,0,2,3,10,5.0,0,0,6.1
Saquon Barkley (NYG),2019,12,17,59,3.5,22,1,0,2,3,1,0.5,0,0,6.0
Chris Carson (FA),2019,12,8,26,3.3,6,0,0,4,4,31,7.8,0,0,5.7
Gus Edwards (BAL),2019,12,14,55,3.9,11,0,0,0,0,0,0.0,0,0,5.5
Tarik Cohen (FA),2019,12,6,25,4.2,13,0,0,7,9,29,4.1,0,0,5.4
Jalen Richard (FA),2019,12,2,4,2.0,5,0,0,6,7,47,7.8,0,0,5.1
Adrian Peterson (FA),2019,12,10,27,2.7,7,0,0,1,1,22,22.0,0,0,4.9
Dion Lewis (FA),2019,12,5,21,4.2,8,0,0,1,2,24,24.0,0,0,4.5
Kerrith Whyte Jr. (FA),2019,12,6,43,7.2,21,1,0,0,0,0,0.0,0,0,4.3
Aaron Jones (GB),2019,12,13,38,2.9,11,0,0,0,1,0,0.0,0,0,3.8
Derrius Guice (FA),2019,12,10,32,3.2,11,0,0,1,2,6,6.0,0,0,3.8
Josh Jacobs (LV),2019,12,10,34,3.4,15,0,0,1,1,2,2.0,0,0,3.6
Peyton Barber (FA),2019,12,11,32,2.9,8,0,0,0,1,0,0.0,0,0,3.2
Jaylen Samuels (FA),2019,12,2,6,3.0,4,0,0,3,3,26,8.7,0,0,3.2
David Montgomery (DET),2019,12,13,22,1.7,13,0,0,2,3,9,4.5,0,0,3.1
Duke Johnson Jr. (FA),2019,12,5,22,4.4,19,0,0,1,1,8,8.0,0,0,3.0
Giovani Bernard (FA),2019,12,1,-1,-1.0,0,0,0,3,3,31,10.3,0,0,3.0
Royce Freeman (FA),2019,12,2,20,10.0,13,0,0,2,2,9,4.5,0,0,2.9
Tony Pollard (DAL),2019,12,4,19,4.8,8,0,0,3,4,9,3.0,0,0,2.8
Justice Hill (BAL),2019,12,8,27,3.4,11,0,0,0,0,0,0.0,0,0,2.7
Jeff Wilson Jr. (MIA),2019,12,2,27,13.5,25,1,0,0,1,0,0.0,0,0,2.7
Brian Hill (FA),2019,12,9,14,1.6,5,0,0,3,4,13,4.3,0,0,2.7
Kalen Ballage (FA),2019,12,7,13,1.9,4,0,0,1,1,13,13.0,0,0,2.6
Ty Montgomery (NE),2019,12,5,2,0.4,4,0,0,1,2,21,21.0,0,0,2.3
Ty Johnson (NYJ),2019,12,4,11,2.8,5,0,0,2,2,10,5.0,0,0,2.1
Bilal Powell (FA),2019,12,5,15,3.0,7,0,0,1,2,5,5.0,0,0,2.0
J.D. McKissic (FA),2019,12,1,3,3.0,3,0,0,2,2,17,8.5,0,0,2.0
Patrick Laird (TB),2019,12,3,20,6.7,13,0,0,0,1,0,0.0,0,0,2.0
Todd Gurley II (FA),2019,12,6,22,3.7,15,0,0,3,3,-3,-1.0,0,0,1.9
DeAndre Washington (FA),2019,12,6,19,3.2,8,0,0,1,1,0,0.0,0,0,1.9
Myles Gaskin (MIA),2019,12,4,10,2.5,4,0,0,1,1,7,7.0,0,0,1.7
Rex Burkhead (FA),2019,12,2,3,1.5,4,0,0,2,5,14,7.0,0,0,1.7
Jay Ajayi (FA),2019,12,6,16,2.7,11,0,0,0,0,0,0.0,0,0,1.6
Dare Ogunbowale (HOU),2019,12,1,12,12.0,12,0,0,0,1,0,0.0,0,0,1.2
Brandon Bolden (LV),2019,12,1,11,11.0,11,0,0,0,0,0,0.0,0,0,1.1
Kenjon Barner (FA),2019,12,0,0,0.0,0,0,0,2,2,8,4.0,0,0,0.8
Trey Edmunds (FA),2019,12,2,7,3.5,5,0,0,0,0,0,0.0,0,0,0.7
Josh Adams (FA),2019,12,4,6,1.5,10,0,0,0,0,0,0.0,0,0,0.6
Danny Vitale (FA),2019,12,0,0,0.0,0,0,0,1,1,3,3.0,0,0,0.3
Wendell Smallwood (FA),2019,12,0,0,0.0,0,0,0,1,1,3,3.0,0,0,0.3
T.J. Logan (FA),2019,12,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Wayne Gallman Jr. (FA),2019,12,1,1,1.0,1,0,0,0,0,0,0.0,0,0,0.1
Cullen Gillaspia (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Chandler Cox (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Devine Ozigbo (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Andrew Beck (HOU),2019,12,0,0,0.0,0,0,0,1,1,18,18.0,0,0,0.0
Travis Homer (CHI),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jordan Scarlett (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Khari Blasingame (CHI),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Darrell Henderson Jr. (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
De'Lance Turner (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dontrell Hilliard (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alec Ingold (MIA),2019,12,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryquell Armstead (FA),2019,12,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Bryce Love (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D'Ernest Johnson (JAC),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Taiwan Jones (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Cordarrelle Patterson (ATL),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kyle Juszczyk (SF),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jamize Olawale (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandin Bryant (BUF),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
J.P. Holtz (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Elijhaa Penny (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Devontae Booker (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Dwayne Washington (NO),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jordan Wilkins (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Boston Scott (PHI),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Reggie Bonnafon (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ryan Nall (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Buddy Howell (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alex Armah Jr. (WAS),2019,12,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick Ricard (BAL),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Senorise Perry (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Keith Smith (ATL),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Patrick DiMarco (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Michael Burton (DEN),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Malcolm Brown (FA),2019,12,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Javorius Allen (FA),2019,12,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
James White (FA),2019,12,2,5,2.5,3,0,0,1,3,-6,-6.0,0,0,-0.1
James White (FA),2019,13,14,79,5.6,32,2,0,8,11,98,12.3,2,0,29.7
Derrius Guice (FA),2019,13,10,129,12.9,60,6,2,2,2,8,4.0,0,0,25.7
Rashaad Penny (PHI),2019,13,15,74,4.9,13,0,1,4,5,33,8.3,1,0,22.7
Raheem Mostert (MIA),2019,13,19,146,7.7,40,3,1,2,2,8,4.0,0,0,21.4
Derrick Henry (TEN),2019,13,26,149,5.7,34,2,1,3,3,17,5.7,0,1,20.6
Peyton Barber (FA),2019,13,17,44,2.6,15,0,2,0,0,0,0.0,0,0,18.4
Todd Gurley II (FA),2019,13,19,95,5.0,11,0,1,1,1,20,20.0,0,0,17.5
Chris Carson (FA),2019,13,23,102,4.4,25,1,1,1,2,7,7.0,0,0,16.9
Miles Sanders (CAR),2019,13,17,83,4.9,13,0,0,5,5,22,4.4,1,0,16.5
Devin Singletary (HOU),2019,13,14,63,4.5,26,1,0,3,4,38,12.7,1,0,16.1
Adrian Peterson (FA),2019,13,13,99,7.6,22,2,1,0,1,0,0.0,0,0,15.9
Duke Johnson Jr. (FA),2019,13,9,36,4.0,13,0,0,5,6,54,10.8,1,0,15.0
David Montgomery (DET),2019,13,16,75,4.7,14,0,0,2,2,12,6.0,1,0,14.7
Ezekiel Elliott (FA),2019,13,12,71,5.9,30,2,0,7,10,66,9.4,0,0,13.7
Joe Mixon (CIN),2019,13,19,44,2.3,9,0,1,4,4,26,6.5,0,0,13.0
Patrick Laird (TB),2019,13,10,5,0.5,4,0,1,4,5,43,10.8,0,0,12.8
Austin Ekeler (LAC),2019,13,9,16,1.8,8,0,0,4,5,51,12.8,1,0,12.7
Benny Snell Jr. (FA),2019,13,16,63,3.9,14,0,1,1,1,4,4.0,0,0,12.7
Kareem Hunt (FA),2019,13,7,46,6.6,16,0,0,5,5,19,3.8,1,0,12.5
Saquon Barkley (NYG),2019,13,19,83,4.4,16,0,0,3,7,32,10.7,0,0,11.5
Melvin Gordon III (FA),2019,13,20,99,5.0,19,0,0,2,3,11,5.5,0,0,11.0
Josh Jacobs (LV),2019,13,17,104,6.1,35,2,0,0,0,0,0.0,0,0,10.4
Darwin Thompson (SEA),2019,13,11,44,4.0,9,0,1,0,0,0,0.0,0,0,10.4
Dalvin Cook (MIN),2019,13,9,29,3.2,9,0,1,3,4,35,11.7,0,1,10.4
Christian McCaffrey (SF),2019,13,14,44,3.1,12,0,0,7,12,58,8.3,0,0,10.2
Nyheim Hines (BUF),2019,13,4,22,5.5,14,0,1,2,2,18,9.0,0,0,10.0
Leonard Fournette (FA),2019,13,14,38,2.7,10,0,0,9,11,53,5.9,0,0,9.1
LeSean McCoy (FA),2019,13,5,10,2.0,6,0,1,3,3,20,6.7,0,0,9.0
Alvin Kamara (NO),2019,13,11,61,5.5,24,1,0,4,8,23,5.8,0,0,8.4
Bo Scarbrough (FA),2019,13,21,83,4.0,15,0,0,0,0,0,0.0,0,0,8.3
Nick Chubb (CLE),2019,13,16,58,3.6,12,0,0,1,2,21,21.0,0,0,7.9
Darrel Williams (FA),2019,13,6,13,2.2,15,0,0,1,2,3,3.0,1,0,7.6
Alexander Mattison (MIN),2019,13,4,22,5.5,15,0,0,4,5,51,12.8,0,0,7.3
Le'Veon Bell (FA),2019,13,10,32,3.2,7,0,0,4,5,35,8.8,0,0,6.7
Jamaal Williams (NO),2019,13,10,41,4.1,9,0,0,4,4,26,6.5,0,0,6.7
Devonta Freeman (FA),2019,13,17,51,3.0,6,0,0,4,5,13,3.3,0,0,6.4
Mark Ingram II (FA),2019,13,15,59,3.9,10,0,0,2,2,3,1.5,0,0,6.2
Phillip Lindsay (FA),2019,13,17,58,3.4,15,0,0,3,3,4,1.3,0,0,6.2
Jordan Wilkins (FA),2019,13,11,47,4.3,15,0,0,2,3,9,4.5,0,0,5.6
Jaylen Samuels (FA),2019,13,7,32,4.6,8,0,0,2,2,22,11.0,0,0,5.4
Kenyan Drake (FA),2019,13,13,31,2.4,9,0,0,2,5,20,10.0,0,0,5.1
DeAndre Washington (FA),2019,13,2,5,2.5,5,0,0,3,3,44,14.7,0,0,4.9
Sony Michel (FA),2019,13,10,45,4.5,17,0,0,0,0,0,0.0,0,0,4.5
