,,,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RUSHING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,RECEIVING,MISC,STANDARD
Player,Season,Week,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS,Y/R,TD,FL,FPTS
Kenneth Gainwell (PHI),2022,16,4,17,4.3,11,0,0,4,4,41,10.3,0,0,5.8
Brian Robinson Jr. (WAS),2022,16,22,58,2.6,10,0,0,0,1,0,0.0,0,0,5.8
Chase Edmonds (TB),2022,16,6,31,5.2,25,1,0,2,2,22,11.0,0,0,5.3
Miles Sanders (CAR),2022,16,21,65,3.1,13,0,0,1,1,6,6.0,0,1,5.1
Josh Jacobs (LV),2022,16,15,44,2.9,11,0,0,1,1,6,6.0,0,0,5.0
Michael Carter (NYJ),2022,16,2,6,3.0,3,0,0,5,5,44,8.8,0,0,5.0
DeeJay Dallas (SEA),2022,16,2,10,5.0,8,0,0,6,6,32,5.3,0,0,4.2
Joshua Kelley (LAC),2022,16,9,33,3.7,11,0,0,1,1,9,9.0,0,0,4.2
Jonathan Williams (WAS),2022,16,3,13,4.3,9,0,0,2,3,28,14.0,0,0,4.1
Royce Freeman (FA),2022,16,16,32,2.0,5,0,0,1,1,6,6.0,0,0,3.8
Aaron Jones (GB),2022,16,6,25,4.2,18,0,0,2,2,9,4.5,0,0,3.4
Cordarrelle Patterson (ATL),2022,16,8,17,2.1,7,0,0,1,1,14,14.0,0,0,3.1
Antonio Gibson (WAS),2022,16,5,10,2.0,5,0,0,2,3,21,10.5,0,0,3.1
Jaylen Warren (PIT),2022,16,6,23,3.8,13,0,0,1,2,7,7.0,0,0,3.0
Tyrion Davis-Price (SF),2022,16,9,30,3.3,7,0,0,0,0,0,0.0,0,0,3.0
Avery Williams (ATL),2022,16,3,16,5.3,13,0,0,2,2,14,7.0,0,0,3.0
Raheem Mostert (MIA),2022,16,8,45,5.6,17,0,0,2,3,4,2.0,0,1,2.9
Dare Ogunbowale (HOU),2022,16,8,28,3.5,8,0,0,0,0,0,0.0,0,0,2.8
Ameer Abdullah (LV),2022,16,0,0,0.0,0,0,0,2,2,27,13.5,0,0,2.7
D'Andre Swift (DET),2022,16,4,12,3.0,4,0,0,1,5,13,13.0,0,0,2.5
David Johnson (FA),2022,16,7,16,2.3,4,0,0,1,1,8,8.0,0,0,2.4
Marlon Mack (FA),2022,16,4,22,5.5,7,0,0,0,1,0,0.0,0,0,2.2
Kareem Hunt (FA),2022,16,7,8,1.1,4,0,0,3,3,14,4.7,0,0,2.2
Samaje Perine (DEN),2022,16,4,3,0.8,3,0,0,3,4,19,6.3,0,0,2.2
JaMycal Hasty (JAC),2022,16,3,10,3.3,6,0,0,1,3,11,11.0,0,0,2.1
Kyren Williams (LAR),2022,16,6,18,3.0,7,0,0,1,1,3,3.0,0,0,2.1
Malcolm Brown (FA),2022,16,2,19,9.5,17,0,0,1,1,2,2.0,0,0,2.1
Alexander Mattison (MIN),2022,16,4,17,4.3,13,0,0,0,0,0,0.0,0,0,1.7
Hassan Haskins (TEN),2022,16,0,0,0.0,0,0,0,2,2,17,8.5,0,0,1.7
Patrick Taylor Jr. (GB),2022,16,0,0,0.0,0,0,0,1,1,17,17.0,0,0,1.7
Jamaal Williams (NO),2022,16,7,11,1.6,4,0,0,2,2,3,1.5,0,0,1.4
Rhamondre Stevenson (NE),2022,16,13,30,2.3,7,0,0,2,5,3,1.5,0,1,1.3
Zonovan Knight (NYJ),2022,16,6,-2,-0.3,4,0,0,1,1,15,15.0,0,0,1.3
Reggie Gilliam (BUF),2022,16,0,0,0.0,0,0,0,1,1,12,12.0,0,0,1.2
Nyheim Hines (BUF),2022,16,1,2,2.0,2,0,0,1,2,9,9.0,0,0,1.1
Pierre Strong Jr. (NE),2022,16,0,0,0.0,0,0,0,2,2,10,5.0,0,0,1.0
Matt Breida (NYG),2022,16,2,9,4.5,6,0,0,0,0,0,0.0,0,0,0.9
Deon Jackson (IND),2022,16,0,0,0.0,0,0,0,3,3,9,3.0,0,0,0.9
Ty Johnson (NYJ),2022,16,2,7,3.5,6,0,0,0,0,0,0.0,0,0,0.7
Rex Burkhead (FA),2022,16,0,0,0.0,0,0,0,2,2,7,3.5,0,0,0.7
Ke'Shawn Vaughn (TB),2022,16,1,6,6.0,6,0,0,0,0,0,0.0,0,0,0.6
Adam Prentice (NO),2022,16,2,5,2.5,3,0,0,0,0,0,0.0,0,0,0.5
C.J. Ham (MIN),2022,16,0,0,0.0,0,0,0,1,1,5,5.0,0,0,0.5
Snoop Conner (JAC),2022,16,2,5,2.5,3,0,0,0,0,0,0.0,0,0,0.5
Ronald Jones II (DAL),2022,16,1,4,4.0,4,0,0,0,0,0,0.0,0,0,0.4
Justice Hill (BAL),2022,16,0,0,0.0,0,0,0,1,1,4,4.0,0,0,0.4
Jordan Wilkins (FA),2022,16,1,4,4.0,4,0,0,0,1,0,0.0,0,0,0.4
Kevin Harris (NE),2022,16,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Khalil Herbert (CHI),2022,16,6,7,1.2,5,0,0,2,3,-4,-2.0,0,0,0.3
Keaontay Ingram (ARI),2022,16,1,2,2.0,2,0,0,0,0,0,0.0,0,0,0.2
Benny Snell Jr. (FA),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alec Ingold (MIA),2022,16,0,0,0.0,0,0,0,0,2,0,0.0,0,0,0.0
Travis Homer (CHI),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Khari Blasingame (CHI),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jonathan Ward (TEN),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
D'Ernest Johnson (JAC),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Troy Hairston II (HOU),2022,16,0,0,0.0,0,0,0,1,1,0,0.0,0,0,0.0
Connor Heyward (PIT),2022,16,1,21,21.0,21,1,0,0,3,0,0.0,0,0,0.0
Julius Chestnut (TEN),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jordan Mason (SF),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jerome Ford (CLE),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Taiwan Jones (FA),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Giovani Bernard (FA),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Brandon Bolden (LV),2022,16,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Derek Watt (FA),2022,16,1,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Godwin Igwebuike (SEA),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Boston Scott (PHI),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Keith Smith (ATL),2022,16,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Justin Jackson (FA),2022,16,1,-1,-1.0,0,0,0,0,1,0,0.0,0,0,-0.1
Gary Brightwell (NYG),2022,16,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,-0.1
Austin Ekeler (LAC),2022,17,10,122,12.2,72,4,2,4,4,39,9.8,0,0,28.1
Christian McCaffrey (SF),2022,17,19,121,6.4,37,2,1,6,9,72,12.0,0,0,25.3
D'Andre Swift (DET),2022,17,11,78,7.1,35,2,1,4,4,39,9.8,1,0,23.7
Jamaal Williams (NO),2022,17,22,144,6.5,58,4,1,1,1,13,13.0,0,0,21.7
Travis Etienne Jr. (JAC),2022,17,9,108,12.0,62,5,1,3,3,32,10.7,0,0,20.0
Najee Harris (PIT),2022,17,22,111,5.0,15,0,0,2,3,12,6.0,1,0,18.3
Jerick McKinnon (FA),2022,17,2,4,2.0,4,0,0,5,6,52,10.4,2,0,17.6
Tyler Allgeier (ATL),2022,17,20,83,4.2,17,0,1,1,1,12,12.0,0,0,15.5
Josh Jacobs (LV),2022,17,17,69,4.1,9,0,1,4,5,26,6.5,0,0,15.5
Raheem Mostert (MIA),2022,17,9,29,3.2,6,0,0,8,8,62,7.8,1,0,15.1
Cordarrelle Patterson (ATL),2022,17,9,42,4.7,22,1,1,6,8,42,7.0,0,0,14.4
Kenneth Walker III (SEA),2022,17,23,133,5.8,60,4,0,1,1,9,9.0,0,0,14.2
Cam Akers (LAR),2022,17,19,123,6.5,42,3,0,1,2,10,10.0,0,0,13.3
Nick Chubb (CLE),2022,17,14,104,7.4,35,2,0,1,1,12,12.0,0,0,11.6
JaMycal Hasty (JAC),2022,17,10,33,3.3,11,0,1,6,6,23,3.8,0,0,11.6
Aaron Jones (GB),2022,17,14,111,7.9,31,2,0,2,3,2,1.0,0,0,11.3
James Conner (ARI),2022,17,16,79,4.9,16,0,0,3,3,31,10.3,0,0,11.0
Isiah Pacheco (KC),2022,17,9,31,3.4,6,0,1,2,2,18,9.0,0,0,10.9
AJ Dillon (GB),2022,17,12,41,3.4,10,0,1,0,1,0,0.0,0,0,10.1
DeeJay Dallas (SEA),2022,17,7,43,6.1,17,0,0,3,4,55,18.3,0,0,9.8
Jaylen Warren (PIT),2022,17,12,76,6.3,31,2,0,3,3,22,7.3,0,0,9.8
Ezekiel Elliott (FA),2022,17,19,37,1.9,6,0,1,0,0,0,0.0,0,0,9.7
J.K. Dobbins (BAL),2022,17,17,93,5.5,22,1,0,0,0,0,0.0,0,0,9.3
Brian Robinson Jr. (WAS),2022,17,24,87,3.6,14,0,0,0,1,0,0.0,0,0,8.7
Malcolm Brown (FA),2022,17,1,23,23.0,23,1,1,0,0,0,0.0,0,0,8.3
Alvin Kamara (NO),2022,17,16,73,4.6,15,0,0,1,1,7,7.0,0,0,8.0
Snoop Conner (JAC),2022,17,5,17,3.4,8,0,1,0,0,0,0.0,0,0,7.7
Jeff Wilson Jr. (MIA),2022,17,15,45,3.0,11,0,0,3,7,31,10.3,0,0,7.6
Zack Moss (IND),2022,17,15,74,4.9,12,0,0,0,0,0,0.0,0,0,7.4
Jordan Mason (SF),2022,17,2,13,6.5,14,0,1,0,0,0,0.0,0,0,7.3
Chase Edmonds (TB),2022,17,7,34,4.9,10,0,0,3,3,39,13.0,0,0,7.3
Latavius Murray (FA),2022,17,12,56,4.7,19,0,0,4,6,16,4.0,0,0,7.2
Matt Breida (NYG),2022,17,9,59,6.6,18,0,0,1,1,8,8.0,0,0,6.7
Chuba Hubbard (CAR),2022,17,3,12,4.0,7,0,0,3,3,53,17.7,0,0,6.5
Malik Davis (DAL),2022,17,10,39,3.9,23,1,0,2,2,23,11.5,0,0,6.2
Miles Sanders (CAR),2022,17,12,61,5.1,14,0,0,0,0,0,0.0,0,0,6.1
Ty Johnson (NYJ),2022,17,8,46,5.8,22,1,0,1,5,11,11.0,0,0,5.7
Saquon Barkley (NYG),2022,17,12,58,4.8,19,0,0,2,4,-5,-2.5,0,0,5.3
Hassan Haskins (TEN),2022,17,12,40,3.3,12,0,0,2,3,13,6.5,0,0,5.3
Rhamondre Stevenson (NE),2022,17,8,42,5.3,18,0,0,2,4,9,4.5,0,0,5.1
Damien Harris (BUF),2022,17,9,31,3.4,11,0,0,3,3,18,6.0,0,0,4.9
Rachaad White (TB),2022,17,11,22,2.0,7,0,0,5,5,26,5.2,0,0,4.8
Leonard Fournette (FA),2022,17,10,28,2.8,7,0,0,4,4,19,4.8,0,0,4.7
Joshua Kelley (LAC),2022,17,9,45,5.0,12,0,0,1,2,1,1.0,0,0,4.6
Alexander Mattison (MIN),2022,17,8,38,4.8,12,0,0,1,1,7,7.0,0,0,4.5
Dalvin Cook (MIN),2022,17,9,27,3.0,9,0,0,2,3,17,8.5,0,0,4.4
Zonovan Knight (NYJ),2022,17,8,27,3.4,19,0,0,2,3,17,8.5,0,0,4.4
Royce Freeman (FA),2022,17,7,19,2.7,5,0,0,3,5,20,6.7,0,0,3.9
Jordan Wilkins (FA),2022,17,6,23,3.8,7,0,0,2,2,14,7.0,0,0,3.7
David Montgomery (DET),2022,17,6,24,4.0,9,0,0,2,3,12,6.0,0,0,3.6
D'Onta Foreman (CHI),2022,17,13,35,2.7,7,0,0,0,0,0,0.0,0,0,3.5
Jonathan Williams (WAS),2022,17,9,30,3.3,12,0,0,3,5,3,1.0,0,0,3.3
Julius Chestnut (TEN),2022,17,4,-1,-0.3,1,0,0,1,1,33,33.0,0,0,3.2
Corey Clement (ARI),2022,17,7,32,4.6,12,0,0,0,1,0,0.0,0,0,3.2
Brandon Bolden (LV),2022,17,8,32,4.0,10,0,0,0,0,0,0.0,0,0,3.2
Khalil Herbert (CHI),2022,17,5,31,6.2,15,0,0,0,0,0,0.0,0,0,3.1
Jonathan Ward (TEN),2022,17,4,26,6.5,12,0,0,1,1,4,4.0,0,0,3.0
Larry Rountree III (LAC),2022,17,10,15,1.5,5,0,0,1,1,13,13.0,0,0,2.8
Dare Ogunbowale (HOU),2022,17,7,21,3.0,9,0,0,2,3,4,2.0,0,0,2.5
Eno Benjamin (NO),2022,17,2,10,5.0,8,0,0,1,1,9,9.0,0,0,1.9
James Cook (BUF),2022,17,2,18,9.0,11,0,0,0,0,0,0.0,0,0,1.8
Kenneth Gainwell (PHI),2022,17,0,0,0.0,0,0,0,2,2,17,8.5,0,0,1.7
Joe Mixon (CIN),2022,17,2,12,6.0,7,0,0,0,0,0,0.0,0,0,1.2
Rex Burkhead (FA),2022,17,0,0,0.0,0,0,0,3,5,10,3.3,0,0,1.0
Patrick Taylor Jr. (GB),2022,17,5,10,2.0,3,0,0,0,0,0,0.0,0,0,1.0
Deon Jackson (IND),2022,17,3,10,3.3,4,0,0,0,0,0,0.0,0,0,1.0
Gary Brightwell (NYG),2022,17,5,9,1.8,6,0,0,0,0,0,0.0,0,0,0.9
Kyle Juszczyk (SF),2022,17,1,9,9.0,9,0,0,0,0,0,0.0,0,0,0.9
Jerome Ford (CLE),2022,17,5,9,1.8,9,0,0,0,0,0,0.0,0,0,0.9
Salvon Ahmed (MIA),2022,17,0,0,0.0,0,0,0,1,1,8,8.0,0,0,0.8
Reggie Gilliam (BUF),2022,17,0,0,0.0,0,0,0,1,1,7,7.0,0,0,0.7
Godwin Igwebuike (SEA),2022,17,3,4,1.3,4,0,0,1,1,3,3.0,0,0,0.7
Boston Scott (PHI),2022,17,2,6,3.0,8,0,0,0,1,0,0.0,0,0,0.6
Kyren Williams (LAR),2022,17,2,6,3.0,3,0,0,0,0,0,0.0,0,0,0.6
Adam Prentice (NO),2022,17,1,2,2.0,2,0,0,1,1,4,4.0,0,0,0.6
Tyrion Davis-Price (SF),2022,17,1,5,5.0,5,0,0,0,0,0,0.0,0,0,0.5
Michael Carter (NYJ),2022,17,1,2,2.0,2,0,0,2,3,3,1.5,0,0,0.5
Devin Singletary (HOU),2022,17,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Derek Watt (FA),2022,17,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Ronald Jones II (DAL),2022,17,1,3,3.0,3,0,0,0,0,0,0.0,0,0,0.3
Gus Edwards (BAL),2022,17,3,2,0.7,2,0,0,0,0,0,0.0,0,0,0.2
Jaret Patterson (FA),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Alec Ingold (MIA),2022,17,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Qadree Ollison (JAC),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Andrew Beck (HOU),2022,17,0,0,0.0,0,0,0,2,2,10,5.0,0,0,0.0
Justice Hill (BAL),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Giovanni Ricci (CAR),2022,17,0,0,0.0,0,0,0,1,1,32,32.0,0,0,0.0
D'Ernest Johnson (JAC),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Ke'Shawn Vaughn (TB),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Bryant Koback (FA),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trestan Ebner (CHI),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Pierre Strong Jr. (NE),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Avery Williams (ATL),2022,17,1,-2,-2.0,0,0,0,1,1,2,2.0,0,0,0.0
Kene Nwangwu (MIN),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Troy Hairston II (HOU),2022,17,0,0,0.0,0,0,0,1,1,7,7.0,0,0,0.0
Connor Heyward (PIT),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Nick Bellore (SEA),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Marlon Mack (FA),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trenton Cannon (FA),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jason Cabinda (DET),2022,17,0,0,0.0,0,0,0,1,1,5,5.0,0,0,0.0
Keith Smith (ATL),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Michael Burton (DEN),2022,17,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Kareem Hunt (FA),2022,17,2,0,0.0,4,0,0,1,1,-1,-1.0,0,0,-0.1
Raheem Blackshear (CAR),2022,17,0,0,0.0,0,0,0,1,1,-1,-1.0,0,0,-0.1
Jamaal Williams (NO),2022,18,16,72,4.5,13,0,2,0,0,0,0.0,0,0,19.2
Nick Chubb (CLE),2022,18,12,77,6.4,15,0,0,5,6,45,9.0,1,0,18.2
Zack Moss (IND),2022,18,18,114,6.3,34,2,1,3,3,7,2.3,0,0,18.1
Alexander Mattison (MIN),2022,18,10,54,5.4,11,0,2,1,1,6,6.0,0,0,18.0
Latavius Murray (FA),2022,18,15,103,6.9,25,2,1,1,1,15,15.0,0,0,17.8
Elijah Mitchell (SF),2022,18,5,55,11.0,37,2,2,0,0,0,0.0,0,0,17.5
Kenyan Drake (FA),2022,18,16,60,3.8,18,0,1,2,5,19,9.5,0,0,13.9
Christian McCaffrey (SF),2022,18,10,45,4.5,19,0,0,3,3,34,11.3,1,0,13.9
Tyler Allgeier (ATL),2022,18,24,135,5.6,28,1,0,0,0,0,0.0,0,0,13.5
Najee Harris (PIT),2022,18,23,80,3.5,11,0,1,1,1,10,10.0,0,1,13.0
Joe Mixon (CIN),2022,18,11,27,2.5,8,0,1,5,5,41,8.2,0,0,12.8
Cam Akers (LAR),2022,18,21,104,5.0,32,2,0,3,3,24,8.0,0,0,12.8
Derrick Henry (TEN),2022,18,30,109,3.6,14,0,0,1,1,19,19.0,0,0,12.8
Isiah Pacheco (KC),2022,18,8,64,8.0,31,2,1,0,0,0,0.0,0,0,12.4
Kenneth Walker III (SEA),2022,18,29,114,3.9,20,1,0,1,1,10,10.0,0,0,12.4
Nyheim Hines (BUF),2022,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,12.0
Boston Scott (PHI),2022,18,9,54,6.0,21,1,1,0,0,0,0.0,0,0,11.4
Alvin Kamara (NO),2022,18,23,107,4.7,22,1,0,1,2,3,3.0,0,0,11.0
Deon Jackson (IND),2022,18,8,35,4.4,13,0,0,6,8,75,12.5,0,0,11.0
Corey Clement (ARI),2022,18,8,23,2.9,5,0,1,3,4,25,8.3,0,0,10.8
Ronald Jones II (DAL),2022,18,10,45,4.5,13,0,1,0,0,0,0.0,0,0,10.5
D'Andre Swift (DET),2022,18,6,25,4.2,11,0,0,7,7,61,8.7,0,0,8.6
Tyler Badie (DEN),2022,18,1,0,0.0,0,0,0,1,1,24,24.0,1,0,8.4
Rhamondre Stevenson (NE),2022,18,6,54,9.0,18,0,0,5,6,28,5.6,0,0,8.2
Cordarrelle Patterson (ATL),2022,18,5,18,3.6,8,0,1,2,3,1,0.5,0,0,7.9
Jaret Patterson (FA),2022,18,17,78,4.6,14,0,0,0,1,0,0.0,0,0,7.8
Jeff Wilson Jr. (MIA),2022,18,16,72,4.5,16,0,0,2,2,2,1.0,0,0,7.4
Chuba Hubbard (CAR),2022,18,21,69,3.3,8,0,0,0,1,0,0.0,0,0,6.9
D'Onta Foreman (CHI),2022,18,12,68,5.7,21,1,0,0,0,0,0.0,0,0,6.8
Jerick McKinnon (FA),2022,18,2,6,3.0,7,0,0,2,3,0,0.0,1,0,6.6
Gary Brightwell (NYG),2022,18,11,60,5.5,25,1,0,1,3,3,3.0,0,0,6.3
Raheem Mostert (MIA),2022,18,11,71,6.5,21,1,0,2,2,-10,-5.0,0,0,6.1
Derek Watt (FA),2022,18,1,1,1.0,1,0,1,0,0,0,0.0,0,0,6.1
Damien Harris (BUF),2022,18,13,48,3.7,19,0,0,1,4,4,4.0,0,0,5.2
James Cook (BUF),2022,18,9,45,5.0,10,0,0,2,2,6,3.0,0,0,5.1
Josh Jacobs (LV),2022,18,17,45,2.6,12,0,0,2,3,5,2.5,0,0,5.0
Austin Ekeler (LAC),2022,18,11,34,3.1,12,0,0,4,4,36,9.0,0,1,5.0
Khalil Herbert (CHI),2022,18,10,50,5.0,13,0,0,1,2,-1,-1.0,0,0,4.9
Aaron Jones (GB),2022,18,12,48,4.0,17,0,0,3,4,20,6.7,0,1,4.8
C.J. Ham (MIN),2022,18,0,0,0.0,0,0,0,4,4,47,11.8,0,0,4.7
Chase Edmonds (TB),2022,18,9,45,5.0,23,1,0,0,0,0,0.0,0,0,4.5
Jaylen Warren (PIT),2022,18,6,36,6.0,22,1,0,3,4,7,2.3,0,0,4.3
Kenneth Gainwell (PHI),2022,18,5,35,7.0,11,0,0,1,1,7,7.0,0,0,4.2
Jonathan Williams (WAS),2022,18,14,32,2.3,9,0,0,2,2,9,4.5,0,0,4.1
Matt Breida (NYG),2022,18,4,28,7.0,16,0,0,7,8,12,1.7,0,0,4.0
Dare Ogunbowale (HOU),2022,18,11,33,3.0,11,0,0,5,6,5,1.0,0,0,3.8
Travis Etienne Jr. (JAC),2022,18,7,17,2.4,7,0,0,2,2,17,8.5,0,0,3.4
Justice Hill (BAL),2022,18,7,34,4.9,12,0,0,0,0,0,0.0,0,0,3.4
Ke'Shawn Vaughn (TB),2022,18,8,26,3.3,12,0,0,2,2,8,4.0,0,0,3.4
AJ Dillon (GB),2022,18,9,33,3.7,9,0,0,0,3,0,0.0,0,0,3.3
Miles Sanders (CAR),2022,18,11,33,3.0,6,0,0,0,1,0,0.0,0,0,3.3
Kene Nwangwu (MIN),2022,18,5,13,2.6,8,0,0,1,1,16,16.0,0,0,2.9
Kyle Juszczyk (SF),2022,18,1,3,3.0,3,0,0,1,1,26,26.0,0,0,2.9
Kareem Hunt (FA),2022,18,4,13,3.3,5,0,0,3,4,15,5.0,0,0,2.8
David Johnson (FA),2022,18,0,0,0.0,0,0,0,2,2,28,14.0,0,0,2.8
Jordan Mason (SF),2022,18,8,28,3.5,8,0,0,0,0,0,0.0,0,0,2.8
Giovani Bernard (FA),2022,18,7,28,4.0,8,0,0,2,2,-1,-0.5,0,0,2.7
Tyrion Davis-Price (SF),2022,18,8,27,3.4,12,0,0,0,0,0,0.0,0,0,2.7
DeeJay Dallas (SEA),2022,18,2,29,14.5,27,1,0,1,1,-3,-3.0,0,0,2.6
Ty Johnson (NYJ),2022,18,5,12,2.4,12,0,0,2,3,13,6.5,0,0,2.5
Joshua Kelley (LAC),2022,18,5,18,3.6,6,0,0,1,4,6,6.0,0,0,2.4
Samaje Perine (DEN),2022,18,6,18,3.0,6,0,0,1,1,4,4.0,0,0,2.2
Zonovan Knight (NYJ),2022,18,12,22,1.8,5,0,0,0,0,0,0.0,0,0,2.2
David Montgomery (DET),2022,18,7,21,3.0,8,0,0,0,0,0,0.0,0,0,2.1
Ty Chandler (MIN),2022,18,6,20,3.3,10,0,0,0,0,0,0.0,0,0,2.0
Tony Pollard (DAL),2022,18,7,19,2.7,5,0,0,0,1,0,0.0,0,0,1.9
Malik Davis (DAL),2022,18,5,19,3.8,7,0,0,0,0,0,0.0,0,0,1.9
Dalvin Cook (MIN),2022,18,11,37,3.4,15,0,0,1,1,0,0.0,0,1,1.7
Gus Edwards (BAL),2022,18,4,16,4.0,11,0,0,0,0,0,0.0,0,0,1.6
Hassan Haskins (TEN),2022,18,2,3,1.5,3,0,0,2,2,13,6.5,0,0,1.6
Rachaad White (TB),2022,18,4,15,3.8,6,0,0,0,0,0,0.0,0,0,1.5
Justin Jackson (FA),2022,18,1,2,2.0,2,0,0,1,1,11,11.0,0,0,1.3
Devin Singletary (HOU),2022,18,7,29,4.1,18,0,0,1,1,3,3.0,0,1,1.2
Avery Williams (ATL),2022,18,4,12,3.0,14,0,0,0,0,0,0.0,0,0,1.2
Ezekiel Elliott (FA),2022,18,8,10,1.3,4,0,0,0,2,0,0.0,0,0,1.0
Ameer Abdullah (LV),2022,18,0,0,0.0,0,0,0,1,2,10,10.0,0,0,1.0
Reggie Bonnafon (FA),2022,18,3,8,2.7,5,0,0,0,0,0,0.0,0,0,0.8
Salvon Ahmed (MIA),2022,18,1,7,7.0,7,0,0,0,0,0,0.0,0,0,0.7
Michael Carter (NYJ),2022,18,3,4,1.3,2,0,0,2,3,1,0.5,0,0,0.5
Ty'Son Williams (ARI),2022,18,0,0,0.0,0,0,0,1,1,5,5.0,0,0,0.5
JaMycal Hasty (JAC),2022,18,3,5,1.7,3,0,0,0,1,0,0.0,0,0,0.5
Larry Rountree III (LAC),2022,18,3,4,1.3,2,0,0,1,1,1,1.0,0,0,0.5
Leonard Fournette (FA),2022,18,0,0,0.0,0,0,0,1,1,4,4.0,0,0,0.4
Zamir White (LV),2022,18,1,4,4.0,4,0,0,0,0,0,0.0,0,0,0.4
Keaontay Ingram (ARI),2022,18,3,5,1.7,4,0,0,2,3,-2,-1.0,0,0,0.3
Eno Benjamin (NO),2022,18,2,3,1.5,2,0,0,0,0,0,0.0,0,0,0.3
Jakob Johnson (LV),2022,18,0,0,0.0,0,0,0,1,1,3,3.0,0,0,0.3
Jonathan Ward (TEN),2022,18,1,-1,-1.0,0,0,0,1,2,3,3.0,0,0,0.2
Rex Burkhead (FA),2022,18,0,0,0.0,0,0,0,1,2,1,1.0,0,0,0.1
Raheem Blackshear (CAR),2022,18,1,1,1.0,1,0,0,0,0,0,0.0,0,0,0.1
Benny Snell Jr. (FA),2022,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trayveon Williams (CIN),2022,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Andrew Beck (HOU),2022,18,0,0,0.0,0,0,0,0,2,0,0.0,0,0,0.0
Reggie Gilliam (BUF),2022,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Giovanni Ricci (CAR),2022,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jonathan Taylor (IND),2022,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Trestan Ebner (CHI),2022,18,0,0,0.0,0,0,0,0,2,0,0.0,0,0,0.0
Connor Heyward (PIT),2022,18,1,6,6.0,6,0,0,3,4,45,15.0,0,0,0.0
Troy Hairston II (HOU),2022,18,0,0,0.0,0,0,0,0,1,0,0.0,0,0,0.0
Julius Chestnut (TEN),2022,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
Jashaun Corbin (NYG),2022,18,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0.0
